,2015,2016,2017,2018,2019,2020,Report
Div/Share-ComStockPrimIssue,0.34,0.39,0.44,0.5,0.66,,Income Statement
Gross Divid - Common Stock,172.0,193.0,216.0,261.0,330.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",124.0,166.0,175.0,206.0,223.0,,Income Statement
"Interest Capitalized, Suppl",-4.0,-3.0,-4.0,-9.0,-13.0,,Income Statement
"Depreciat/Amort, Suppl",135.0,145.0,142.0,152.0,175.0,,Income Statement
Total Special Items,328.0,-6.0,22.0,28.0,31.0,,Income Statement
Normalzd Income Before Tax,873.0,1222.0,1547.0,1718.0,1832.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),124.0,-2.0,7.0,5.0,5.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,330.0,407.0,458.0,316.0,306.0,,Income Statement
Normalized Income After Tax,543.0,815.0,1089.0,1402.0,1526.0,,Income Statement
Normalzd Inc Avail to Common,543.0,817.0,1091.0,1406.0,1526.0,,Income Statement
Basic Normalized EPS,1.09,1.65,2.23,2.91,3.19,,Income Statement
Diluted Normalized EPS,1.2,1.64,2.21,2.89,3.17,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,339.0,819.0,862.0,1424.0,1500.0,,Cash Flow
Depreciation/Depletion,199.0,240.0,242.0,308.0,412.0,,Cash Flow
Deferred Taxes,-85.0,-55.0,127.0,-112.0,-79.0,,Cash Flow
Unusual Items,263.0,-16.0,33.0,-38.0,-13.0,,Cash Flow
Other Non-Cash Items,156.0,164.0,111.0,96.0,126.0,,Cash Flow
Non-Cash Items,419.0,148.0,144.0,58.0,113.0,,Cash Flow
"Cash Taxes Pd, Supplemental",224.0,408.0,455.0,336.0,418.0,,Cash Flow
"Cash Interest Pd, Suppl",117.0,165.0,167.0,190.0,247.0,,Cash Flow
Accounts Receivable,-58.0,15.0,-50.0,-67.0,-69.0,,Cash Flow
Inventories,-262.0,-101.0,19.0,61.0,-104.0,,Cash Flow
Other Assets,-9.0,-50.0,-16.0,-42.0,-51.0,,Cash Flow
Accounts Payable,17.0,-28.0,-10.0,37.0,-10.0,,Cash Flow
Changes in Working Capital,-208.0,-439.0,-29.0,112.0,-151.0,,Cash Flow
Total Cash from Operations,664.0,713.0,1346.0,1790.0,1795.0,,Cash Flow
Capital Expenditures,-224.0,-216.0,-224.0,-338.0,-460.0,,Cash Flow
Acquisition of Business,-883.0,-88.0,-82.0,-1998.0,-195.0,,Cash Flow
Sale of Fixed Assets,2.0,90.0,37.0,56.0,21.0,,Cash Flow
"Investment, Net",,,,28.0,138.0,,Cash Flow
Other Investing Cash Flow,-10.0,0.0,-1.0,-7.0,-8.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-891.0,2.0,-46.0,-1921.0,-44.0,,Cash Flow
Total Cash from Investing,-1115.0,-214.0,-270.0,-2259.0,-504.0,,Cash Flow
Financing Cash Flow Items,0.0,-35.0,-50.0,-38.0,-9.0,,Cash Flow
Total Cash Dividends Paid,-168.0,-188.0,-206.0,-243.0,-314.0,,Cash Flow
"Common Stock, Net",-203.0,-300.0,-500.0,-698.0,-626.0,,Cash Flow
Options Exercised,11.0,25.0,24.0,19.0,7.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-192.0,-275.0,-476.0,-679.0,-619.0,,Cash Flow
"Short Term Debt, Net",-2.0,-5.0,0.0,8.0,-9.0,,Cash Flow
Long Term Debt Issued,1236.0,0.0,1231.0,1485.0,0.0,,Cash Flow
Long Term Debt Reduction,-119.0,-400.0,-750.0,0.0,0.0,,Cash Flow
"Long Term Debt, Net",1117.0,-400.0,481.0,1485.0,0.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1115.0,-405.0,481.0,1493.0,-9.0,,Cash Flow
Total Cash From Financing,755.0,-903.0,-251.0,533.0,-951.0,,Cash Flow
Foreign Exchange Effects,-32.0,-23.0,12.0,-26.0,-8.0,,Cash Flow
Net Change in Cash,272.0,-427.0,837.0,38.0,332.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,882.0,1154.0,727.0,1564.0,1602.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1154.0,727.0,1564.0,1602.0,1934.0,,Cash Flow
"Depreciation, Supplemental",199.0,240.0,242.0,308.0,412.0,,Cash Flow
Free Cash Flow,440.0,497.0,1122.0,1452.0,1335.0,,
FCF Growth,,0.12954545454545463,1.2575452716297786,0.2941176470588236,-0.08057851239669422,0.0,
