,2015,2016,2017,2018,2019,2020,Report
Basic Normalized EPS,2.14,2.47,3.35,4.39,4.97,,Income Statement
Diluted Normalized EPS,2.11,2.44,3.28,4.31,4.89,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,192.0,222.0,263.0,377.0,428.0,,Cash Flow
Depreciation/Depletion,69.0,78.0,83.0,83.0,88.0,,Cash Flow
Deferred Taxes,5.0,21.0,-8.0,1.0,6.0,,Cash Flow
Unusual Items,8.0,2.0,0.0,3.0,1.0,,Cash Flow
Other Non-Cash Items,12.0,8.0,26.0,28.0,41.0,,Cash Flow
Non-Cash Items,20.0,10.0,26.0,30.0,42.0,,Cash Flow
"Cash Taxes Pd, Supplemental",55.0,75.0,81.0,70.0,88.0,,Cash Flow
"Cash Interest Pd, Suppl",27.0,32.0,38.0,35.0,30.0,,Cash Flow
Accounts Receivable,-50.0,-23.0,-25.0,-18.0,-22.0,,Cash Flow
Inventories,-35.0,8.0,-19.0,-26.0,-37.0,,Cash Flow
Accounts Payable,-2.0,2.0,1.0,0.0,2.0,,Cash Flow
Changes in Working Capital,-64.0,7.0,8.0,-92.0,-105.0,,Cash Flow
Total Cash from Operations,222.0,339.0,373.0,400.0,459.0,,Cash Flow
Purchase of Fixed Assets,-83.0,-65.0,-74.0,-116.0,-155.0,,Cash Flow
Purchase/Acq of Intangibles,0.0,0.0,-2.0,-7.0,0.0,,Cash Flow
Capital Expenditures,-83.0,-65.0,-77.0,-123.0,-155.0,,Cash Flow
Acquisition of Business,-10.0,-2.0,-15.0,-23.0,-50.0,,Cash Flow
Sale/Maturity of Investment,57.0,204.0,287.0,284.0,0.0,,Cash Flow
Purchase of Investments,-272.0,-228.0,-334.0,0.0,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-225.0,-26.0,-62.0,262.0,-50.0,,Cash Flow
Total Cash from Investing,-308.0,-91.0,-139.0,139.0,-206.0,,Cash Flow
Financing Cash Flow Items,4.0,6.0,-8.0,-11.0,-11.0,,Cash Flow
"Common Stock, Net",-402.0,-304.0,-283.0,-369.0,-302.0,,Cash Flow
Options Exercised,22.0,38.0,39.0,38.0,36.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-380.0,-266.0,-244.0,-331.0,-266.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",274.0,38.0,44.0,-256.0,-10.0,,Cash Flow
Total Cash From Financing,-101.0,-222.0,-208.0,-598.0,-286.0,,Cash Flow
Foreign Exchange Effects,-6.0,0.0,6.0,-5.0,-1.0,,Cash Flow
Net Change in Cash,-194.0,26.0,33.0,-64.0,-33.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,323.0,129.0,155.0,188.0,124.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,129.0,155.0,188.0,124.0,90.0,,Cash Flow
"Depreciation, Supplemental",69.0,78.0,83.0,83.0,88.0,,Cash Flow
Free Cash Flow,139.0,274.0,296.0,277.0,304.0,,
FCF Growth,,0.9712230215827338,0.08029197080291972,-0.06418918918918914,0.09747292418772568,0.0,
