,2015,2016,2017,2018,2019,2020,Report
Long Term Debt Issued,600.0,,600.0,0.0,5119.0,,Cash Flow
Long Term Debt Reduction,-995.0,,-600.0,0.0,-5119.0,,Cash Flow
"Long Term Debt, Net",-395.0,,0.0,0.0,0.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-395.0,,0.0,0.0,0.0,,Cash Flow
Total Cash From Financing,-816.0,-343.0,-484.0,-899.0,-434.0,,Cash Flow
Net Change in Cash,-96.0,-174.0,-19.0,-461.0,-165.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,990.0,894.0,720.0,701.0,240.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,894.0,720.0,701.0,240.0,75.0,,Cash Flow
"Depreciation, Supplemental",154.0,163.0,165.0,167.0,180.0,,Cash Flow
Free Cash Flow,673.0,537.0,432.0,451.0,366.0,,
FCF Growth,,-0.20208023774145611,-0.1955307262569832,0.0439814814814814,-0.188470066518847,0.0,
