,2015,2016,2017,2018,2019,2020,Report
Deferred Taxes,30.0,-864.0,-71.0,605.0,-154.0,,Cash Flow
Unusual Items,47.0,2457.0,-407.0,-1850.0,1510.0,,Cash Flow
Other Non-Cash Items,129.0,147.0,94.0,35.0,261.0,,Cash Flow
Non-Cash Items,177.0,2604.0,-313.0,-1815.0,1771.0,,Cash Flow
"Cash Taxes Pd, Supplemental",4.0,0.0,13.0,2.0,0.0,,Cash Flow
"Cash Interest Pd, Suppl",211.0,232.0,139.0,118.0,207.0,,Cash Flow
Accounts Receivable,118.0,22.0,-126.0,-35.0,-90.0,,Cash Flow
Inventories,-5.0,2.0,0.0,-12.0,1.0,,Cash Flow
Prepaid Expenses,-4.0,6.0,-9.0,-10.0,-2.0,,Cash Flow
Accounts Payable,-18.0,15.0,14.0,1.0,3.0,,Cash Flow
Changes in Working Capital,35.0,-60.0,-23.0,4.0,-40.0,,Cash Flow
Total Cash from Operations,1530.0,1384.0,1695.0,2558.0,2836.0,,Cash Flow
Capital Expenditures,-2511.0,-2458.0,-2533.0,-2722.0,-3240.0,,Cash Flow
Sale of Fixed Assets,0.0,332.0,803.0,361.0,1260.0,,Cash Flow
Sale/Maturity of Investment,,,0.0,148.0,0.0,,Cash Flow
Purchase of Investments,-91.0,-56.0,,,,,Cash Flow
Other Investing Cash Flow,0.0,-43.0,11.0,-3.0,-13.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-91.0,233.0,814.0,506.0,1247.0,,Cash Flow
Total Cash from Investing,-2603.0,-2225.0,-1719.0,-2216.0,-1993.0,,Cash Flow
Financing Cash Flow Items,2.0,-51.0,-88.0,-99.0,-7.0,,Cash Flow
Total Cash Dividends Paid,,,,,-100.0,,Cash Flow
"Common Stock, Net",1536.0,1327.0,0.0,0.0,-250.0,,Cash Flow
Repurch/Retirmnt Common/Preferred,-5.0,-12.0,-23.0,-64.0,-15.0,,Cash Flow
Options Exercised,0.0,0.0,,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",1531.0,1316.0,-23.0,-64.0,-265.0,,Cash Flow
"Short Term Debt, Net",-93.0,0.0,116.0,-4.0,-159.0,,Cash Flow
Long Term Debt Issued,1491.0,600.0,2795.0,1595.0,0.0,,Cash Flow
Long Term Debt Reduction,-1630.0,-1200.0,-2829.0,-1690.0,0.0,,Cash Flow
"Long Term Debt, Net",-140.0,-600.0,-34.0,-95.0,0.0,,Cash Flow
Total Debt Issued,,,,3316.0,2935.0,,Cash Flow
Total Debt Reduction,,,,-3396.0,-3177.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-232.0,-600.0,82.0,-179.0,-401.0,,Cash Flow
Total Cash From Financing,1301.0,665.0,-29.0,-342.0,-773.0,,Cash Flow
Net Change in Cash,229.0,-175.0,-53.0,0.0,70.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,0.0,229.0,53.0,0.0,0.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,229.0,53.0,0.0,0.0,70.0,,Cash Flow
"Depreciation, Supplemental",1223.0,1167.0,1146.0,1478.0,1964.0,,Cash Flow
Free Cash Flow,-981.0,-1074.0,-838.0,-164.0,-404.0,,
FCF Growth,,0.09480122324159024,-0.21973929236499068,-0.8042959427207637,1.4634146341463414,0.0,
