,2015,2016,2017,2018,2019,2020,Report
Minority Interest,451.0,433.0,412.0,395.0,391.0,,Balance Sheet
Reserves,87.0,70.0,66.0,62.0,62.0,,Balance Sheet
Pension Benefits - Underfunded,1189.0,893.0,585.0,564.0,589.0,,Balance Sheet
Other LT Liabilities,327.0,276.0,503.0,304.0,507.0,,Balance Sheet
"Other Liabilities, Total",1603.0,1239.0,1154.0,930.0,1158.0,,Balance Sheet
Total Liabilities,6208.0,5769.0,6651.0,6329.0,6969.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Additional Paid-In Capital,136.0,157.0,175.0,233.0,254.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),3621.0,4320.0,4920.0,5847.0,6399.0,,Balance Sheet
Treasury Stock - Common,-1031.0,-1531.0,-2031.0,-2849.0,-3846.0,,Balance Sheet
Unrealized Gain (Loss),1.0,1.0,0.0,0.0,0.0,,Balance Sheet
Cum. Trans. Adjustment,-339.0,-350.0,-176.0,-236.0,-252.0,,Balance Sheet
Min. Pension Lblty Adj.,-8.0,-12.0,-3.0,-3.0,-10.0,,Balance Sheet
Other Comprehensive Income,-2.0,3.0,2.0,-8.0,-38.0,,Balance Sheet
"Other Equity, Total",-349.0,-359.0,-177.0,-247.0,-300.0,,Balance Sheet
Total Equity,2378.0,2588.0,2887.0,2984.0,2507.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,8586.0,8357.0,9538.0,9313.0,9476.0,,Balance Sheet
Ttl Comm. Shares Outs.,147.0,141.0,136.0,128.0,120.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,20.0,27.0,32.0,40.0,49.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 1,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,5674.0,5389.0,6140.0,7155.0,6297.0,,Income Statement
"Cost of Revenue, Total",4356.0,3984.0,4629.0,5183.0,4691.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",506.0,378.0,496.0,546.0,483.0,,Income Statement
Research & Development,119.0,78.0,73.0,72.0,67.0,,Income Statement
Depreciation/Amortization,11.0,9.0,20.0,24.0,24.0,,Income Statement
"Inter/Invest Inc, Operating",-4.0,1.0,1.0,0.0,-7.0,,Income Statement
Restructuring Charge,53.0,8.0,3.0,4.0,23.0,,Income Statement
Impair-Assets Held for Use,126.0,2.0,0.0,0.0,83.0,,Income Statement
Other Unusual Expnse (In),172.0,-2.0,56.0,-13.0,97.0,,Income Statement
Unusual Expense (Income),360.0,5.0,64.0,-4.0,205.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),9.0,-3.0,5.0,5.0,2.0,,Income Statement
Total Operating Expense,5348.0,4455.0,5283.0,5821.0,5463.0,,Income Statement
Total Operating Income,326.0,934.0,857.0,1334.0,834.0,,Income Statement
"Inter Expse,Net Non-Operat",-118.0,-126.0,-122.0,-126.0,-119.0,,Income Statement
"Inter Income, Non-Operating",1.0,2.0,2.0,6.0,6.0,,Income Statement
"Invest Income, Non-Operat",333.0,263.0,291.0,350.0,295.0,,Income Statement
"Inter/Invest Inc, Non-Oper",334.0,265.0,293.0,356.0,301.0,,Income Statement
OtherNon-OperatInc (Expnse),-54.0,-43.0,47.0,-54.0,-28.0,,Income Statement
"Other, Net",-54.0,-43.0,47.0,-54.0,-28.0,,Income Statement
Income Before Tax,488.0,1030.0,1075.0,1510.0,988.0,,Income Statement
Income Tax - Total,201.0,122.0,123.0,299.0,124.0,,Income Statement
Income After Tax,287.0,908.0,952.0,1211.0,864.0,,Income Statement
Minority Interest,19.0,-6.0,-6.0,-6.0,-6.0,,Income Statement
Net Inc Before Extra Items,306.0,902.0,946.0,1205.0,858.0,,Income Statement
Discontinued Operations,-3.0,-3.0,-16.0,-5.0,-8.0,,Income Statement
Extraordinary Item,,,-90.0,7.0,,,Income Statement
Tax on Extraordinary Items,1.0,1.0,3.0,0.0,2.0,,Income Statement
Total Extraordinary Items,-2.0,-2.0,-103.0,2.0,-6.0,,Income Statement
Total Net Income,304.0,900.0,843.0,1207.0,852.0,,Income Statement
Income Available to Common Excl. Extra. Items,306.0,902.0,946.0,1205.0,858.0,,Income Statement
Income Available to Common Incl. Extra. Items,304.0,900.0,843.0,1207.0,852.0,,Income Statement
Basic/Primary Weighted Average Shares,151.0,145.0,138.0,134.0,124.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.03,6.22,6.86,8.97,6.92,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.02,6.21,6.11,8.99,6.88,,Income Statement
Diluted Weighted Average Shares,152.0,146.0,138.0,135.0,125.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.01,6.19,6.84,8.9,6.88,,Income Statement
Diluted EPS Incl. Extra. Items,2.0,6.18,6.09,8.91,6.84,,Income Statement
Div/Share-ComStockPrimIssue,1.15,1.38,1.74,2.08,2.4,,Income Statement
Gross Divid - Common Stock,174.0,201.0,241.0,280.0,300.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",103.0,126.0,116.0,116.0,111.0,,Income Statement
"Interest Capitalized, Suppl",-15.0,-5.0,-6.0,-10.0,-8.0,,Income Statement
"Depreciat/Amort, Suppl",352.0,286.0,290.0,325.0,332.0,,Income Statement
Total Special Items,360.0,5.0,64.0,-4.0,205.0,,Income Statement
Normalzd Income Before Tax,848.0,1035.0,1139.0,1506.0,1193.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),148.0,1.0,7.0,-1.0,26.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,349.0,123.0,130.0,298.0,150.0,,Income Statement
Normalized Income After Tax,499.0,912.0,1009.0,1208.0,1043.0,,Income Statement
Normalzd Inc Avail to Common,518.0,906.0,1003.0,1202.0,1037.0,,Income Statement
Basic Normalized EPS,3.43,6.25,7.27,8.95,8.37,,Income Statement
Diluted Normalized EPS,3.4,6.22,7.25,8.87,8.32,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,285.0,906.0,849.0,1213.0,858.0,,Cash Flow
Depreciation/Depletion,363.0,295.0,310.0,349.0,356.0,,Cash Flow
Deferred Taxes,42.0,83.0,-152.0,137.0,-31.0,,Cash Flow
Discontinued Operations,-2.0,2.0,8.0,-10.0,0.0,,Cash Flow
Unusual Items,134.0,4.0,5.0,7.0,86.0,,Cash Flow
Equity in Net Earnings/Loss,-5.0,-24.0,-52.0,-12.0,-14.0,,Cash Flow
Other Non-Cash Items,56.0,-255.0,-338.0,122.0,48.0,,Cash Flow
Non-Cash Items,183.0,-273.0,-377.0,107.0,120.0,,Cash Flow
"Cash Taxes Pd, Supplemental",151.0,129.0,123.0,100.0,157.0,,Cash Flow
"Cash Interest Pd, Suppl",120.0,130.0,130.0,133.0,118.0,,Cash Flow
Accounts Receivable,61.0,-59.0,-110.0,-48.0,165.0,,Cash Flow
Inventories,62.0,8.0,-97.0,-158.0,6.0,,Cash Flow
Other Assets,-17.0,39.0,-7.0,-113.0,-9.0,,Cash Flow
Accounts Payable,-111.0,7.0,126.0,15.0,-59.0,,Cash Flow
Changes in Working Capital,-11.0,-118.0,173.0,-248.0,151.0,,Cash Flow
Total Cash from Operations,862.0,893.0,803.0,1558.0,1454.0,,Cash Flow
Capital Expenditures,-520.0,-246.0,-267.0,-337.0,-370.0,,Cash Flow
Acquisition of Business,-6.0,-178.0,-269.0,-144.0,-91.0,,Cash Flow
Sale of Business,4.0,12.0,1.0,13.0,1.0,,Cash Flow
Purchase of Investments,,,,,-16.0,,Cash Flow
Other Investing Cash Flow,-36.0,-27.0,-14.0,-39.0,-17.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-38.0,-193.0,-282.0,-170.0,-123.0,,Cash Flow
Total Cash from Investing,-558.0,-439.0,-549.0,-507.0,-493.0,,Cash Flow
Financing Cash Flow Items,202.0,-57.0,-54.0,-40.0,-50.0,,Cash Flow
Total Cash Dividends Paid,-174.0,-201.0,-241.0,-280.0,-300.0,,Cash Flow
"Common Stock, Net",-420.0,-500.0,-500.0,-805.0,-996.0,,Cash Flow
Options Exercised,3.0,6.0,1.0,0.0,-1.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-417.0,-494.0,-499.0,-805.0,-997.0,,Cash Flow
Short Term Debt Issued,80.0,53.0,182.0,51.0,117.0,,Cash Flow
Short Term Debt Reduction,-83.0,-90.0,-124.0,-78.0,-91.0,,Cash Flow
"Short Term Debt, Net",347.0,-389.0,169.0,-65.0,273.0,,Cash Flow
Long Term Debt Issued,0.0,1509.0,351.0,561.0,499.0,,Cash Flow
Long Term Debt Reduction,-24.0,-1127.0,-77.0,-536.0,-360.0,,Cash Flow
"Long Term Debt, Net",-24.0,382.0,274.0,25.0,139.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",323.0,-7.0,443.0,-40.0,412.0,,Cash Flow
Total Cash From Financing,-66.0,-759.0,-351.0,-1165.0,-935.0,,Cash Flow
Foreign Exchange Effects,-51.0,-24.0,35.0,-23.0,-2.0,,Cash Flow
Net Change in Cash,187.0,-329.0,-62.0,-137.0,24.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,780.0,967.0,638.0,576.0,439.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,967.0,638.0,576.0,439.0,463.0,,Cash Flow
"Depreciation, Supplemental",363.0,295.0,310.0,349.0,356.0,,Cash Flow
Free Cash Flow,342.0,647.0,536.0,1221.0,1084.0,,
FCF Growth,,0.8918128654970761,-0.1715610510046368,1.2779850746268657,-0.11220311220311219,0.0,
