,2015,2016,2017,2018,2019,2020,Report
Long Term Debt Reduction,0.0,-300.0,0.0,0.0,-950.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",594.0,194.0,0.0,0.0,-455.0,,Cash Flow
Total Cash From Financing,-594.0,-236.0,-795.0,-969.0,-1229.0,,Cash Flow
Foreign Exchange Effects,-21.0,-14.0,17.0,-11.0,-1.0,,Cash Flow
Net Change in Cash,-219.0,459.0,179.0,447.0,-1229.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1640.0,1421.0,1881.0,2059.0,2506.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1421.0,1881.0,2059.0,2506.0,1277.0,,Cash Flow
"Depreciation, Supplemental",177.0,207.0,226.0,211.0,210.0,,Cash Flow
Free Cash Flow,690.0,912.0,1108.0,714.0,419.0,,
FCF Growth,,0.3217391304347825,0.21491228070175428,-0.35559566787003605,-0.41316526610644255,0.0,
