,2015,2016,2017,2018,2019,2020,Report
Diluted Normalized EPS,2.45,2.94,3.72,3.95,4.31,,Income Statement
Date,2015-06-30 00:00:00,2016-06-30 00:00:00,2017-06-30 00:00:00,2018-06-30 00:00:00,2019-06-30 00:00:00,,Cash Flow
Net Income,287.0,308.0,327.0,428.0,482.0,,Cash Flow
Depreciation/Depletion,49.0,53.0,69.0,82.0,85.0,,Cash Flow
Amortization,25.0,32.0,73.0,81.0,87.0,,Cash Flow
Deferred Taxes,1.0,-6.0,-15.0,-9.0,-4.0,,Cash Flow
Non-Cash Items,37.0,44.0,38.0,82.0,108.0,,Cash Flow
"Cash Taxes Pd, Supplemental",112.0,122.0,113.0,178.0,120.0,,Cash Flow
"Cash Interest Pd, Suppl",24.0,27.0,43.0,41.0,43.0,,Cash Flow
Accounts Receivable,-4.0,-5.0,-44.0,-19.0,-35.0,,Cash Flow
Other Assets,-31.0,-72.0,-85.0,-91.0,-196.0,,Cash Flow
Accounts Payable,2.0,6.0,16.0,43.0,,,Cash Flow
Accrued Expenses,31.0,70.0,119.0,-33.0,,,Cash Flow
Payable/Accrued,,,,,-11.0,,Cash Flow
Changes in Working Capital,33.0,8.0,25.0,29.0,-143.0,,Cash Flow
Total Cash from Operations,431.0,438.0,516.0,694.0,617.0,,Cash Flow
Purchase of Fixed Assets,-50.0,-58.0,-85.0,-77.0,-51.0,,Cash Flow
Purchase/Acq of Intangibles,-16.0,-18.0,-118.0,-61.0,-22.0,,Cash Flow
Capital Expenditures,-66.0,-76.0,-204.0,-138.0,-73.0,,Cash Flow
Acquisition of Business,-203.0,-53.0,-449.0,-108.0,-355.0,,Cash Flow
Other Investing Cash Flow,-8.0,-8.0,-7.0,-3.0,-6.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-210.0,-61.0,-456.0,-111.0,-361.0,,Cash Flow
Total Cash from Investing,-276.0,-137.0,-659.0,-249.0,-434.0,,Cash Flow
Financing Cash Flow Items,39.0,9.0,37.0,-9.0,-11.0,,Cash Flow
Total Cash Dividends Paid,-122.0,-138.0,-152.0,-166.0,-211.0,,Cash Flow
"Common Stock, Net",-302.0,-120.0,-343.0,-277.0,-398.0,,Cash Flow
Options Exercised,62.0,25.0,61.0,52.0,31.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-240.0,-95.0,-282.0,-225.0,-367.0,,Cash Flow
Long Term Debt Issued,320.0,808.0,500.0,340.0,803.0,,Cash Flow
Long Term Debt Reduction,-155.0,-475.0,-415.0,-390.0,-387.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",165.0,333.0,85.0,-50.0,416.0,,Cash Flow
Total Cash From Financing,-158.0,109.0,-312.0,-450.0,-173.0,,Cash Flow
Foreign Exchange Effects,-20.0,-6.0,-2.0,-2.0,-1.0,,Cash Flow
Net Change in Cash,-24.0,404.0,-457.0,-7.0,9.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,348.0,324.0,728.0,271.0,264.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,324.0,728.0,271.0,264.0,273.0,,Cash Flow
"Depreciation, Supplemental",49.0,53.0,69.0,82.0,85.0,,Cash Flow
Free Cash Flow,365.0,362.0,312.0,556.0,544.0,,
FCF Growth,,-0.008219178082191747,-0.13812154696132595,0.7820512820512822,-0.021582733812949617,0.0,
