,2015,2016,2017,2018,2019,2020,Report
Non-Cash Items,-100.0,154.0,177.0,948.0,149.0,,Cash Flow
"Cash Taxes Pd, Supplemental",1179.0,916.0,1498.0,631.0,518.0,,Cash Flow
"Cash Interest Pd, Suppl",187.0,185.0,216.0,195.0,212.0,,Cash Flow
Other Assets,-872.0,426.0,-582.0,-484.0,118.0,,Cash Flow
Accounts Payable,501.0,-413.0,105.0,252.0,1142.0,,Cash Flow
Changes in Working Capital,-753.0,774.0,809.0,-1186.0,1691.0,,Cash Flow
Total Cash from Operations,868.0,1936.0,4051.0,2173.0,5284.0,,Cash Flow
Capital Expenditures,-523.0,-527.0,-526.0,-612.0,-736.0,,Cash Flow
Acquisition of Business,-38.0,-7.0,-31.0,-1449.0,0.0,,Cash Flow
Sale of Business,1061.0,0.0,0.0,,,,Cash Flow
Sale of Fixed Assets,1.0,0.0,2.0,,,,Cash Flow
Sale/Maturity of Investment,6558.0,5738.0,3879.0,4466.0,5819.0,,Cash Flow
Purchase of Investments,-6739.0,-6566.0,-6265.0,-4687.0,-6361.0,,Cash Flow
Other Investing Cash Flow,,,,-805.0,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",843.0,-835.0,-2415.0,-2475.0,-542.0,,Cash Flow
Total Cash from Investing,320.0,-1362.0,-2941.0,-3087.0,-1278.0,,Cash Flow
Financing Cash Flow Items,-281.0,1093.0,1823.0,-640.0,-623.0,,Cash Flow
Total Cash Dividends Paid,-172.0,-177.0,-220.0,-265.0,-291.0,,Cash Flow
"Common Stock, Net",-385.0,-104.0,-3365.0,-1090.0,-1070.0,,Cash Flow
Options Exercised,21.0,11.0,62.0,45.0,58.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-364.0,-93.0,-3303.0,-1045.0,-1012.0,,Cash Flow
Short Term Debt Issued,,,,1000.0,0.0,,Cash Flow
Short Term Debt Reduction,,,,-350.0,-650.0,,Cash Flow
"Short Term Debt, Net",265.0,-91.0,-224.0,1165.0,-956.0,,Cash Flow
Long Term Debt Issued,0.0,0.0,1779.0,0.0,987.0,,Cash Flow
Long Term Debt Reduction,0.0,0.0,-800.0,0.0,-400.0,,Cash Flow
"Long Term Debt, Net",0.0,0.0,979.0,0.0,587.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",265.0,-91.0,755.0,1165.0,-369.0,,Cash Flow
Total Cash From Financing,-552.0,732.0,-945.0,-785.0,-2295.0,,Cash Flow
Net Change in Cash,636.0,1306.0,165.0,-1699.0,1711.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1935.0,2571.0,3877.0,4042.0,2343.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,2571.0,3877.0,4042.0,2343.0,4054.0,,Cash Flow
"Depreciation, Supplemental",354.0,388.0,410.0,444.0,505.0,,Cash Flow
Free Cash Flow,345.0,1409.0,3525.0,1561.0,4548.0,,
FCF Growth,,3.0840579710144924,1.5017743080198724,-0.5571631205673759,1.9135169762972453,0.0,
