,2015,2016,2017,2018,2019,2020,Report
Accounts Receivable,-211.0,-393.0,107.0,-720.0,55.0,,Cash Flow
Inventories,1.0,186.0,-5.0,-17.0,-223.0,,Cash Flow
Other Assets,223.0,-443.0,-52.0,-927.0,932.0,,Cash Flow
Payable/Accrued,-49.0,40.0,-368.0,235.0,191.0,,Cash Flow
Changes in Working Capital,318.0,-1208.0,-110.0,-837.0,-5644.0,,Cash Flow
Total Cash from Operations,11385.0,13136.0,12343.0,14295.0,6606.0,,Cash Flow
Capital Expenditures,-4265.0,-4773.0,-3623.0,-4465.0,-4876.0,,Cash Flow
Acquisition of Business,0.0,-850.0,-417.0,-1581.0,-9901.0,,Cash Flow
Other Investing Cash Flow,20.0,-135.0,-71.0,710.0,10659.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",20.0,-985.0,-488.0,-871.0,758.0,,Cash Flow
Total Cash from Investing,-4245.0,-5758.0,-4111.0,-5336.0,-4118.0,,Cash Flow
Financing Cash Flow Items,323.0,-607.0,-1125.0,-378.0,-2190.0,,Cash Flow
Total Cash Dividends Paid,-3063.0,-2313.0,-2445.0,-2515.0,-2895.0,,Cash Flow
"Common Stock, Net",-6095.0,-7499.0,-9368.0,-3577.0,0.0,,Cash Flow
Options Exercised,329.0,259.0,276.0,210.0,318.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-5766.0,-7240.0,-9092.0,-3367.0,318.0,,Cash Flow
"Short Term Debt, Net",2376.0,-920.0,1247.0,-1768.0,4318.0,,Cash Flow
Long Term Debt Issued,2550.0,6065.0,4820.0,1056.0,38240.0,,Cash Flow
Long Term Debt Reduction,-2221.0,-2205.0,-2364.0,-1871.0,-38881.0,,Cash Flow
"Long Term Debt, Net",329.0,3860.0,2456.0,-815.0,-641.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",2705.0,2940.0,3703.0,-2583.0,3677.0,,Cash Flow
Total Cash From Financing,-5801.0,-7220.0,-8959.0,-8843.0,-1090.0,,Cash Flow
Foreign Exchange Effects,-302.0,-123.0,31.0,-25.0,-98.0,,Cash Flow
Net Change in Cash,1037.0,35.0,-696.0,91.0,1300.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,3688.0,4725.0,4760.0,4064.0,4155.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,4725.0,4760.0,4064.0,4155.0,5455.0,,Cash Flow
"Depreciation, Supplemental",2354.0,2527.0,2782.0,3011.0,4160.0,,Cash Flow
Free Cash Flow,7120.0,8363.0,8720.0,9830.0,1730.0,,
FCF Growth,,0.17457865168539333,0.04268803061102466,0.1272935779816513,-0.8240081383519837,0.0,
