,2015,2016,2017,2018,2019,2020,Report
Div/Share-ComStockPrimIssue,2.36,2.36,2.44,3.04,3.6,,Income Statement
Gross Divid - Common Stock,713.0,695.0,703.0,844.0,949.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",545.0,563.0,550.0,557.0,604.0,,Income Statement
"Interest Capitalized, Suppl",-21.0,-20.0,-20.0,-17.0,-16.0,,Income Statement
"Depreciat/Amort, Suppl",1059.0,1030.0,1059.0,1104.0,1139.0,,Income Statement
Total Special Items,-55.0,,,,,,Income Statement
Normalzd Income Before Tax,2387.0,2582.0,3128.0,3469.0,3491.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),-20.0,,,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,866.0,914.0,1055.0,803.0,769.0,,Income Statement
Normalized Income After Tax,1521.0,1668.0,2073.0,2666.0,2722.0,,Income Statement
Normalzd Inc Avail to Common,1515.0,1663.0,2069.0,2660.0,2717.0,,Income Statement
Basic Normalized EPS,5.02,5.66,7.19,9.58,10.32,,Income Statement
Diluted Normalized EPS,4.98,5.62,7.13,9.51,10.25,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1556.0,1668.0,5404.0,2666.0,2722.0,,Cash Flow
Depreciation/Depletion,1059.0,1030.0,1059.0,1104.0,1139.0,,Cash Flow
Deferred Taxes,320.0,227.0,-2859.0,173.0,330.0,,Cash Flow
Non-Cash Items,-30.0,-46.0,-92.0,-171.0,-42.0,,Cash Flow
"Cash Taxes Pd, Supplemental",386.0,593.0,705.0,519.0,543.0,,Cash Flow
Accounts Receivable,109.0,23.0,-41.0,-70.0,87.0,,Cash Flow
Inventories,-35.0,42.0,35.0,15.0,-37.0,,Cash Flow
Other Assets,192.0,82.0,-71.0,-46.0,-4.0,,Cash Flow
Changes in Working Capital,3.0,155.0,-259.0,-46.0,-257.0,,Cash Flow
Total Cash from Operations,2908.0,3034.0,3253.0,3726.0,3892.0,,Cash Flow
Capital Expenditures,-2385.0,-1887.0,-1723.0,-1951.0,-2019.0,,Cash Flow
Sale of Fixed Assets,63.0,130.0,202.0,204.0,377.0,,Cash Flow
Sale/Maturity of Investment,240.0,48.0,47.0,99.0,,,Cash Flow
"Investment, Net",,,,,-104.0,,Cash Flow
Purchase of Investments,-5.0,-123.0,-7.0,-10.0,-18.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",298.0,55.0,242.0,293.0,255.0,,Cash Flow
Total Cash from Investing,-2087.0,-1832.0,-1481.0,-1658.0,-1764.0,,Cash Flow
Financing Cash Flow Items,,,,,23.0,,Cash Flow
Total Cash Dividends Paid,-713.0,-695.0,-703.0,-844.0,-949.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1063.0,-746.0,-923.0,-2741.0,-2072.0,,Cash Flow
Total Debt Issued,1185.0,694.0,290.0,2023.0,2192.0,,Cash Flow
Total Debt Reduction,-102.0,-600.0,-702.0,-750.0,-1188.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1083.0,94.0,-412.0,1273.0,1004.0,,Cash Flow
Total Cash From Financing,-693.0,-1347.0,-2038.0,-2312.0,-1994.0,,Cash Flow
Net Change in Cash,128.0,-145.0,-266.0,-244.0,134.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,973.0,1101.0,956.0,690.0,446.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1101.0,956.0,690.0,446.0,580.0,,Cash Flow
"Depreciation, Supplemental",1059.0,1030.0,1059.0,1104.0,1139.0,,Cash Flow
Free Cash Flow,523.0,1147.0,1530.0,1775.0,1873.0,,
FCF Growth,,1.1931166347992352,0.33391455972101136,0.16013071895424846,0.055211267605633774,0.0,
