,2015,2016,2017,2018,2019,2020,Report
"Depreciat/Amort, Suppl",314.0,319.0,331.0,354.0,375.0,,Income Statement
Total Special Items,243.0,1313.0,78.0,101.0,194.0,,Income Statement
Normalzd Income Before Tax,1988.0,2099.0,2083.0,1794.0,1855.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),58.0,362.0,19.0,22.0,46.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,471.0,579.0,500.0,388.0,438.0,,Income Statement
Normalized Income After Tax,1517.0,1520.0,1583.0,1406.0,1417.0,,Income Statement
Normalzd Inc Avail to Common,1496.0,1498.0,1562.0,1389.0,1391.0,,Income Statement
Basic Normalized EPS,5.51,5.64,6.1,5.7,5.87,,Income Statement
Diluted Normalized EPS,5.47,5.6,6.06,5.66,5.84,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1427.0,899.0,1615.0,1358.0,1269.0,,Cash Flow
Depreciation/Depletion,446.0,440.0,460.0,497.0,511.0,,Cash Flow
Deferred Taxes,0.0,174.0,38.0,45.0,-5.0,,Cash Flow
Discontinued Operations,41.0,-197.0,-208.0,-38.0,-4.0,,Cash Flow
Unusual Items,89.0,162.0,-74.0,51.0,183.0,,Cash Flow
Equity in Net Earnings/Loss,-15.0,15.0,-47.0,4.0,,,Cash Flow
Other Non-Cash Items,-121.0,903.0,73.0,-19.0,80.0,,Cash Flow
Non-Cash Items,-6.0,883.0,-256.0,-2.0,259.0,,Cash Flow
"Cash Taxes Pd, Supplemental",383.0,349.0,648.0,380.0,348.0,,Cash Flow
"Cash Interest Pd, Suppl",115.0,118.0,100.0,108.0,127.0,,Cash Flow
Accounts Receivable,-125.0,-68.0,-76.0,-69.0,121.0,,Cash Flow
Inventories,37.0,56.0,-116.0,-109.0,145.0,,Cash Flow
Other Assets,,,,,-95.0,,Cash Flow
Payable/Accrued,152.0,169.0,188.0,-76.0,-63.0,,Cash Flow
Changes in Working Capital,28.0,-1045.0,-289.0,-431.0,46.0,,Cash Flow
Total Cash from Operations,1895.0,1351.0,1568.0,1467.0,2080.0,,Cash Flow
Capital Expenditures,-430.0,-380.0,-360.0,-411.0,-413.0,,Cash Flow
Acquisition of Business,-320.0,-349.0,-225.0,-378.0,-643.0,,Cash Flow
Sale of Business,47.0,1094.0,593.0,0.0,,,Cash Flow
Sale of Fixed Assets,,,,27.0,,,Cash Flow
Sale/Maturity of Investment,402.0,92.0,0.0,0.0,,,Cash Flow
Purchase of Investments,-97.0,0.0,-101.0,,,,Cash Flow
Other Investing Cash Flow,3.0,-21.0,26.0,-2.0,47.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",35.0,816.0,293.0,-353.0,-596.0,,Cash Flow
Total Cash from Investing,-395.0,436.0,-67.0,-764.0,-1009.0,,Cash Flow
Financing Cash Flow Items,-73.0,-10.0,-71.0,-29.0,-67.0,,Cash Flow
Total Cash Dividends Paid,-383.0,-414.0,-434.0,-453.0,-468.0,,Cash Flow
Sale/Issuance of Common,53.0,31.0,52.0,15.0,61.0,,Cash Flow
Repurch/Retirement Common,-751.0,-1050.0,-813.0,-1721.0,-325.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-698.0,-1019.0,-761.0,-1706.0,-264.0,,Cash Flow
"Short Term Debt, Net",-560.0,-376.0,-100.0,-3.0,6.0,,Cash Flow
Long Term Debt Issued,1242.0,988.0,0.0,992.0,595.0,,Cash Flow
Long Term Debt Reduction,-340.0,-379.0,-588.0,-6.0,-660.0,,Cash Flow
"Long Term Debt, Net",902.0,609.0,-588.0,986.0,-65.0,,Cash Flow
Total Debt Issued,,,,,100.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",342.0,233.0,-688.0,983.0,41.0,,Cash Flow
Total Cash From Financing,-812.0,-1210.0,-1954.0,-1205.0,-758.0,,Cash Flow
Foreign Exchange Effects,-63.0,-68.0,69.0,-32.0,1.0,,Cash Flow
Net Change in Cash,625.0,509.0,-384.0,-534.0,314.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,686.0,1311.0,1820.0,1436.0,902.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1311.0,1820.0,1436.0,902.0,1216.0,,Cash Flow
"Depreciation, Supplemental",446.0,440.0,460.0,497.0,511.0,,Cash Flow
Free Cash Flow,1465.0,971.0,1208.0,1056.0,1667.0,,
FCF Growth,,-0.33720136518771326,0.24407826982492287,-0.1258278145695364,0.5785984848484849,0.0,
