,2015,2016,2017,2018,2019,2020,Report
Income Available to Common Incl. Extra. Items,253.0,266.0,259.0,419.0,451.0,,Income Statement
Basic/Primary Weighted Average Shares,90.0,87.0,85.0,84.0,84.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.82,3.05,3.24,5.0,5.33,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.82,3.05,3.05,4.99,5.36,,Income Statement
Diluted Weighted Average Shares,92.0,89.0,87.0,86.0,86.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.76,2.99,3.17,4.89,5.23,,Income Statement
Diluted EPS Incl. Extra. Items,2.76,2.99,2.98,4.88,5.25,,Income Statement
Div/Share-ComStockPrimIssue,0.0,0.0,0.0,,,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",0.0,0.0,0.0,0.0,3.0,,Income Statement
"Depreciat/Amort, Suppl",20.0,19.0,18.0,18.0,24.0,,Income Statement
Total Special Items,,3.0,12.0,,,,Income Statement
Normalzd Income Before Tax,357.0,384.0,407.0,487.0,523.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,1.0,4.0,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,104.0,116.0,124.0,67.0,73.0,,Income Statement
Normalized Income After Tax,253.0,268.0,283.0,420.0,449.0,,Income Statement
Normalzd Inc Avail to Common,253.0,268.0,283.0,420.0,449.0,,Income Statement
Basic Normalized EPS,2.82,3.07,3.33,5.0,5.33,,Income Statement
Diluted Normalized EPS,2.76,3.01,3.26,4.89,5.23,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,253.0,266.0,259.0,419.0,451.0,,Cash Flow
Depreciation/Depletion,78.0,70.0,68.0,59.0,61.0,,Cash Flow
Deferred Taxes,-15.0,-11.0,-3.0,-34.0,-15.0,,Cash Flow
Non-Cash Items,37.0,37.0,55.0,85.0,140.0,,Cash Flow
"Cash Taxes Pd, Supplemental",107.0,118.0,116.0,87.0,87.0,,Cash Flow
"Cash Interest Pd, Suppl",1.0,1.0,0.0,0.0,1.0,,Cash Flow
Accounts Receivable,-12.0,-57.0,-33.0,-105.0,-181.0,,Cash Flow
Other Assets,0.0,-7.0,0.0,2.0,-6.0,,Cash Flow
Payable/Accrued,-7.0,17.0,27.0,20.0,39.0,,Cash Flow
Changes in Working Capital,24.0,5.0,49.0,-45.0,-138.0,,Cash Flow
Total Cash from Operations,376.0,366.0,428.0,485.0,500.0,,Cash Flow
Capital Expenditures,-16.0,-12.0,-19.0,-22.0,-45.0,,Cash Flow
Acquisition of Business,-46.0,-8.0,-64.0,-283.0,-787.0,,Cash Flow
Other Investing Cash Flow,0.0,-12.0,-12.0,-7.0,-1.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-46.0,-20.0,-76.0,-290.0,-789.0,,Cash Flow
Total Cash from Investing,-62.0,-32.0,-95.0,-312.0,-834.0,,Cash Flow
Financing Cash Flow Items,-6.0,-6.0,-11.0,-34.0,-46.0,,Cash Flow
Sale/Issuance of Common,44.0,54.0,53.0,41.0,34.0,,Cash Flow
Repurch/Retirement Common,-338.0,-336.0,-336.0,-270.0,-59.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-294.0,-283.0,-284.0,-229.0,-25.0,,Cash Flow
Long Term Debt Issued,,,0.0,0.0,500.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",,,0.0,0.0,500.0,,Cash Flow
Total Cash From Financing,-300.0,-289.0,-295.0,-263.0,429.0,,Cash Flow
Foreign Exchange Effects,-18.0,-7.0,21.0,-14.0,-1.0,,Cash Flow
Net Change in Cash,-4.0,38.0,59.0,-104.0,95.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,788.0,784.0,822.0,882.0,777.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,784.0,822.0,882.0,777.0,872.0,,Cash Flow
"Depreciation, Supplemental",78.0,70.0,68.0,59.0,61.0,,Cash Flow
Free Cash Flow,360.0,354.0,409.0,463.0,455.0,,
FCF Growth,,-0.01666666666666672,0.15536723163841804,0.1320293398533008,-0.017278617710583144,0.0,
