,2015,2016,2017,2018,2019,2020,Report
"Inter Expse,Net Non-Operat",-42.0,-41.0,-41.0,-87.0,-172.0,,Income Statement
"Inter/Invest Inc, Non-Oper",32.0,-25.0,-78.0,101.0,-103.0,,Income Statement
OtherNon-OperatInc (Expnse),1.0,3.0,10.0,89.0,-2.0,,Income Statement
"Other, Net",1.0,3.0,10.0,89.0,-2.0,,Income Statement
Income Before Tax,-749.0,-165.0,497.0,1113.0,362.0,,Income Statement
Income Tax - Total,-201.0,0.0,-87.0,168.0,47.0,,Income Statement
Income After Tax,-548.0,-165.0,585.0,945.0,315.0,,Income Statement
Minority Interest,-3.0,0.0,-34.0,-99.0,-75.0,,Income Statement
Net Inc Before Extra Items,-551.0,-165.0,550.0,846.0,240.0,,Income Statement
Total Extraordinary Items,,,-68.0,,,,Income Statement
Total Net Income,-551.0,-165.0,482.0,846.0,240.0,,Income Statement
Income Available to Common Excl. Extra. Items,-551.0,-165.0,550.0,846.0,240.0,,Income Statement
Income Available to Common Incl. Extra. Items,-551.0,-165.0,482.0,846.0,240.0,,Income Statement
Basic/Primary Weighted Average Shares,63.0,75.0,97.0,105.0,163.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,-8.74,-2.2,5.65,8.08,1.47,,Income Statement
Basic/Primary EPS Incl. Extra. Items,-8.74,-2.2,4.95,8.08,1.47,,Income Statement
Diluted Weighted Average Shares,63.0,75.0,98.0,105.0,164.0,,Income Statement
Diluted EPS Excl. Extra. Items,-8.74,-2.2,5.63,8.06,1.46,,Income Statement
Diluted EPS Incl. Extra. Items,-8.74,-2.2,4.94,8.06,1.46,,Income Statement
Div/Share-ComStockPrimIssue,,,,0.38,0.69,,Income Statement
Gross Divid - Common Stock,,,,37.0,112.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",42.0,41.0,41.0,87.0,238.0,,Income Statement
"Interest Capitalized, Suppl",,,,,-66.0,,Income Statement
"Depreciat/Amort, Suppl",218.0,178.0,327.0,623.0,1447.0,,Income Statement
Total Special Items,815.0,279.0,0.0,37.0,846.0,,Income Statement
Normalzd Income Before Tax,66.0,114.0,497.0,1150.0,1208.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),285.0,98.0,0.0,6.0,110.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,84.0,98.0,-87.0,174.0,157.0,,Income Statement
Normalized Income After Tax,-18.0,16.0,585.0,976.0,1051.0,,Income Statement
Normalzd Inc Avail to Common,-21.0,16.0,550.0,877.0,976.0,,Income Statement
Basic Normalized EPS,-0.33,0.21,5.65,8.38,5.97,,Income Statement
Diluted Normalized EPS,-0.33,0.21,5.63,8.36,5.96,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,-548.0,-165.0,517.0,945.0,315.0,,Cash Flow
Depreciation/Depletion,218.0,178.0,327.0,623.0,1447.0,,Cash Flow
Deferred Taxes,-202.0,0.0,-21.0,169.0,47.0,,Cash Flow
Unusual Items,928.0,305.0,84.0,-218.0,1028.0,,Cash Flow
Equity in Net Earnings/Loss,,-1.0,-1.0,0.0,6.0,,Cash Flow
Other Non-Cash Items,22.0,30.0,31.0,41.0,63.0,,Cash Flow
Non-Cash Items,950.0,335.0,114.0,-178.0,1097.0,,Cash Flow
"Cash Taxes Pd, Supplemental",0.0,0.0,0.0,1.0,0.0,,Cash Flow
"Cash Interest Pd, Suppl",39.0,38.0,58.0,114.0,237.0,,Cash Flow
Accounts Receivable,11.0,-34.0,-97.0,13.0,-187.0,,Cash Flow
Inventories,0.0,0.0,-2.0,-15.0,-10.0,,Cash Flow
Prepaid Expenses,-1.0,-1.0,-11.0,25.0,29.0,,Cash Flow
Other Assets,0.0,0.0,1.0,0.0,-5.0,,Cash Flow
Accounts Payable,-13.0,6.0,45.0,12.0,135.0,,Cash Flow
Accrued Expenses,0.0,-3.0,-21.0,-22.0,-5.0,,Cash Flow
Payable/Accrued,1.0,16.0,37.0,-7.0,-129.0,,Cash Flow
Changes in Working Capital,-2.0,-16.0,-48.0,5.0,-172.0,,Cash Flow
Total Cash from Operations,417.0,332.0,889.0,1565.0,2734.0,,Cash Flow
Capital Expenditures,-421.0,-374.0,-884.0,-1672.0,-2926.0,,Cash Flow
Acquisition of Business,-481.0,-817.0,-2418.0,-1811.0,-776.0,,Cash Flow
Sale of Fixed Assets,10.0,5.0,66.0,80.0,300.0,,Cash Flow
"Investment, Net",0.0,,,-111.0,-1.0,,Cash Flow
Purchase of Investments,-3.0,-2.0,0.0,-1.0,-485.0,,Cash Flow
Other Investing Cash Flow,,-121.0,104.0,11.0,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-474.0,-936.0,-2249.0,-1831.0,-962.0,,Cash Flow
Total Cash from Investing,-895.0,-1310.0,-3132.0,-3503.0,-3888.0,,Cash Flow
Financing Cash Flow Items,-9.0,-52.0,-51.0,-127.0,-225.0,,Cash Flow
Total Cash Dividends Paid,,,,-37.0,-112.0,,Cash Flow
Sale/Issuance of Common,651.0,2052.0,370.0,306.0,1106.0,,Cash Flow
Repurch/Retirement Common,,,,-14.0,-606.0,,Cash Flow
"Common Stock, Net",651.0,2052.0,370.0,291.0,500.0,,Cash Flow
Options Exercised,5.0,0.0,0.0,0.0,9.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",656.0,2052.0,371.0,291.0,509.0,,Cash Flow
Long Term Debt Issued,425.0,1164.0,754.0,3714.0,5819.0,,Cash Flow
Long Term Debt Reduction,-603.0,-539.0,-384.0,-1801.0,-4968.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-178.0,625.0,370.0,1913.0,890.0,,Cash Flow
Total Cash From Financing,468.0,2625.0,690.0,2041.0,1062.0,,Cash Flow
Net Change in Cash,-10.0,1646.0,-1554.0,102.0,-92.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,30.0,20.0,1667.0,112.0,215.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,20.0,1667.0,112.0,215.0,123.0,,Cash Flow
"Depreciation, Supplemental",218.0,178.0,327.0,623.0,1447.0,,Cash Flow
Free Cash Flow,-4.0,-42.0,5.0,-107.0,-192.0,,
FCF Growth,,9.5,-1.119047619047619,-22.4,0.794392523364486,0.0,
