,2015,2016,2017,2018,2019,2020,Report
Accrued Expenses,,1209.0,1218.0,1331.0,1275.0,1721.0,Balance Sheet
Notes Payable/ST Debt,,577.0,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,65.0,309.0,22.0,43.0,541.0,Balance Sheet
Income Taxes Payable,,227.0,352.0,296.0,168.0,81.0,Balance Sheet
Other Payables,,1310.0,1251.0,1140.0,1084.0,748.0,Balance Sheet
"Other Curr. Lblts, Total",,1537.0,1603.0,1436.0,1252.0,829.0,Balance Sheet
Total Current Liabilities,,5728.0,5647.0,5179.0,5232.0,5750.0,Balance Sheet
Long Term Debt,,6966.0,6535.0,5835.0,4683.0,3621.0,Balance Sheet
Capital Lease Obligations,,29.0,27.0,26.0,25.0,21.0,Balance Sheet
Total Long Term Debt,,6995.0,6562.0,5861.0,4708.0,3642.0,Balance Sheet
Total Debt,,7637.0,6871.0,5883.0,4751.0,4183.0,Balance Sheet
Deferred Income Tax,,1477.0,1443.0,1148.0,1238.0,1169.0,Balance Sheet
Minority Interest,,3.0,-1.0,-12.0,0.0,0.0,Balance Sheet
"Other Liabilities, Total",,2123.0,1877.0,1662.0,1580.0,4234.0,Balance Sheet
Total Liabilities,,16326.0,15528.0,13838.0,12758.0,14795.0,Balance Sheet
Common Stock,,3.0,3.0,3.0,3.0,3.0,Balance Sheet
Additional Paid-In Capital,,621.0,617.0,676.0,652.0,621.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,6334.0,6088.0,7246.0,8050.0,7989.0,Balance Sheet
Treasury Stock - Common,,-1665.0,-1489.0,-1456.0,-1318.0,-1241.0,Balance Sheet
"Other Equity, Total",,-1043.0,-896.0,-724.0,-951.0,-995.0,Balance Sheet
Total Equity,,4250.0,4323.0,5745.0,6436.0,6377.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,20576.0,19851.0,19583.0,19194.0,21172.0,Balance Sheet
Ttl Comm. Shares Outs.,,310.0,304.0,305.0,308.0,309.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,31.0,30.0,0.0,26.0,25.0,Balance Sheet
Date,,2016-01-30 00:00:00,2017-01-28 00:00:00,2018-02-03 00:00:00,2019-02-02 00:00:00,2020-02-01 00:00:00,Income Statement
Total Revenue,,27079.0,25778.0,25641.0,25739.0,25331.0,Income Statement
"Cost of Revenue, Total",,16496.0,15621.0,15181.0,15215.0,15171.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,8256.0,8265.0,8954.0,9039.0,8998.0,Income Statement
Restructuring Charge,,123.0,168.0,142.0,80.0,123.0,Income Statement
Litigation,,,98.0,105.0,88.0,58.0,Income Statement
Impair-Assets Held for Use,,148.0,265.0,53.0,64.0,197.0,Income Statement
Other Unusual Expnse (In),,17.0,46.0,-19.0,25.0,64.0,Income Statement
Unusual Expense (Income),,288.0,577.0,-263.0,-132.0,280.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,-544.0,-389.0,-162.0,Income Statement
Total Operating Expense,,25040.0,24463.0,23872.0,24122.0,24449.0,Income Statement
Total Operating Income,,2039.0,1315.0,1769.0,1617.0,882.0,Income Statement
"Inter Expse, Non-Operating",,-380.0,-377.0,-332.0,-271.0,-214.0,Income Statement
"Inter Capital, Non-Operat",,17.0,10.0,11.0,10.0,9.0,Income Statement
"Inter Expse,Net Non-Operat",,-363.0,-367.0,-321.0,-261.0,-205.0,Income Statement
"Inter/Invest Inc, Non-Oper",,2.0,4.0,11.0,25.0,20.0,Income Statement
OtherNon-OperatInc (Expnse),,,,57.0,39.0,31.0,Income Statement
"Other, Net",,,,57.0,39.0,31.0,Income Statement
Income Before Tax,,1678.0,952.0,1516.0,1420.0,728.0,Income Statement
Income Tax - Total,,608.0,341.0,545.0,339.0,164.0,Income Statement
Income After Tax,,1070.0,611.0,971.0,1081.0,564.0,Income Statement
Minority Interest,,2.0,8.0,11.0,10.0,0.0,Income Statement
Net Inc Before Extra Items,,1072.0,619.0,982.0,1091.0,564.0,Income Statement
Total Extraordinary Items,,,,584.0,17.0,,Income Statement
Total Net Income,,1072.0,619.0,1566.0,1108.0,564.0,Income Statement
Income Available to Common Excl. Extra. Items,,1072.0,619.0,982.0,1091.0,564.0,Income Statement
Income Available to Common Incl. Extra. Items,,1072.0,619.0,1566.0,1108.0,564.0,Income Statement
Basic/Primary Weighted Average Shares,,328.0,309.0,305.0,308.0,310.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,3.26,2.01,3.22,3.55,1.82,Income Statement
Basic/Primary EPS Incl. Extra. Items,,3.26,2.01,5.13,3.6,1.82,Income Statement
Dilution Adjustment,,0.0,,,,,Income Statement
Diluted Weighted Average Shares,,333.0,311.0,307.0,311.0,311.0,Income Statement
Diluted EPS Excl. Extra. Items,,3.22,1.99,3.2,3.5,1.81,Income Statement
Diluted EPS Incl. Extra. Items,,3.22,1.99,5.1,3.56,1.81,Income Statement
Div/Share-ComStockPrimIssue,,1.39,1.49,1.51,1.51,1.51,Income Statement
Gross Divid - Common Stock,,456.0,459.0,461.0,468.0,470.0,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",,363.0,367.0,321.0,261.0,205.0,Income Statement
"Interest Capitalized, Suppl",,-17.0,-10.0,-11.0,-10.0,-9.0,Income Statement
"Depreciat/Amort, Suppl",,1038.0,1048.0,991.0,962.0,981.0,Income Statement
Total Special Items,,288.0,577.0,-263.0,-132.0,280.0,Income Statement
Normalzd Income Before Tax,,1966.0,1529.0,1253.0,1288.0,1008.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,104.0,207.0,-95.0,-32.0,63.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,712.0,548.0,450.0,307.0,227.0,Income Statement
Normalized Income After Tax,,1254.0,981.0,803.0,981.0,781.0,Income Statement
Normalzd Inc Avail to Common,,1256.0,989.0,814.0,991.0,781.0,Income Statement
Basic Normalized EPS,,3.82,3.21,2.66,3.22,2.52,Income Statement
Diluted Normalized EPS,,3.77,3.18,2.65,3.18,2.51,Income Statement
Date,,2016-01-30 00:00:00,2017-01-28 00:00:00,2018-02-03 00:00:00,2019-02-02 00:00:00,2020-02-01 00:00:00,Cash Flow
Net Income,,1070.0,619.0,1555.0,1098.0,564.0,Cash Flow
Depreciation/Depletion,,1061.0,1058.0,991.0,962.0,981.0,Cash Flow
Deferred Taxes,,-1.0,-134.0,-421.0,112.0,-6.0,Cash Flow
Unusual Items,,288.0,368.0,-253.0,-165.0,250.0,Cash Flow
Other Non-Cash Items,,51.0,47.0,13.0,48.0,73.0,Cash Flow
Non-Cash Items,,339.0,415.0,-240.0,-117.0,323.0,Cash Flow
"Cash Taxes Pd, Supplemental",,635.0,352.0,496.0,345.0,229.0,Cash Flow
"Cash Interest Pd, Suppl",,383.0,396.0,361.0,328.0,242.0,Cash Flow
Accounts Receivable,,-45.0,-1.0,120.0,-61.0,-9.0,Cash Flow
Inventories,,-60.0,107.0,221.0,-87.0,75.0,Cash Flow
Prepaid Expenses,,0.0,37.0,17.0,21.0,89.0,Cash Flow
Other Assets,,-1.0,,,,,Cash Flow
Accounts Payable,,-78.0,-132.0,162.0,55.0,40.0,Cash Flow
Payable/Accrued,,-144.0,-185.0,-186.0,44.0,-257.0,Cash Flow
Changes in Working Capital,,-485.0,-157.0,91.0,-320.0,-254.0,Cash Flow
Total Cash from Operations,,1984.0,1801.0,1976.0,1735.0,1608.0,Cash Flow
Purchase of Fixed Assets,,-777.0,-596.0,-487.0,-657.0,-902.0,Cash Flow
Software Development Costs,,-336.0,-316.0,-273.0,-275.0,-255.0,Cash Flow
Capital Expenditures,,-1113.0,-912.0,-760.0,-932.0,-1157.0,Cash Flow
Acquisition of Business,,-212.0,,,,,Cash Flow
Sale of Fixed Assets,,204.0,673.0,411.0,474.0,185.0,Cash Flow
Other Investing Cash Flow,,29.0,-4.0,-2.0,2.0,-30.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,21.0,669.0,409.0,476.0,155.0,Cash Flow
Total Cash from Investing,,-1092.0,-243.0,-351.0,-456.0,-1002.0,Cash Flow
Financing Cash Flow Items,,1.0,6.0,13.0,7.0,-3.0,Cash Flow
Total Cash Dividends Paid,,-456.0,-459.0,-461.0,-463.0,-466.0,Cash Flow
Sale/Issuance of Common,,163.0,36.0,6.0,45.0,6.0,Cash Flow
Repurch/Retirement Common,,-2001.0,-316.0,-1.0,0.0,-1.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,-1838.0,-280.0,5.0,45.0,5.0,Cash Flow
"Short Term Debt, Net",,-83.0,61.0,-15.0,16.0,-62.0,Cash Flow
Long Term Debt Issued,,499.0,,,,,Cash Flow
Long Term Debt Reduction,,-152.0,-754.0,-988.0,-1149.0,-597.0,Cash Flow
"Long Term Debt, Net",,347.0,-754.0,-988.0,-1149.0,-597.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,264.0,-693.0,-1003.0,-1133.0,-659.0,Cash Flow
Total Cash From Financing,,-2029.0,-1426.0,-1446.0,-1544.0,-1123.0,Cash Flow
Net Change in Cash,,-1137.0,132.0,179.0,-265.0,-517.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,2246.0,1202.0,1334.0,1513.0,1248.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,1109.0,1334.0,1513.0,1248.0,731.0,Cash Flow
"Depreciation, Supplemental",,1061.0,1058.0,991.0,962.0,981.0,Cash Flow
Free Cash Flow,,871.0,889.0,1216.0,803.0,451.0,
FCF Growth,,,0.02066590126291623,0.36782902137232854,-0.33963815789473684,-0.4383561643835616,
