,2015,2016,2017,2018,2019,2020,Report
Payable/Accrued,863.0,812.0,896.0,1087.0,1539.0,,Balance Sheet
Accrued Expenses,661.0,654.0,696.0,647.0,1396.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
"Other Curr. Lblts, Total",6613.0,8884.0,13228.0,11564.0,10990.0,,Balance Sheet
Total Current Liabilities,,,,,,,Balance Sheet
Total Long Term Debt,7510.0,6506.0,6876.0,7635.0,8315.0,,Balance Sheet
Total Debt,7510.0,6506.0,6876.0,7635.0,8315.0,,Balance Sheet
Deferred Income Tax,289.0,310.0,276.0,326.0,1530.0,,Balance Sheet
Minority Interest,978.0,392.0,503.0,754.0,839.0,,Balance Sheet
"Other Liabilities, Total",274.0,673.0,499.0,388.0,950.0,,Balance Sheet
Total Liabilities,17188.0,18231.0,22973.0,22400.0,25558.0,,Balance Sheet
Redeemable Preferred Stock,,,,,4011.0,,Balance Sheet
Common Stock,98.0,98.0,98.0,98.0,113.0,,Balance Sheet
Additional Paid-In Capital,6198.0,6227.0,6282.0,6335.0,7861.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),4440.0,4833.0,5489.0,5885.0,5918.0,,Balance Sheet
Treasury Stock - Common,-2404.0,-2846.0,-2782.0,-3004.0,-3453.0,,Balance Sheet
Unrealized Gain (Loss),5.0,10.0,9.0,0.0,1.0,,Balance Sheet
Cum. Trans. Adjustment,-366.0,-680.0,-291.0,-618.0,-462.0,,Balance Sheet
Min. Pension Lblty Adj.,-86.0,-139.0,-110.0,-118.0,-126.0,,Balance Sheet
"Other Equity, Total",-451.0,-819.0,-400.0,-735.0,-588.0,,Balance Sheet
Total Equity,7885.0,7504.0,8696.0,8579.0,13863.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,25073.0,25734.0,31669.0,30978.0,39420.0,,Balance Sheet
Ttl Comm. Shares Outs.,409.0,404.0,407.0,397.0,453.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,81.0,87.0,92.0,93.0,113.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,5151.0,4743.0,5160.0,5314.0,6117.0,,Income Statement
"Cost of Revenue, Total",1580.0,1407.0,1487.0,1608.0,1893.0,,Income Statement
Selling/Gen/Admin Expense,754.0,739.0,757.0,835.0,998.0,,Income Statement
Labor & Related Expense,1396.0,1379.0,1500.0,1494.0,1709.0,,Income Statement
Advertising Expense,35.0,33.0,36.0,35.0,36.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",2185.0,2151.0,2293.0,2364.0,2743.0,,Income Statement
Impair-Assets Held for Sale,2.0,0.0,,,,,Income Statement
Other Unusual Expnse (In),14.0,0.0,102.0,137.0,673.0,,Income Statement
Unusual Expense (Income),16.0,0.0,102.0,137.0,673.0,,Income Statement
Total Operating Expense,3780.0,3558.0,3881.0,4109.0,5309.0,,Income Statement
Total Operating Income,1371.0,1185.0,1279.0,1205.0,808.0,,Income Statement
"Inter Expse,Net Non-Operat",-82.0,-93.0,-95.0,-112.0,-364.0,,Income Statement
"Inter Income, Non-Operating",13.0,12.0,13.0,21.0,29.0,,Income Statement
"Invest Income, Non-Operat",29.0,27.0,24.0,34.0,397.0,,Income Statement
"Inter/Invest Inc, Non-Oper",42.0,39.0,37.0,55.0,426.0,,Income Statement
OtherNon-OperatInc (Expnse),31.0,76.0,208.0,-11.0,103.0,,Income Statement
"Other, Net",31.0,76.0,208.0,-11.0,103.0,,Income Statement
Income Before Tax,1362.0,1207.0,1429.0,1138.0,973.0,,Income Statement
Income Tax - Total,398.0,338.0,399.0,242.0,235.0,,Income Statement
Income After Tax,964.0,868.0,1030.0,896.0,738.0,,Income Statement
Minority Interest,4.0,-14.0,-34.0,0.0,-50.0,,Income Statement
Net Inc Before Extra Items,968.0,854.0,997.0,896.0,688.0,,Income Statement
Discontinued Operations,0.0,0.0,,,,,Income Statement
Extraordinary Item,,,131.0,-13.0,,,Income Statement
Total Extraordinary Items,0.0,0.0,131.0,-13.0,,,Income Statement
Total Net Income,968.0,854.0,1127.0,883.0,688.0,,Income Statement
Total Adjust to Net Income,,,0.0,0.0,-124.0,,Income Statement
Income Available to Common Excl. Extra. Items,968.0,854.0,997.0,896.0,565.0,,Income Statement
Income Available to Common Incl. Extra. Items,968.0,854.0,1127.0,883.0,565.0,,Income Statement
Basic/Primary Weighted Average Shares,429.0,415.0,409.0,412.0,438.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.26,2.06,2.43,2.17,1.29,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.26,2.06,2.75,2.14,1.29,,Income Statement
Dilution Adjustment,,0.0,,,,,Income Statement
Diluted Weighted Average Shares,429.0,415.0,410.0,413.0,441.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.26,2.06,2.43,2.17,1.28,,Income Statement
Diluted EPS Incl. Extra. Items,2.26,2.06,2.75,2.14,1.28,,Income Statement
Div/Share-ComStockPrimIssue,1.06,1.11,1.15,1.19,1.23,,Income Statement
Gross Divid - Common Stock,455.0,460.0,472.0,491.0,531.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",82.0,93.0,95.0,112.0,364.0,,Income Statement
"Depreciat/Amort, Suppl",83.0,87.0,99.0,112.0,125.0,,Income Statement
Total Special Items,16.0,0.0,102.0,137.0,673.0,,Income Statement
Normalzd Income Before Tax,1378.0,1207.0,1531.0,1275.0,1646.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),5.0,0.0,28.0,29.0,163.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,403.0,338.0,427.0,271.0,398.0,,Income Statement
Normalized Income After Tax,975.0,868.0,1104.0,1004.0,1248.0,,Income Statement
Normalzd Inc Avail to Common,979.0,854.0,1070.0,1004.0,1075.0,,Income Statement
Basic Normalized EPS,2.28,2.06,2.61,2.43,2.46,,Income Statement
Diluted Normalized EPS,2.28,2.06,2.61,2.43,2.44,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,964.0,868.0,1161.0,883.0,738.0,,Cash Flow
Depreciation/Depletion,94.0,101.0,117.0,142.0,178.0,,Cash Flow
Unusual Items,37.0,-7.0,-81.0,55.0,-33.0,,Cash Flow
Equity in Net Earnings/Loss,-35.0,-9.0,-45.0,-34.0,-56.0,,Cash Flow
Other Non-Cash Items,171.0,170.0,152.0,212.0,142.0,,Cash Flow
Non-Cash Items,173.0,153.0,26.0,234.0,53.0,,Cash Flow
"Cash Taxes Pd, Supplemental",389.0,299.0,257.0,322.0,194.0,,Cash Flow
"Cash Interest Pd, Suppl",68.0,81.0,85.0,101.0,99.0,,Cash Flow
Accounts Receivable,-4490.0,-3392.0,-3419.0,944.0,934.0,,Cash Flow
Other Assets,-130.0,-480.0,-168.0,-386.0,-46.0,,Cash Flow
Accounts Payable,4442.0,3404.0,3441.0,-998.0,-749.0,,Cash Flow
Changes in Working Capital,-177.0,-599.0,-155.0,-568.0,141.0,,Cash Flow
Total Cash from Operations,1054.0,523.0,1149.0,691.0,1109.0,,Cash Flow
Capital Expenditures,-125.0,-148.0,-112.0,-103.0,-124.0,,Cash Flow
Acquisition of Business,0.0,-122.0,-299.0,-1469.0,,,Cash Flow
Sale of Business,0.0,,,,291.0,,Cash Flow
Sale/Maturity of Investment,4281.0,3129.0,5323.0,3379.0,3856.0,,Cash Flow
"Investment, Net",,0.0,,-64.0,26.0,,Cash Flow
Purchase of Investments,-4821.0,-3865.0,-5887.0,-4642.0,-5474.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-540.0,-858.0,-863.0,-2796.0,-1301.0,,Cash Flow
Total Cash from Investing,-665.0,-1006.0,-974.0,-2899.0,-1425.0,,Cash Flow
Financing Cash Flow Items,9.0,280.0,331.0,333.0,125.0,,Cash Flow
Cash Divids Paid - Common,-455.0,-460.0,-472.0,-491.0,-529.0,,Cash Flow
Cash Divs Paid - Preferred,,,,,-124.0,,Cash Flow
Total Cash Dividends Paid,-455.0,-460.0,-472.0,-491.0,-653.0,,Cash Flow
"Common Stock, Net",-549.0,-535.0,-64.0,-52.0,-470.0,,Cash Flow
Options Exercised,4.0,,,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-545.0,-535.0,-64.0,-52.0,-470.0,,Cash Flow
"Long Term Debt, Net",496.0,29.0,-29.0,331.0,-331.0,,Cash Flow
Total Debt Issued,2092.0,1328.0,2812.0,2464.0,3349.0,,Cash Flow
Total Debt Reduction,-1573.0,-172.0,-2410.0,-1045.0,-1820.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1014.0,1185.0,374.0,1749.0,1198.0,,Cash Flow
Total Cash From Financing,23.0,470.0,169.0,1540.0,201.0,,Cash Flow
Foreign Exchange Effects,-75.0,-132.0,104.0,-45.0,11.0,,Cash Flow
Net Change in Cash,337.0,-145.0,448.0,-712.0,-104.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1514.0,2215.0,2070.0,2518.0,1805.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1851.0,2070.0,2518.0,1805.0,1701.0,,Cash Flow
"Depreciation, Supplemental",94.0,101.0,117.0,142.0,178.0,,Cash Flow
Free Cash Flow,929.0,375.0,1037.0,588.0,985.0,,
FCF Growth,,-0.596340150699677,1.7653333333333334,-0.43297974927675986,0.6751700680272108,0.0,
