,2015,2016,2017,2018,2019,2020,Report
Income Available to Common Excl. Extra. Items,278.0,125.0,310.0,429.0,431.0,,Income Statement
Income Available to Common Incl. Extra. Items,278.0,125.0,468.0,452.0,431.0,,Income Statement
Basic/Primary Weighted Average Shares,134.0,153.0,155.0,159.0,198.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.07,0.81,2.0,2.7,2.17,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.07,0.81,3.03,2.85,2.17,,Income Statement
Diluted Weighted Average Shares,135.0,154.0,156.0,159.0,199.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.06,0.81,1.99,2.69,2.16,,Income Statement
Diluted EPS Incl. Extra. Items,2.06,0.81,3.01,2.84,2.16,,Income Statement
Div/Share-ComStockPrimIssue,0.04,0.03,0.04,0.04,0.23,,Income Statement
Gross Divid - Common Stock,5.0,3.0,7.0,6.0,63.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",44.0,109.0,175.0,196.0,301.0,,Income Statement
"Depreciat/Amort, Suppl",65.0,53.0,113.0,145.0,211.0,,Income Statement
Total Special Items,,,,56.0,256.0,,Income Statement
Normalzd Income Before Tax,417.0,173.0,393.0,618.0,774.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,10.0,31.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,108.0,36.0,57.0,111.0,93.0,,Income Statement
Normalized Income After Tax,309.0,138.0,335.0,507.0,681.0,,Income Statement
Normalzd Inc Avail to Common,278.0,125.0,310.0,475.0,656.0,,Income Statement
Basic Normalized EPS,2.07,0.81,2.0,2.99,3.31,,Income Statement
Diluted Normalized EPS,2.06,0.81,1.99,2.98,3.29,,Income Statement
Date,2015-05-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,309.0,138.0,494.0,485.0,469.0,,Cash Flow
Depreciation/Depletion,65.0,53.0,113.0,145.0,211.0,,Cash Flow
Amortization,73.0,194.0,338.0,378.0,667.0,,Cash Flow
Deferred Taxes,81.0,-34.0,-251.0,-1.0,-108.0,,Cash Flow
Unusual Items,,-41.0,0.0,0.0,,,Cash Flow
Other Non-Cash Items,39.0,77.0,177.0,145.0,308.0,,Cash Flow
Non-Cash Items,39.0,36.0,177.0,145.0,308.0,,Cash Flow
"Cash Taxes Pd, Supplemental",67.0,-4.0,97.0,101.0,147.0,,Cash Flow
"Cash Interest Pd, Suppl",37.0,94.0,154.0,178.0,207.0,,Cash Flow
Accounts Receivable,-8.0,-14.0,-14.0,-33.0,-116.0,,Cash Flow
Inventories,0.0,,,,,,Cash Flow
Prepaid Expenses,15.0,31.0,-46.0,-161.0,-159.0,,Cash Flow
Payable/Accrued,-73.0,121.0,146.0,66.0,-95.0,,Cash Flow
Changes in Working Capital,-142.0,115.0,-359.0,-45.0,-156.0,,Cash Flow
Total Cash from Operations,425.0,503.0,512.0,1106.0,1391.0,,Cash Flow
Capital Expenditures,-93.0,-89.0,-182.0,-213.0,-308.0,,Cash Flow
Acquisition of Business,-359.0,-35.0,-563.0,-1260.0,-645.0,,Cash Flow
Sale of Fixed Assets,,,38.0,0.0,0.0,,Cash Flow
Sale/Maturity of Investment,11.0,38.0,0.0,0.0,,,Cash Flow
Other Investing Cash Flow,0.0,,-29.0,-3.0,35.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-348.0,2.0,-554.0,-1263.0,-609.0,,Cash Flow
Total Cash from Investing,-441.0,-87.0,-736.0,-1476.0,-917.0,,Cash Flow
Financing Cash Flow Items,-35.0,-9.0,-19.0,-22.0,-98.0,,Cash Flow
Total Cash Dividends Paid,-5.0,-3.0,-7.0,-6.0,-63.0,,Cash Flow
Sale/Issuance of Common,23.0,6.0,10.0,14.0,25.0,,Cash Flow
Repurch/Retirement Common,-388.0,-199.0,-67.0,-240.0,-374.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-366.0,-192.0,-56.0,-225.0,-349.0,,Cash Flow
"Short Term Debt, Net",199.0,21.0,222.0,71.0,-236.0,,Cash Flow
Long Term Debt Issued,2497.0,1299.0,1994.0,2774.0,7204.0,,Cash Flow
Long Term Debt Reduction,-2149.0,-1381.0,-1782.0,-2304.0,-6485.0,,Cash Flow
"Long Term Debt, Net",348.0,-82.0,213.0,470.0,719.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",547.0,-62.0,434.0,541.0,483.0,,Cash Flow
Total Cash From Financing,141.0,-266.0,352.0,287.0,-29.0,,Cash Flow
Foreign Exchange Effects,-56.0,-32.0,44.0,-42.0,22.0,,Cash Flow
Net Change in Cash,69.0,118.0,173.0,-125.0,467.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,582.0,1045.0,1163.0,1336.0,1211.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,651.0,1163.0,1336.0,1211.0,1678.0,,Cash Flow
"Depreciation, Supplemental",65.0,53.0,113.0,145.0,211.0,,Cash Flow
Free Cash Flow,332.0,414.0,330.0,893.0,1083.0,,
FCF Growth,,0.24698795180722888,-0.2028985507246377,1.706060606060606,0.2127659574468086,0.0,
