,2015,2016,2017,2018,2019,2020,Report
"Other Curr. Lblts, Total",1302.0,1132.0,1687.0,2182.0,2768.0,,Balance Sheet
Total Current Liabilities,18178.0,21535.0,21993.0,27603.0,30292.0,,Balance Sheet
Total Long Term Debt,48994.0,55566.0,59422.0,107345.0,102931.0,,Balance Sheet
Total Debt,52621.0,61046.0,64556.0,111743.0,107383.0,,Balance Sheet
Deferred Income Tax,33566.0,34854.0,24259.0,27589.0,28180.0,,Balance Sheet
Minority Interest,2930.0,3677.0,2200.0,2205.0,2520.0,,Balance Sheet
"Other Liabilities, Total",10637.0,10925.0,10972.0,15329.0,16765.0,,Balance Sheet
Total Liabilities,114305.0,126557.0,118846.0,180071.0,180688.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,29.0,28.0,55.0,54.0,54.0,,Balance Sheet
Additional Paid-In Capital,38518.0,38258.0,37497.0,37461.0,38447.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),21413.0,23076.0,38202.0,41983.0,50695.0,,Balance Sheet
Treasury Stock - Common,-7517.0,-7517.0,-7517.0,-7517.0,-7517.0,,Balance Sheet
Unrealized Gain (Loss),1.0,0.0,-43.0,3.0,6.0,,Balance Sheet
Cum. Trans. Adjustment,-135.0,-107.0,153.0,-751.0,637.0,,Balance Sheet
Min. Pension Lblty Adj.,6.0,219.0,260.0,325.0,265.0,,Balance Sheet
Other Comprehensive Income,-46.0,-14.0,9.0,55.0,139.0,,Balance Sheet
"Other Equity, Total",-175.0,98.0,422.0,-371.0,1041.0,,Balance Sheet
Total Equity,52269.0,53943.0,68616.0,71613.0,82726.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,166574.0,180500.0,187462.0,251684.0,263414.0,,Balance Sheet
Shr Outs.-Com. Primary Iss.,4866.0,4733.0,4635.0,4517.0,4544.0,,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,400.0,,,,,,Balance Sheet
Shr Outs.-Com. Stk. Iss. 3,9.0,9.0,9.0,9.0,9.0,,Balance Sheet
Ttl Comm. Shares Outs.,5276.0,4742.0,4645.0,4526.0,4553.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,873.0,873.0,873.0,873.0,873.0,,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,71.0,,,,,,Balance Sheet
Trsry Shrs-Pref. Iss. 1,0.0,0.0,,,,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,74510.0,80736.0,85029.0,94507.0,108942.0,,Income Statement
"Cost of Revenue, Total",22550.0,24348.0,25355.0,29692.0,34440.0,,Income Statement
Selling/Gen/Admin Expense,21339.0,23840.0,25199.0,27969.0,32627.0,,Income Statement
Advertising Expense,5943.0,6291.0,6519.0,7036.0,7617.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",27282.0,30131.0,31718.0,35005.0,40244.0,,Income Statement
Depreciation,6781.0,7464.0,7914.0,8281.0,8663.0,,Income Statement
Amortiz of Intangibles,1899.0,1962.0,2216.0,2736.0,4290.0,,Income Statement
Depreciation/Amortization,8680.0,9426.0,10130.0,11017.0,12953.0,,Income Statement
Litigation,,,250.0,125.0,,,Income Statement
Impair-Assets Held for Sale,59.0,,,,,,Income Statement
Other Unusual Expnse (In),,0.0,-442.0,-341.0,180.0,,Income Statement
Unusual Expense (Income),59.0,0.0,-192.0,-216.0,180.0,,Income Statement
Total Operating Expense,58571.0,63905.0,67011.0,75498.0,87817.0,,Income Statement
Total Operating Income,15939.0,16831.0,18018.0,19009.0,21125.0,,Income Statement
"Inter Expse,Net Non-Operat",-2702.0,-2942.0,-3086.0,-3542.0,-4567.0,,Income Statement
"Inter Income, Non-Operating",115.0,,,,,,Income Statement
"Invest Income, Non-Operat",-313.0,-92.0,90.0,-551.0,151.0,,Income Statement
"Inter/Invest Inc, Non-Oper",-198.0,-92.0,90.0,-551.0,151.0,,Income Statement
OtherNon-OperatInc (Expnse),333.0,529.0,331.0,326.0,287.0,,Income Statement
"Other, Net",333.0,529.0,331.0,326.0,287.0,,Income Statement
Income Before Tax,13372.0,14326.0,15353.0,15242.0,16996.0,,Income Statement
Income Tax - Total,4959.0,5298.0,5113.0,3360.0,3673.0,,Income Statement
Income After Tax,8413.0,9028.0,10240.0,11882.0,13323.0,,Income Statement
Minority Interest,-250.0,-350.0,-187.0,-131.0,-266.0,,Income Statement
Net Inc Before Extra Items,8163.0,8678.0,10053.0,11751.0,13057.0,,Income Statement
Total Extraordinary Items,,,12682.0,-20.0,,,Income Statement
Total Net Income,8163.0,8678.0,22735.0,11731.0,13057.0,,Income Statement
Income Available to Common Excl. Extra. Items,8163.0,8678.0,10053.0,11751.0,13057.0,,Income Statement
Income Available to Common Incl. Extra. Items,8163.0,8678.0,22735.0,11731.0,13057.0,,Income Statement
Basic/Primary Weighted Average Shares,4972.0,4819.0,4708.0,4584.0,4548.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.64,1.8,2.14,2.56,2.87,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.64,1.8,4.83,2.56,2.87,,Income Statement
Diluted Weighted Average Shares,5036.0,4875.0,4786.0,4640.0,4610.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.62,1.78,2.1,2.53,2.83,,Income Statement
Diluted EPS Incl. Extra. Items,1.62,1.78,4.75,2.53,2.83,,Income Statement
Div/Share-ComStockPrimIssue,0.5,0.55,0.63,0.76,0.84,,Income Statement
Gross Divid - Common Stock,2483.0,2656.0,2975.0,3499.0,3860.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",2702.0,2942.0,3086.0,3542.0,4567.0,,Income Statement
"Depreciat/Amort, Suppl",6781.0,7464.0,7914.0,8281.0,8663.0,,Income Statement
Total Special Items,240.0,315.0,11.0,27.0,539.0,,Income Statement
Normalzd Income Before Tax,13612.0,14641.0,15364.0,15269.0,17535.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),89.0,116.0,4.0,6.0,116.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,5048.0,5414.0,5117.0,3366.0,3789.0,,Income Statement
Normalized Income After Tax,8564.0,9227.0,10247.0,11903.0,13746.0,,Income Statement
Normalzd Inc Avail to Common,8314.0,8877.0,10060.0,11772.0,13480.0,,Income Statement
Basic Normalized EPS,1.67,1.84,2.14,2.57,2.96,,Income Statement
Diluted Normalized EPS,1.65,1.82,2.1,2.54,2.92,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,8413.0,9028.0,22922.0,11862.0,13323.0,,Cash Flow
Depreciation/Depletion,8680.0,9426.0,9688.0,10676.0,12953.0,,Cash Flow
Deferred Taxes,958.0,1434.0,-10646.0,290.0,563.0,,Cash Flow
Unusual Items,-318.0,19.0,-194.0,576.0,-20.0,,Cash Flow
Equity in Net Earnings/Loss,325.0,,,,,,Cash Flow
Other Non-Cash Items,940.0,870.0,1023.0,1190.0,1438.0,,Cash Flow
Non-Cash Items,947.0,889.0,829.0,1766.0,1418.0,,Cash Flow
"Cash Taxes Pd, Supplemental",3726.0,3693.0,4057.0,2355.0,3231.0,,Cash Flow
"Cash Interest Pd, Suppl",2443.0,2565.0,2820.0,2897.0,4254.0,,Cash Flow
Accounts Receivable,-708.0,-649.0,-869.0,-802.0,-57.0,,Cash Flow
Other Assets,-299.0,-501.0,-197.0,-395.0,-929.0,,Cash Flow
Payable/Accrued,384.0,378.0,173.0,-394.0,-347.0,,Cash Flow
Changes in Working Capital,-220.0,-1086.0,-1532.0,-297.0,-2560.0,,Cash Flow
Total Cash from Operations,18778.0,19691.0,21261.0,24297.0,25697.0,,Cash Flow
Purchase of Fixed Assets,-8499.0,-9135.0,-9550.0,-9774.0,-9953.0,,Cash Flow
Purchase/Acq of Intangibles,-1370.0,-1552.0,-1605.0,-1935.0,-2475.0,,Cash Flow
Capital Expenditures,-9869.0,-10687.0,-11155.0,-11709.0,-12428.0,,Cash Flow
Acquisition of Business,-1964.0,-4357.0,-950.0,-38362.0,-424.0,,Cash Flow
Sale/Maturity of Investment,433.0,218.0,150.0,141.0,886.0,,Cash Flow
Purchase of Investments,-784.0,-1697.0,-2292.0,-1257.0,-1899.0,,Cash Flow
Other Investing Cash Flow,220.0,-1742.0,714.0,333.0,-976.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-2095.0,-7578.0,-2378.0,-39145.0,-2413.0,,Cash Flow
Total Cash from Investing,-11964.0,-18265.0,-13533.0,-50854.0,-14841.0,,Cash Flow
Financing Cash Flow Items,-521.0,-473.0,-2451.0,-550.0,46.0,,Cash Flow
Total Cash Dividends Paid,-2437.0,-2601.0,-2883.0,-3352.0,-3735.0,,Cash Flow
Sale/Issuance of Common,36.0,23.0,0.0,0.0,,,Cash Flow
Repurch/Retirement Common,-6750.0,-5352.0,-5435.0,-5320.0,-504.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-6714.0,-5329.0,-5435.0,-5320.0,-504.0,,Cash Flow
"Short Term Debt, Net",135.0,1790.0,-1905.0,379.0,-1288.0,,Cash Flow
"Long Term Debt, Net",,,,,5175.0,,Cash Flow
Total Debt Issued,5486.0,9231.0,11466.0,44781.0,5479.0,,Cash Flow
Total Debt Reduction,-4378.0,-3052.0,-6364.0,-8798.0,-14354.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1243.0,7969.0,3197.0,36362.0,-4988.0,,Cash Flow
Total Cash From Financing,-8429.0,-434.0,-7572.0,27140.0,-9181.0,,Cash Flow
Foreign Exchange Effects,,0.0,0.0,-245.0,5.0,,Cash Flow
Net Change in Cash,-1615.0,992.0,156.0,338.0,1680.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,3910.0,2423.0,3415.0,3571.0,3909.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,2295.0,3415.0,3571.0,3909.0,5589.0,,Cash Flow
"Depreciation, Supplemental",8680.0,9426.0,9688.0,10676.0,12953.0,,Cash Flow
Free Cash Flow,8909.0,9004.0,10106.0,12588.0,13269.0,,
FCF Growth,,0.01066337411606244,0.12239004886717009,0.24559667524243034,0.05409914204003807,0.0,
