,2015,2016,2017,2018,2019,2020,Report
Normalzd Inc Avail to Common,305.0,296.0,359.0,606.0,616.0,,Income Statement
Basic Normalized EPS,2.38,2.37,2.91,4.93,5.11,,Income Statement
Diluted Normalized EPS,2.38,2.37,2.9,4.92,5.1,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,305.0,296.0,464.0,606.0,616.0,,Cash Flow
Depreciation/Depletion,165.0,190.0,206.0,230.0,254.0,,Cash Flow
Deferred Taxes,44.0,35.0,-83.0,58.0,13.0,,Cash Flow
Unusual Items,-4.0,0.0,1.0,0.0,6.0,,Cash Flow
Other Non-Cash Items,,1.0,3.0,5.0,28.0,,Cash Flow
Non-Cash Items,-4.0,2.0,5.0,5.0,34.0,,Cash Flow
"Cash Taxes Pd, Supplemental",130.0,123.0,199.0,170.0,157.0,,Cash Flow
"Cash Interest Pd, Suppl",8.0,6.0,5.0,5.0,4.0,,Cash Flow
Accounts Receivable,-9.0,-11.0,-76.0,-35.0,30.0,,Cash Flow
Prepaid Expenses,-6.0,-21.0,-13.0,-12.0,-17.0,,Cash Flow
Accounts Payable,21.0,22.0,-15.0,5.0,-8.0,,Cash Flow
Accrued Expenses,26.0,12.0,27.0,56.0,9.0,,Cash Flow
Changes in Working Capital,44.0,44.0,-55.0,1.0,68.0,,Cash Flow
Total Cash from Operations,554.0,566.0,536.0,900.0,984.0,,Cash Flow
Capital Expenditures,-462.0,-418.0,-382.0,-588.0,-479.0,,Cash Flow
Sale of Fixed Assets,24.0,11.0,12.0,7.0,6.0,,Cash Flow
Other Investing Cash Flow,,,2.0,1.0,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",24.0,11.0,14.0,8.0,6.0,,Cash Flow
Total Cash from Investing,-438.0,-407.0,-368.0,-580.0,-474.0,,Cash Flow
Financing Cash Flow Items,,0.0,0.0,-1.0,-1.0,,Cash Flow
Total Cash Dividends Paid,,,-33.0,-43.0,-55.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-114.0,-130.0,-8.0,-163.0,-241.0,,Cash Flow
"Short Term Debt, Net",12.0,-2.0,,,0.0,,Cash Flow
"Long Term Debt, Net",-38.0,-26.0,0.0,-50.0,0.0,,Cash Flow
Total Debt Reduction,,,-10.0,,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-25.0,-29.0,-10.0,-50.0,0.0,,Cash Flow
Total Cash From Financing,-140.0,-159.0,-51.0,-257.0,-297.0,,Cash Flow
Net Change in Cash,-23.0,-1.0,117.0,63.0,213.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,35.0,11.0,10.0,127.0,190.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,11.0,10.0,127.0,190.0,404.0,,Cash Flow
"Depreciation, Supplemental",165.0,190.0,206.0,230.0,254.0,,Cash Flow
Free Cash Flow,92.0,148.0,154.0,312.0,505.0,,
FCF Growth,,0.6086956521739131,0.04054054054054057,1.0259740259740258,0.6185897435897436,0.0,
