,2015,2016,2017,2018,2019,2020,Report
Cum. Trans. Adjustment,-9.0,-16.0,-8.0,-11.0,-11.0,,Balance Sheet
Min. Pension Lblty Adj.,-37.0,-38.0,-36.0,-54.0,-55.0,,Balance Sheet
Other Comprehensive Income,60.0,59.0,58.0,70.0,69.0,,Balance Sheet
"Other Equity, Total",14.0,5.0,14.0,5.0,3.0,,Balance Sheet
Total Equity,20552.0,20341.0,22412.0,25919.0,26129.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,67359.0,69369.0,75791.0,77476.0,75215.0,,Balance Sheet
Shr Outs.-Com. Primary Iss.,337.0,338.0,339.0,357.0,357.0,,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Shr Outs.-Com. Stk. Iss. 3,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Shr Outs.-Com. Stk. Iss. 4,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Ttl Comm. Shares Outs.,337.0,338.0,339.0,357.0,357.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Trsy. Shrs-Comm. Iss. 3,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Trsy. Shrs-Comm. Iss. 4,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,3327.0,3595.0,3645.0,4309.0,4868.0,,Income Statement
Selling/Gen/Admin Expense,431.0,378.0,366.0,454.0,626.0,,Income Statement
Labor & Related Expense,554.0,543.0,564.0,672.0,899.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",985.0,921.0,929.0,1126.0,1525.0,,Income Statement
Depreciation,129.0,129.0,113.0,119.0,159.0,,Income Statement
Amortiz of Intangibles,99.0,96.0,96.0,130.0,315.0,,Income Statement
Depreciation/Amortization,229.0,225.0,209.0,249.0,473.0,,Income Statement
"Other Operat Expse, Total",124.0,248.0,196.0,327.0,282.0,,Income Statement
Total Operating Expense,1338.0,1395.0,1334.0,1702.0,2280.0,,Income Statement
Total Operating Income,1989.0,2201.0,2311.0,2608.0,2588.0,,Income Statement
"Inter Expse,Net Non-Operat",-117.0,-124.0,-117.0,-158.0,-178.0,,Income Statement
"Inter/Invest Inc, Non-Oper",128.0,252.0,661.0,898.0,815.0,,Income Statement
OtherNon-OperatInc (Expnse),-43.0,-41.0,-328.0,-570.0,-535.0,,Income Statement
"Other, Net",-43.0,-41.0,-328.0,-570.0,-535.0,,Income Statement
Income Before Tax,1957.0,2288.0,2526.0,2778.0,2690.0,,Income Statement
Income Tax - Total,710.0,754.0,-1436.0,814.0,574.0,,Income Statement
Income After Tax,1247.0,1534.0,3962.0,1964.0,2116.0,,Income Statement
Minority Interest,0.0,0.0,0.0,-2.0,1.0,,Income Statement
Net Inc Before Extra Items,1247.0,1534.0,3962.0,1962.0,2117.0,,Income Statement
Total Extraordinary Items,,,102.0,0.0,0.0,,Income Statement
Total Net Income,1247.0,1534.0,4063.0,1962.0,2117.0,,Income Statement
Income Available to Common Excl. Extra. Items,1247.0,1534.0,3962.0,1962.0,2117.0,,Income Statement
Income Available to Common Incl. Extra. Items,1247.0,1534.0,4063.0,1962.0,2117.0,,Income Statement
Basic/Primary Weighted Average Shares,336.0,337.0,339.0,342.0,357.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.71,4.55,11.7,5.73,5.93,,Income Statement
Basic/Primary EPS Incl. Extra. Items,3.71,4.55,12.0,5.73,5.93,,Income Statement
Dilution Adjustment,0.0,,,,,,Income Statement
Diluted Weighted Average Shares,338.0,339.0,340.0,344.0,358.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.69,4.53,11.64,5.71,5.91,,Income Statement
Diluted EPS Incl. Extra. Items,3.69,4.53,11.94,5.71,5.91,,Income Statement
Div/Share-ComStockPrimIssue,2.0,2.4,2.64,2.8,3.0,,Income Statement
Gross Divid - Common Stock,1657.0,1917.0,2089.0,1592.0,1970.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",117.0,124.0,117.0,158.0,178.0,,Income Statement
"Depreciat/Amort, Suppl",129.0,129.0,113.0,119.0,159.0,,Income Statement
Normalzd Income Before Tax,1957.0,2288.0,2526.0,2778.0,2690.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,710.0,754.0,-1436.0,814.0,574.0,,Income Statement
Normalized Income After Tax,1247.0,1534.0,3962.0,1964.0,2116.0,,Income Statement
Normalzd Inc Avail to Common,1247.0,1534.0,3962.0,1962.0,2117.0,,Income Statement
Basic Normalized EPS,3.71,4.55,11.7,5.73,5.93,,Income Statement
Diluted Normalized EPS,3.69,4.53,11.64,5.71,5.91,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1247.0,1534.0,4063.0,1964.0,2116.0,,Cash Flow
Depreciation/Depletion,129.0,129.0,113.0,119.0,159.0,,Cash Flow
Amortization,99.0,96.0,96.0,130.0,315.0,,Cash Flow
Deferred Taxes,63.0,-83.0,-2446.0,114.0,-4.0,,Cash Flow
Unusual Items,70.0,-21.0,-89.0,-35.0,81.0,,Cash Flow
Equity in Net Earnings/Loss,-5.0,-2.0,-27.0,-8.0,-44.0,,Cash Flow
Other Non-Cash Items,61.0,66.0,146.0,97.0,73.0,,Cash Flow
Non-Cash Items,126.0,43.0,30.0,53.0,110.0,,Cash Flow
"Cash Taxes Pd, Supplemental",717.0,707.0,763.0,577.0,591.0,,Cash Flow
"Cash Interest Pd, Suppl",89.0,85.0,85.0,108.0,146.0,,Cash Flow
Accounts Receivable,-17.0,-8.0,6.0,-66.0,61.0,,Cash Flow
Other Assets,-17.0,-2.0,-103.0,-55.0,139.0,,Cash Flow
Accounts Payable,-8.0,-3.0,5.0,32.0,-54.0,,Cash Flow
Changes in Working Capital,-150.0,13.0,-105.0,61.0,-23.0,,Cash Flow
Total Cash from Operations,1515.0,1732.0,1751.0,2441.0,2673.0,,Cash Flow
Capital Expenditures,-114.0,-92.0,-82.0,-117.0,-246.0,,Cash Flow
Acquisition of Business,,0.0,0.0,-1795.0,0.0,,Cash Flow
Sale of Business,,9.0,4.0,21.0,90.0,,Cash Flow
Sale of Fixed Assets,0.0,,,,,,Cash Flow
Sale/Maturity of Investment,177.0,192.0,266.0,12.0,19.0,,Cash Flow
Purchase of Investments,-52.0,-55.0,-8.0,-10.0,-15.0,,Cash Flow
Other Investing Cash Flow,7.0,,,,,,Cash Flow
"OtherInvestCashFlowItms,Tot",132.0,146.0,262.0,-1773.0,93.0,,Cash Flow
Total Cash from Investing,18.0,54.0,180.0,-1890.0,-153.0,,Cash Flow
Financing Cash Flow Items,2.0,-15.0,-29.0,-61.0,17.0,,Cash Flow
Total Cash Dividends Paid,-1343.0,-1787.0,-1994.0,-2150.0,-1696.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",64.0,52.0,37.0,12.0,,,Cash Flow
"Short Term Debt, Net",,0.0,0.0,387.0,,,Cash Flow
Long Term Debt Issued,744.0,130.0,0.0,1185.0,0.0,,Cash Flow
Long Term Debt Reduction,-673.0,0.0,0.0,-453.0,-569.0,,Cash Flow
"Long Term Debt, Net",71.0,130.0,0.0,733.0,-662.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",71.0,130.0,0.0,1119.0,-662.0,,Cash Flow
Total Cash From Financing,-1207.0,-1621.0,-1985.0,-1080.0,-2341.0,,Cash Flow
Net Change in Cash,327.0,165.0,-54.0,-529.0,179.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1366.0,1795.0,1960.0,1906.0,1377.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1693.0,1960.0,1906.0,1377.0,1557.0,,Cash Flow
"Depreciation, Supplemental",129.0,129.0,113.0,119.0,159.0,,Cash Flow
Free Cash Flow,1401.0,1640.0,1669.0,2324.0,2427.0,,
FCF Growth,,0.17059243397573165,0.017682926829268197,0.3924505692031157,0.044320137693631745,0.0,
