,2015,2016,2017,2018,2019,2020,Report
Income Before Tax,184.0,298.0,290.0,392.0,441.0,,Income Statement
Income Tax - Total,-4.0,-1.0,0.0,9.0,9.0,,Income Statement
Income After Tax,188.0,298.0,291.0,383.0,432.0,,Income Statement
Minority Interest,-7.0,-3.0,-20.0,-4.0,-4.0,,Income Statement
Net Inc Before Extra Items,182.0,295.0,271.0,380.0,429.0,,Income Statement
Discontinued Operations,437.0,17.0,1376.0,4.0,0.0,,Income Statement
Tax on Extraordinary Items,-3.0,0.0,-12.0,0.0,0.0,,Income Statement
Total Extraordinary Items,434.0,17.0,1364.0,4.0,0.0,,Income Statement
Total Net Income,615.0,312.0,1634.0,384.0,429.0,,Income Statement
Total Adjust to Net Income,-3.0,-2.0,-4.0,-2.0,-1.0,,Income Statement
Income Available to Common Excl. Extra. Items,179.0,293.0,267.0,378.0,427.0,,Income Statement
Income Available to Common Incl. Extra. Items,612.0,310.0,1630.0,382.0,427.0,,Income Statement
Basic/Primary Weighted Average Shares,345.0,350.0,356.0,358.0,362.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,0.52,0.84,0.75,1.06,1.18,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.77,0.89,4.58,1.07,1.18,,Income Statement
Dilution Adjustment,9.0,5.0,19.0,5.0,5.0,,Income Statement
Diluted Weighted Average Shares,352.0,357.0,362.0,363.0,367.0,,Income Statement
Diluted EPS Excl. Extra. Items,0.53,0.84,0.79,1.06,1.18,,Income Statement
Diluted EPS Incl. Extra. Items,1.77,0.88,4.56,1.07,1.18,,Income Statement
Div/Share-ComStockPrimIssue,0.69,0.73,0.77,0.82,0.88,,Income Statement
Gross Divid - Common Stock,238.0,255.0,274.0,292.0,319.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",138.0,113.0,87.0,85.0,90.0,,Income Statement
"Interest Capitalized, Suppl",-17.0,-16.0,-19.0,-27.0,0.0,,Income Statement
"Depreciat/Amort, Suppl",254.0,255.0,243.0,256.0,272.0,,Income Statement
Funds From Operats - REIT,301.0,428.0,456.0,484.0,510.0,,Income Statement
Total Special Items,-148.0,-158.0,-92.0,-215.0,-238.0,,Income Statement
Normalzd Income Before Tax,37.0,140.0,198.0,177.0,203.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),-52.0,-55.0,-32.0,-5.0,-5.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,-56.0,-56.0,-33.0,4.0,4.0,,Income Statement
Normalized Income After Tax,92.0,196.0,231.0,173.0,199.0,,Income Statement
Normalzd Inc Avail to Common,83.0,190.0,207.0,168.0,194.0,,Income Statement
Basic Normalized EPS,0.24,0.54,0.58,0.47,0.53,,Income Statement
Diluted Normalized EPS,0.26,0.55,0.62,0.48,0.54,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,622.0,315.0,1654.0,387.0,433.0,,Cash Flow
Depreciation/Depletion,254.0,255.0,243.0,256.0,272.0,,Cash Flow
Unusual Items,-581.0,-159.0,-1450.0,-219.0,-238.0,,Cash Flow
Equity in Net Earnings/Loss,25.0,-31.0,-47.0,-10.0,-19.0,,Cash Flow
Other Non-Cash Items,56.0,59.0,47.0,22.0,49.0,,Cash Flow
Non-Cash Items,-500.0,-130.0,-1450.0,-207.0,-208.0,,Cash Flow
"Cash Interest Pd, Suppl",212.0,163.0,121.0,108.0,0.0,,Cash Flow
Changes in Working Capital,11.0,17.0,3.0,48.0,8.0,,Cash Flow
Total Cash from Operations,387.0,457.0,450.0,484.0,506.0,,Cash Flow
Capital Expenditures,-40.0,-99.0,-244.0,-244.0,-388.0,,Cash Flow
Sale of Fixed Assets,1676.0,539.0,2523.0,511.0,433.0,,Cash Flow
"Investment, Net",-374.0,-334.0,-435.0,-560.0,-455.0,,Cash Flow
Purchase of Investments,-29.0,-171.0,-983.0,-348.0,-210.0,,Cash Flow
Other Investing Cash Flow,-112.0,95.0,-86.0,47.0,66.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",1161.0,129.0,1020.0,-350.0,-167.0,,Cash Flow
Total Cash from Investing,1121.0,30.0,776.0,-594.0,-555.0,,Cash Flow
Financing Cash Flow Items,-7.0,-14.0,-13.0,-42.0,-60.0,,Cash Flow
Total Cash Dividends Paid,-307.0,-255.0,-577.0,-292.0,-319.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",5.0,220.0,13.0,35.0,273.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-1194.0,-443.0,-513.0,241.0,251.0,,Cash Flow
Total Cash From Financing,-1503.0,-492.0,-1090.0,-58.0,145.0,,Cash Flow
Net Change in Cash,5.0,-5.0,137.0,-168.0,96.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,18.0,62.0,57.0,194.0,26.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,23.0,57.0,194.0,26.0,121.0,,Cash Flow
"Depreciation, Supplemental",254.0,255.0,243.0,256.0,272.0,,Cash Flow
Free Cash Flow,347.0,358.0,206.0,240.0,118.0,,
FCF Growth,,0.03170028818443793,-0.4245810055865922,0.16504854368932032,-0.5083333333333333,0.0,
