,2015,2016,2017,2018,2019,2020,Report
Other Payables,177.0,0.0,7.0,94.0,18.0,,Balance Sheet
Discontinued Operations,,,137.0,188.0,0.0,,Balance Sheet
Other Current Liabilities,544.0,474.0,415.0,438.0,426.0,,Balance Sheet
"Other Curr. Lblts, Total",1397.0,1094.0,988.0,1159.0,882.0,,Balance Sheet
Total Current Liabilities,3575.0,3066.0,3847.0,4410.0,3540.0,,Balance Sheet
Total Long Term Debt,3386.0,3739.0,3634.0,3037.0,3395.0,,Balance Sheet
Total Debt,3884.0,4070.0,4344.0,4000.0,3965.0,,Balance Sheet
Pension Benefits - Underfunded,1327.0,1502.0,1158.0,1102.0,1367.0,,Balance Sheet
Other LT Liabilities,2387.0,609.0,734.0,799.0,666.0,,Balance Sheet
Discont. Ops. - Lblts,,,43.0,0.0,,,Balance Sheet
"Other Liabilities, Total",3714.0,2111.0,1935.0,1901.0,2033.0,,Balance Sheet
Total Liabilities,11004.0,9123.0,9652.0,9555.0,9124.0,,Balance Sheet
Common Stock,182.0,168.0,157.0,157.0,154.0,,Balance Sheet
Additional Paid-In Capital,4359.0,1801.0,,,,,Balance Sheet
Ret. Earn.(Accum. Deficit),6673.0,8682.0,10175.0,12114.0,12256.0,,Balance Sheet
Treasury Stock - Common,-1256.0,-1624.0,-421.0,-1134.0,-1337.0,,Balance Sheet
Unrealized Gain (Loss),-738.0,-826.0,-496.0,-452.0,-647.0,,Balance Sheet
Cum. Trans. Adjustment,408.0,316.0,353.0,236.0,188.0,,Balance Sheet
Other Comprehensive Income,-43.0,-32.0,-17.0,-90.0,-44.0,,Balance Sheet
"Other Equity, Total",365.0,284.0,336.0,146.0,144.0,,Balance Sheet
Total Equity,9585.0,8485.0,9751.0,10831.0,10570.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,20589.0,17608.0,19403.0,20386.0,19694.0,,Balance Sheet
Ttl Comm. Shares Outs.,394.0,355.0,352.0,345.0,335.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,20.0,28.0,5.0,12.0,16.0,,Balance Sheet
Date,2015-09-25 00:00:00,2016-09-30 00:00:00,2017-09-29 00:00:00,2018-09-28 00:00:00,2019-09-27 00:00:00,,Income Statement
Total Revenue,12233.0,11352.0,12185.0,13988.0,13448.0,,Income Statement
"Cost of Revenue, Total",8146.0,7525.0,8002.0,9243.0,9054.0,,Income Statement
Selling/Gen/Admin Expense,1504.0,1309.0,1448.0,1499.0,1415.0,,Income Statement
Labor & Related Expense,,87.0,95.0,95.0,75.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1504.0,1396.0,1543.0,1594.0,1490.0,,Income Statement
Research & Development,627.0,603.0,611.0,680.0,644.0,,Income Statement
Restructuring Charge,93.0,121.0,146.0,140.0,255.0,,Income Statement
Other Unusual Expnse (In),55.0,-122.0,6.0,12.0,27.0,,Income Statement
Unusual Expense (Income),148.0,-1.0,152.0,152.0,282.0,,Income Statement
"Other Operat Expse, Total",59.0,21.0,1.0,-12.0,0.0,,Income Statement
Total Operating Expense,10484.0,9544.0,10309.0,11657.0,11470.0,,Income Statement
Total Operating Income,1749.0,1808.0,1876.0,2331.0,1978.0,,Income Statement
"Inter Expse,Net Non-Operat",-136.0,-127.0,-130.0,-107.0,-68.0,,Income Statement
"Inter/Invest Inc, Non-Oper",17.0,17.0,16.0,15.0,19.0,,Income Statement
OtherNon-OperatInc (Expnse),-55.0,-677.0,-42.0,1.0,2.0,,Income Statement
"Other, Net",-55.0,-677.0,-42.0,1.0,2.0,,Income Statement
Income Before Tax,1575.0,1021.0,1720.0,2240.0,1931.0,,Income Statement
Income Tax - Total,337.0,-826.0,180.0,-911.0,-15.0,,Income Statement
Income After Tax,1238.0,1847.0,1540.0,3151.0,1946.0,,Income Statement
Minority Interest,0.0,,,,,,Income Statement
Net Inc Before Extra Items,1238.0,1847.0,1540.0,3151.0,1946.0,,Income Statement
Discontinued Operations,1223.0,199.0,213.0,-19.0,-112.0,,Income Statement
Extraordinary Item,,,,-567.0,,,Income Statement
Tax on Extraordinary Items,-41.0,-37.0,-70.0,0.0,10.0,,Income Statement
Total Extraordinary Items,1182.0,162.0,143.0,-586.0,-102.0,,Income Statement
Total Net Income,2420.0,2009.0,1683.0,2565.0,1844.0,,Income Statement
Income Available to Common Excl. Extra. Items,1238.0,1847.0,1540.0,3151.0,1946.0,,Income Statement
Income Available to Common Incl. Extra. Items,2420.0,2009.0,1683.0,2565.0,1844.0,,Income Statement
Basic/Primary Weighted Average Shares,405.0,366.0,355.0,350.0,338.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.06,5.05,4.34,9.0,5.76,,Income Statement
Basic/Primary EPS Incl. Extra. Items,5.98,5.49,4.74,7.33,5.46,,Income Statement
Diluted Weighted Average Shares,411.0,369.0,358.0,353.0,340.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.01,5.01,4.3,8.93,5.72,,Income Statement
Diluted EPS Incl. Extra. Items,5.89,5.44,4.7,7.27,5.42,,Income Statement
Div/Share-ComStockPrimIssue,1.24,1.4,1.54,1.68,1.8,,Income Statement
Gross Divid - Common Stock,526.0,512.0,546.0,588.0,613.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",136.0,127.0,130.0,107.0,68.0,,Income Statement
"Depreciat/Amort, Suppl",463.0,411.0,442.0,487.0,510.0,,Income Statement
Total Special Items,148.0,-1.0,152.0,152.0,282.0,,Income Statement
Normalzd Income Before Tax,1723.0,1020.0,1872.0,2392.0,2213.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),32.0,0.0,16.0,53.0,99.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,369.0,-826.0,196.0,-858.0,84.0,,Income Statement
Normalized Income After Tax,1354.0,1846.0,1676.0,3250.0,2129.0,,Income Statement
Normalzd Inc Avail to Common,1354.0,1846.0,1676.0,3250.0,2129.0,,Income Statement
Basic Normalized EPS,3.34,5.04,4.72,9.29,6.3,,Income Statement
Diluted Normalized EPS,3.3,5.0,4.68,9.21,6.26,,Income Statement
Date,2015-09-25 00:00:00,2016-09-30 00:00:00,2017-09-29 00:00:00,2018-09-28 00:00:00,2019-09-27 00:00:00,,Cash Flow
Net Income,2420.0,2009.0,1683.0,2565.0,1844.0,,Cash Flow
Depreciation/Depletion,616.0,560.0,611.0,667.0,690.0,,Cash Flow
Deferred Taxes,40.0,136.0,-142.0,-791.0,-218.0,,Cash Flow
Discontinued Operations,-888.0,-148.0,-95.0,169.0,70.0,,Cash Flow
Unusual Items,0.0,-144.0,0.0,-2.0,,,Cash Flow
Other Non-Cash Items,303.0,831.0,140.0,132.0,169.0,,Cash Flow
Non-Cash Items,-585.0,539.0,45.0,299.0,239.0,,Cash Flow
"Cash Taxes Pd, Supplemental",350.0,806.0,323.0,393.0,338.0,,Cash Flow
"Cash Interest Pd, Suppl",128.0,117.0,128.0,127.0,75.0,,Cash Flow
Accounts Receivable,-210.0,95.0,-204.0,-269.0,31.0,,Cash Flow
Inventories,-220.0,154.0,-270.0,-247.0,64.0,,Cash Flow
Prepaid Expenses,36.0,281.0,-62.0,-63.0,144.0,,Cash Flow
Accounts Payable,-5.0,-87.0,314.0,201.0,-178.0,,Cash Flow
Accrued Expenses,-155.0,-4.0,224.0,5.0,-15.0,,Cash Flow
Changes in Working Capital,-561.0,-1297.0,124.0,-289.0,-133.0,,Cash Flow
Total Cash from Operations,1930.0,1947.0,2321.0,2451.0,2422.0,,Cash Flow
Capital Expenditures,-600.0,-603.0,-679.0,-935.0,-749.0,,Cash Flow
Acquisition of Business,-1725.0,-1336.0,-250.0,-153.0,-283.0,,Cash Flow
Sale of Business,2957.0,333.0,4.0,0.0,297.0,,Cash Flow
Sale of Fixed Assets,17.0,8.0,19.0,23.0,43.0,,Cash Flow
Other Investing Cash Flow,-13.0,17.0,-26.0,-29.0,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",1236.0,-978.0,-253.0,-159.0,57.0,,Cash Flow
Total Cash from Investing,636.0,-1581.0,-932.0,-1094.0,-692.0,,Cash Flow
Financing Cash Flow Items,-17.0,-30.0,-30.0,-36.0,-33.0,,Cash Flow
Total Cash Dividends Paid,-502.0,-509.0,-546.0,-588.0,-608.0,,Cash Flow
"Common Stock, Net",-1023.0,-2787.0,-614.0,-879.0,-1091.0,,Cash Flow
Options Exercised,103.0,90.0,117.0,100.0,85.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-920.0,-2697.0,-497.0,-779.0,-1006.0,,Cash Flow
"Short Term Debt, Net",-328.0,330.0,-330.0,270.0,-51.0,,Cash Flow
Long Term Debt Issued,617.0,352.0,589.0,119.0,746.0,,Cash Flow
Long Term Debt Reduction,-473.0,-501.0,,-708.0,-691.0,,Cash Flow
"Long Term Debt, Net",144.0,-149.0,589.0,-589.0,55.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-184.0,181.0,259.0,-319.0,4.0,,Cash Flow
Total Cash From Financing,-1623.0,-3055.0,-814.0,-1722.0,-1643.0,,Cash Flow
Foreign Exchange Effects,-71.0,7.0,-4.0,-5.0,-8.0,,Cash Flow
Net Change in Cash,872.0,-2682.0,571.0,-370.0,79.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,2457.0,3329.0,647.0,1218.0,848.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,3329.0,647.0,1218.0,848.0,927.0,,Cash Flow
"Depreciation, Supplemental",616.0,560.0,611.0,667.0,690.0,,Cash Flow
Free Cash Flow,1330.0,1344.0,1642.0,1516.0,1673.0,,
FCF Growth,,0.010526315789473717,0.22172619047619047,-0.0767356881851401,0.10356200527704496,0.0,
