,2015,2016,2017,2018,2019,2020,Report
Basic/Primary EPS Incl. Extra. Items,1.43,6.41,-0.96,2.58,2.1,,Income Statement
Diluted Weighted Average Shares,1220.0,1144.0,1064.0,991.0,856.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.6,6.37,1.96,2.08,2.09,,Income Statement
Diluted EPS Incl. Extra. Items,1.41,6.35,-0.96,2.55,2.09,,Income Statement
Div/Share-ComStockPrimIssue,,0.0,,,0.56,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,491.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",178.0,479.0,599.0,644.0,613.0,,Income Statement
"Depreciat/Amort, Suppl",621.0,626.0,612.0,633.0,628.0,,Income Statement
Total Special Items,62.0,,-167.0,,222.0,,Income Statement
Normalzd Income Before Tax,2468.0,3651.0,2108.0,2718.0,2429.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),12.0,,-14.0,,42.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,471.0,-3634.0,174.0,653.0,457.0,,Income Statement
Normalized Income After Tax,1997.0,7285.0,1934.0,2065.0,1972.0,,Income Statement
Normalzd Inc Avail to Common,1997.0,7285.0,1934.0,2065.0,1972.0,,Income Statement
Basic Normalized EPS,1.65,6.43,1.82,2.11,2.32,,Income Statement
Diluted Normalized EPS,1.64,6.37,1.82,2.08,2.3,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1725.0,7266.0,-1016.0,2530.0,1786.0,,Cash Flow
Depreciation/Depletion,687.0,682.0,676.0,696.0,681.0,,Cash Flow
Deferred Taxes,-32.0,-4556.0,1729.0,-153.0,117.0,,Cash Flow
Discontinued Operations,1378.0,18.0,4.0,-5.0,6.0,,Cash Flow
Unusual Items,-195.0,-1236.0,-118.0,-676.0,-81.0,,Cash Flow
Other Non-Cash Items,576.0,632.0,755.0,843.0,805.0,,Cash Flow
Non-Cash Items,1759.0,-586.0,641.0,162.0,730.0,,Cash Flow
"Cash Taxes Pd, Supplemental",256.0,492.0,308.0,597.0,333.0,,Cash Flow
"Cash Interest Pd, Suppl",175.0,220.0,285.0,314.0,305.0,,Cash Flow
Accounts Receivable,-105.0,-48.0,-195.0,-98.0,-124.0,,Cash Flow
Other Assets,0.0,117.0,-129.0,-35.0,399.0,,Cash Flow
Accounts Payable,226.0,-28.0,19.0,-47.0,4.0,,Cash Flow
Accrued Expenses,-202.0,-130.0,206.0,-437.0,-391.0,,Cash Flow
Changes in Working Capital,-106.0,20.0,1116.0,-577.0,-200.0,,Cash Flow
Total Cash from Operations,4033.0,2826.0,3146.0,2658.0,3114.0,,Cash Flow
Capital Expenditures,-668.0,-626.0,-666.0,-651.0,-554.0,,Cash Flow
Acquisition of Business,-24.0,-212.0,-34.0,-302.0,-93.0,,Cash Flow
Sale/Maturity of Investment,6781.0,10063.0,14520.0,31930.0,50548.0,,Cash Flow
"Investment, Net",,,,,-160.0,,Cash Flow
Purchase of Investments,-6744.0,-11212.0,-15113.0,-28115.0,-46977.0,,Cash Flow
Other Investing Cash Flow,-2956.0,-21.0,-3.0,32.0,23.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-2943.0,-1382.0,-630.0,3545.0,3341.0,,Cash Flow
Total Cash from Investing,-3611.0,-2008.0,-1296.0,2894.0,2787.0,,Cash Flow
Financing Cash Flow Items,-1776.0,-99.0,-190.0,-255.0,-201.0,,Cash Flow
Total Cash Dividends Paid,,,,,-473.0,,Cash Flow
Sale/Issuance of Common,221.0,102.0,120.0,109.0,106.0,,Cash Flow
Repurch/Retirement Common,-2149.0,-2943.0,-2746.0,-4502.0,-4973.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1928.0,-2841.0,-2626.0,-4393.0,-4867.0,,Cash Flow
"Long Term Debt, Net",0.0,2216.0,2484.0,0.0,0.0,,Cash Flow
Total Debt Reduction,-850.0,-20.0,-1452.0,-750.0,-1550.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-850.0,2196.0,1032.0,-750.0,-1550.0,,Cash Flow
Total Cash From Financing,-4554.0,-744.0,-1784.0,-5398.0,-7091.0,,Cash Flow
Foreign Exchange Effects,-364.0,-90.0,238.0,-75.0,-33.0,,Cash Flow
Net Change in Cash,-4496.0,-16.0,304.0,79.0,-1223.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,6328.0,1832.0,1816.0,2140.0,2219.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1832.0,1816.0,2120.0,2219.0,996.0,,Cash Flow
"Depreciation, Supplemental",687.0,682.0,676.0,696.0,681.0,,Cash Flow
Free Cash Flow,3365.0,2200.0,2480.0,2007.0,2560.0,,
FCF Growth,,-0.3462109955423477,0.1272727272727272,-0.19072580645161286,0.27553562531141007,0.0,
