,2015,2016,2017,2018,2019,2020,Report
Basic Normalized EPS,9.32,10.87,12.22,16.25,18.07,,Income Statement
Diluted Normalized EPS,9.17,10.73,12.08,16.08,17.88,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,931.0,1038.0,1134.0,1324.0,1391.0,,Cash Flow
Depreciation/Depletion,210.0,218.0,234.0,259.0,271.0,,Cash Flow
Deferred Taxes,-23.0,10.0,-5.0,20.0,21.0,,Cash Flow
Non-Cash Items,31.0,28.0,34.0,34.0,33.0,,Cash Flow
"Cash Taxes Pd, Supplemental",486.0,570.0,497.0,311.0,395.0,,Cash Flow
"Cash Interest Pd, Suppl",55.0,64.0,78.0,118.0,135.0,,Cash Flow
Accounts Receivable,-24.0,-39.0,-28.0,18.0,-16.0,,Cash Flow
Inventories,-76.0,-119.0,-232.0,-163.0,-240.0,,Cash Flow
Accounts Payable,191.0,322.0,253.0,178.0,213.0,,Cash Flow
Accrued Expenses,0.0,12.0,8.0,37.0,31.0,,Cash Flow
Changes in Working Capital,196.0,217.0,7.0,90.0,-8.0,,Cash Flow
Total Cash from Operations,1345.0,1511.0,1404.0,1728.0,1708.0,,Cash Flow
Capital Expenditures,-414.0,-476.0,-466.0,-504.0,-628.0,,Cash Flow
Sale of Fixed Assets,3.0,5.0,4.0,5.0,7.0,,Cash Flow
"Investment, Net",,,,,-34.0,,Cash Flow
Other Investing Cash Flow,4.0,-58.0,-3.0,-35.0,-142.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",7.0,-53.0,2.0,-30.0,-169.0,,Cash Flow
Total Cash from Investing,-407.0,-529.0,-464.0,-534.0,-797.0,,Cash Flow
Financing Cash Flow Items,-1.0,-5.0,-8.0,-6.0,-4.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1072.0,-1446.0,-2127.0,-1642.0,-1373.0,,Cash Flow
Long Term Debt Issued,0.0,499.0,3850.0,2913.0,3208.0,,Cash Flow
Long Term Debt Reduction,0.0,0.0,-2755.0,-2473.0,-2734.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",0.0,499.0,1095.0,440.0,474.0,,Cash Flow
Total Cash From Financing,-1073.0,-951.0,-1040.0,-1208.0,-903.0,,Cash Flow
Foreign Exchange Effects,,,,,0.0,,Cash Flow
Net Change in Cash,-134.0,30.0,-100.0,-15.0,9.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,251.0,116.0,147.0,46.0,31.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,116.0,147.0,46.0,31.0,40.0,,Cash Flow
"Depreciation, Supplemental",210.0,218.0,234.0,259.0,271.0,,Cash Flow
Free Cash Flow,931.0,1035.0,938.0,1224.0,1080.0,,
FCF Growth,,0.11170784103114939,-0.09371980676328506,0.3049040511727079,-0.11764705882352944,0.0,
