,2015,2016,2017,2018,2019,2020,Report
Normalzd Inc Avail to Common,154.0,204.0,286.0,318.0,412.0,,Income Statement
Basic Normalized EPS,0.79,1.3,1.83,2.08,2.83,,Income Statement
Diluted Normalized EPS,0.79,1.3,1.82,2.06,2.79,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,322.0,200.0,318.0,296.0,407.0,,Cash Flow
Depreciation/Depletion,163.0,170.0,184.0,203.0,218.0,,Cash Flow
Amortization,35.0,32.0,32.0,44.0,62.0,,Cash Flow
Deferred Taxes,-19.0,-16.0,-32.0,62.0,-8.0,,Cash Flow
Discontinued Operations,-168.0,-1.0,0.0,0.0,,,Cash Flow
Unusual Items,56.0,7.0,52.0,41.0,21.0,,Cash Flow
Equity in Net Earnings/Loss,0.0,1.0,11.0,53.0,-77.0,,Cash Flow
Other Non-Cash Items,41.0,45.0,48.0,61.0,60.0,,Cash Flow
Non-Cash Items,-71.0,52.0,112.0,155.0,4.0,,Cash Flow
"Cash Taxes Pd, Supplemental",131.0,122.0,112.0,113.0,109.0,,Cash Flow
"Cash Interest Pd, Suppl",7.0,13.0,19.0,35.0,65.0,,Cash Flow
Accounts Receivable,,-8.0,-409.0,-569.0,,,Cash Flow
Inventories,,-10.0,14.0,-28.0,,,Cash Flow
Prepaid Expenses,,25.0,-32.0,-40.0,,,Cash Flow
Payable/Accrued,,81.0,29.0,248.0,,,Cash Flow
Changes in Working Capital,222.0,-49.0,-242.0,-401.0,-157.0,,Cash Flow
Total Cash from Operations,651.0,390.0,372.0,359.0,527.0,,Cash Flow
Purchase of Fixed Assets,-210.0,-213.0,-245.0,-294.0,-262.0,,Cash Flow
Purchase/Acq of Intangibles,0.0,0.0,0.0,-14.0,-1.0,,Cash Flow
Capital Expenditures,-210.0,-213.0,-245.0,-308.0,-262.0,,Cash Flow
Acquisition of Business,-113.0,-69.0,-361.0,-95.0,-388.0,,Cash Flow
Sale of Fixed Assets,26.0,22.0,23.0,32.0,31.0,,Cash Flow
"Investment, Net",-6.0,8.0,66.0,5.0,47.0,,Cash Flow
Purchase of Investments,-4.0,-13.0,-57.0,-37.0,-47.0,,Cash Flow
Other Investing Cash Flow,826.0,-6.0,1.0,1.0,2.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",728.0,-58.0,-327.0,-95.0,-355.0,,Cash Flow
Total Cash from Investing,518.0,-270.0,-572.0,-403.0,-618.0,,Cash Flow
Financing Cash Flow Items,-33.0,-9.0,-22.0,-21.0,-21.0,,Cash Flow
Total Cash Dividends Paid,,,,,-23.0,,Cash Flow
"Common Stock, Net",-1606.0,0.0,-50.0,-443.0,-20.0,,Cash Flow
Options Exercised,0.0,0.0,0.0,0.0,0.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1606.0,0.0,-50.0,-443.0,-20.0,,Cash Flow
Short Term Debt Issued,5.0,,,,,,Cash Flow
Short Term Debt Reduction,-5.0,,,,,,Cash Flow
"Short Term Debt, Net",0.0,-2.0,-3.0,34.0,-28.0,,Cash Flow
"Long Term Debt, Net",-3.0,-7.0,-5.0,-1.0,-2.0,,Cash Flow
Total Debt Issued,3349.0,2744.0,2932.0,4492.0,6176.0,,Cash Flow
Total Debt Reduction,-2936.0,-2861.0,-2624.0,-4076.0,-5903.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",411.0,-125.0,300.0,448.0,242.0,,Cash Flow
Total Cash From Financing,-1228.0,-134.0,228.0,-17.0,178.0,,Cash Flow
Foreign Exchange Effects,-3.0,0.0,2.0,0.0,0.0,,Cash Flow
Net Change in Cash,-62.0,-14.0,29.0,-61.0,86.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,191.0,129.0,114.0,144.0,83.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,129.0,114.0,144.0,83.0,170.0,,Cash Flow
"Depreciation, Supplemental",163.0,170.0,184.0,203.0,218.0,,Cash Flow
Free Cash Flow,441.0,177.0,127.0,51.0,265.0,,
FCF Growth,,-0.5986394557823129,-0.28248587570621464,-0.5984251968503937,4.196078431372549,0.0,
