,2015,2016,2017,2018,2019,2020,Report
Ret. Earn.(Accum. Deficit),8348.0,8467.0,10023.0,9491.0,10427.0,,Balance Sheet
Treasury Stock - Common,-6329.0,-6736.0,-6722.0,-6722.0,-6721.0,,Balance Sheet
Unrealized Gain (Loss),,0.0,,,,,Balance Sheet
Cum. Trans. Adjustment,,-323.0,,-31.0,-33.0,,Balance Sheet
Min. Pension Lblty Adj.,,-143.0,,-177.0,-226.0,,Balance Sheet
Other Comprehensive Income,-329.0,32.0,-83.0,21.0,16.0,,Balance Sheet
"Other Equity, Total",-329.0,-434.0,-83.0,-187.0,-242.0,,Balance Sheet
Total Equity,9888.0,9669.0,11736.0,11271.0,12388.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,27161.0,26684.0,26014.0,24127.0,24639.0,,Balance Sheet
Ttl Comm. Shares Outs.,203.0,201.0,203.0,204.0,206.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,100.0,104.0,104.0,104.0,104.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,5998.0,7668.0,7803.0,7933.0,7982.0,,Income Statement
"Cost of Revenue, Total",1801.0,2470.0,2138.0,2246.0,2291.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",2284.0,2945.0,3105.0,3379.0,3344.0,,Income Statement
Research & Development,269.0,366.0,370.0,392.0,449.0,,Income Statement
Depreciation/Amortization,337.0,566.0,604.0,596.0,584.0,,Income Statement
"Inter/Invest Inc, Operating",,-88.0,-5.0,26.0,-38.0,,Income Statement
Restructuring Charge,103.0,,,,50.0,,Income Statement
Litigation,31.0,,,,,,Income Statement
Impair-Assets Held for Use,2.0,31.0,332.0,980.0,70.0,,Income Statement
Other Unusual Expnse (In),695.0,558.0,461.0,281.0,95.0,,Income Statement
Unusual Expense (Income),832.0,589.0,793.0,1260.0,215.0,,Income Statement
"Other Operat Expse, Total",8.0,,,,,,Income Statement
Total Operating Expense,5531.0,6847.0,7004.0,7899.0,6845.0,,Income Statement
Total Operating Income,467.0,821.0,799.0,34.0,1138.0,,Income Statement
"Inter Expse,Net Non-Operat",-287.0,,,-289.0,-226.0,,Income Statement
"Inter Income, Non-Operating",9.0,,,,,,Income Statement
"Invest Income, Non-Operat",29.0,-66.0,-63.0,24.0,-12.0,,Income Statement
"Inter/Invest Inc, Non-Oper",38.0,-66.0,-63.0,24.0,-12.0,,Income Statement
"Inter Inc(Exp),Net Non-Oper",,-353.0,-325.0,,,,Income Statement
Gain(Loss)on Sale of Assets,19.0,,,,,,Income Statement
"Other, Net",-85.0,-3.0,53.0,-40.0,6.0,,Income Statement
Income Before Tax,153.0,400.0,465.0,-271.0,906.0,,Income Statement
Income Tax - Total,7.0,95.0,-76.0,100.0,-226.0,,Income Statement
Income After Tax,146.0,305.0,541.0,-371.0,1132.0,,Income Statement
Minority Interest,1.0,1.0,0.0,0.0,0.0,,Income Statement
Net Inc Before Extra Items,147.0,306.0,541.0,-371.0,1132.0,,Income Statement
Total Extraordinary Items,,,1272.0,-8.0,,,Income Statement
Total Net Income,147.0,306.0,1814.0,-379.0,1132.0,,Income Statement
Income Available to Common Excl. Extra. Items,147.0,306.0,541.0,-371.0,1132.0,,Income Statement
Income Available to Common Incl. Extra. Items,147.0,306.0,1814.0,-379.0,1132.0,,Income Statement
Basic/Primary Weighted Average Shares,187.0,200.0,202.0,204.0,205.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,0.78,1.53,2.68,-1.82,5.52,,Income Statement
Basic/Primary EPS Incl. Extra. Items,0.78,1.53,8.98,-1.86,5.52,,Income Statement
Dilution Adjustment,0.0,,,,,,Income Statement
Diluted Weighted Average Shares,190.0,202.0,204.0,204.0,207.0,,Income Statement
Diluted EPS Excl. Extra. Items,0.77,1.51,2.66,-1.82,5.47,,Income Statement
Diluted EPS Incl. Extra. Items,0.77,1.51,8.9,-1.86,5.47,,Income Statement
Div/Share-ComStockPrimIssue,0.88,0.96,0.96,0.96,0.96,,Income Statement
Gross Divid - Common Stock,164.0,192.0,194.0,196.0,197.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",287.0,,,289.0,226.0,,Income Statement
"Depreciat/Amort, Suppl",375.0,473.0,459.0,445.0,422.0,,Income Statement
Total Special Items,813.0,623.0,897.0,1446.0,406.0,,Income Statement
Normalzd Income Before Tax,966.0,1022.0,1361.0,1175.0,1312.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),37.0,148.0,314.0,506.0,142.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,44.0,243.0,237.0,606.0,-83.0,,Income Statement
Normalized Income After Tax,922.0,779.0,1124.0,569.0,1396.0,,Income Statement
Normalzd Inc Avail to Common,923.0,781.0,1124.0,569.0,1396.0,,Income Statement
Basic Normalized EPS,4.92,3.9,5.57,2.8,6.8,,Income Statement
Diluted Normalized EPS,4.86,3.86,5.52,2.8,6.75,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,146.0,305.0,1813.0,-379.0,1132.0,,Cash Flow
Depreciation/Depletion,712.0,1039.0,1063.0,1041.0,1006.0,,Cash Flow
Deferred Taxes,-164.0,-153.0,-1776.0,13.0,-539.0,,Cash Flow
Unusual Items,71.0,83.0,332.0,980.0,70.0,,Cash Flow
Other Non-Cash Items,434.0,381.0,87.0,66.0,84.0,,Cash Flow
Non-Cash Items,505.0,464.0,418.0,1045.0,154.0,,Cash Flow
"Cash Taxes Pd, Supplemental",194.0,270.0,267.0,237.0,193.0,,Cash Flow
"Cash Interest Pd, Suppl",,,318.0,283.0,227.0,,Cash Flow
Accounts Receivable,-56.0,-138.0,177.0,214.0,-94.0,,Cash Flow
Inventories,-205.0,76.0,-123.0,-200.0,-125.0,,Cash Flow
Payable/Accrued,-263.0,29.0,-148.0,156.0,-42.0,,Cash Flow
Changes in Working Capital,-383.0,-22.0,64.0,28.0,-168.0,,Cash Flow
Total Cash from Operations,817.0,1632.0,1582.0,1747.0,1586.0,,Cash Flow
Purchase of Fixed Assets,-434.0,-530.0,-493.0,-439.0,-523.0,,Cash Flow
Purchase/Acq of Intangibles,,,,,-198.0,,Cash Flow
Capital Expenditures,-434.0,-530.0,-493.0,-439.0,-721.0,,Cash Flow
Acquisition of Business,-7760.0,-1443.0,-4.0,-15.0,-37.0,,Cash Flow
Sale of Fixed Assets,70.0,,,,,,Cash Flow
Sale/Maturity of Investment,803.0,286.0,,0.0,,,Cash Flow
"Investment, Net",,,,69.0,48.0,,Cash Flow
Purchase of Investments,-215.0,-2.0,,0.0,,,Cash Flow
Other Investing Cash Flow,-22.0,-3.0,-14.0,-32.0,-20.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-7124.0,-1161.0,-18.0,22.0,-9.0,,Cash Flow
Total Cash from Investing,-7558.0,-1692.0,-511.0,-417.0,-729.0,,Cash Flow
Financing Cash Flow Items,-58.0,-16.0,86.0,-61.0,-25.0,,Cash Flow
Total Cash Dividends Paid,-157.0,-188.0,-194.0,-195.0,-197.0,,Cash Flow
"Common Stock, Net",-150.0,-416.0,,0.0,,,Cash Flow
Options Exercised,117.0,137.0,146.0,108.0,158.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-33.0,-279.0,146.0,108.0,158.0,,Cash Flow
Long Term Debt Issued,10628.0,1824.0,593.0,1825.0,749.0,,Cash Flow
Long Term Debt Reduction,-3240.0,-2050.0,-1840.0,-2975.0,-1460.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",7388.0,-260.0,-1248.0,-1154.0,-716.0,,Cash Flow
Total Cash From Financing,7140.0,-743.0,-1211.0,-1302.0,-780.0,,Cash Flow
Foreign Exchange Effects,-23.0,-23.0,29.0,-10.0,-2.0,,Cash Flow
Net Change in Cash,376.0,-825.0,-110.0,18.0,75.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1083.0,1459.0,634.0,524.0,543.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1459.0,634.0,524.0,543.0,618.0,,Cash Flow
"Depreciation, Supplemental",712.0,1039.0,1063.0,1041.0,1006.0,,Cash Flow
Free Cash Flow,383.0,1102.0,1089.0,1308.0,865.0,,
FCF Growth,,1.877284595300261,-0.011796733212341204,0.20110192837465557,-0.33868501529051986,0.0,
