,2015,2016,2017,2018,2019,2020,Report
"Sell/Gen/AdminExpenses,Tot",22294.0,23960.0,28061.0,30220.0,31438.0,,Income Statement
Depreciation/Amortization,2611.0,2631.0,2995.0,3095.0,3353.0,,Income Statement
Restructuring Charge,,,0.0,0.0,320.0,,Income Statement
Impair-Assets Held for Use,276.0,0.0,0.0,380.0,0.0,,Income Statement
Unusual Expense (Income),276.0,0.0,0.0,380.0,320.0,,Income Statement
"Other Operat Expse, Total",8202.0,8332.0,8294.0,9008.0,9573.0,,Income Statement
Total Operating Expense,45586.0,47288.0,55753.0,61178.0,65227.0,,Income Statement
Total Operating Income,1867.0,3077.0,4566.0,4272.0,4466.0,,Income Statement
"Inter Expse, Non-Operating",-235.0,-336.0,-553.0,-619.0,-652.0,,Income Statement
"Inter Capital, Non-Operat",,,41.0,61.0,64.0,,Income Statement
"Inter Expse,Net Non-Operat",-235.0,-336.0,-512.0,-558.0,-588.0,,Income Statement
"Inter/Invest Inc, Non-Oper",14.0,21.0,33.0,48.0,59.0,,Income Statement
OtherNon-OperatInc (Expnse),-19.0,-22.0,492.0,591.0,-3282.0,,Income Statement
"Other, Net",-19.0,-22.0,492.0,591.0,-3282.0,,Income Statement
Income Before Tax,1627.0,2740.0,4579.0,4353.0,655.0,,Income Statement
Income Tax - Total,577.0,920.0,1582.0,1400.0,190.0,,Income Statement
Income After Tax,1050.0,1820.0,2997.0,2953.0,465.0,,Income Statement
Net Inc Before Extra Items,1050.0,1820.0,2997.0,2953.0,465.0,,Income Statement
Total Extraordinary Items,,,,1619.0,75.0,,Income Statement
Total Net Income,1050.0,1820.0,2997.0,4572.0,540.0,,Income Statement
Total Adjust to Net Income,-2.0,-2.0,-4.0,-6.0,-1.0,,Income Statement
Income Available to Common Excl. Extra. Items,1048.0,1818.0,2993.0,2947.0,464.0,,Income Statement
Income Available to Common Incl. Extra. Items,1048.0,1818.0,2993.0,4566.0,539.0,,Income Statement
Basic/Primary Weighted Average Shares,283.0,276.0,266.0,267.0,262.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.7,6.59,11.25,11.04,1.77,,Income Statement
Basic/Primary EPS Incl. Extra. Items,3.7,6.59,11.25,17.1,2.06,,Income Statement
Diluted Weighted Average Shares,287.0,279.0,270.0,272.0,265.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.65,6.52,11.09,10.83,1.75,,Income Statement
Diluted EPS Incl. Extra. Items,3.65,6.52,11.09,16.79,2.03,,Income Statement
Div/Share-ComStockPrimIssue,0.75,0.95,1.85,2.0,2.6,,Income Statement
Gross Divid - Common Stock,227.0,277.0,426.0,535.0,683.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",235.0,336.0,512.0,558.0,588.0,,Income Statement
"Interest Capitalized, Suppl",-37.0,-42.0,-41.0,-61.0,-64.0,,Income Statement
"Depreciat/Amort, Suppl",2590.0,2617.0,2904.0,3008.0,3271.0,,Income Statement
Total Special Items,276.0,533.0,388.0,865.0,754.0,,Income Statement
Normalzd Income Before Tax,1903.0,3273.0,4967.0,5218.0,1409.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),98.0,179.0,0.0,-86.0,-8.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,675.0,1099.0,1582.0,1314.0,182.0,,Income Statement
Normalized Income After Tax,1228.0,2174.0,3385.0,3904.0,1227.0,,Income Statement
Normalzd Inc Avail to Common,1226.0,2172.0,3381.0,3898.0,1226.0,,Income Statement
Basic Normalized EPS,4.33,7.87,12.71,14.6,4.68,,Income Statement
Diluted Normalized EPS,4.27,7.79,12.52,14.33,4.63,,Income Statement
Date,2015-05-31 00:00:00,2016-05-31 00:00:00,2017-05-31 00:00:00,2018-05-31 00:00:00,2019-05-31 00:00:00,,Cash Flow
Net Income,1050.0,1820.0,2997.0,4572.0,540.0,,Cash Flow
Depreciation/Depletion,2611.0,2631.0,2995.0,3095.0,3353.0,,Cash Flow
Deferred Taxes,-572.0,31.0,909.0,-231.0,-233.0,,Cash Flow
Unusual Items,246.0,0.0,-35.0,295.0,93.0,,Cash Flow
Other Non-Cash Items,1776.0,1417.0,-1422.0,-1942.0,3442.0,,Cash Flow
Non-Cash Items,2022.0,1417.0,-1457.0,-1647.0,3535.0,,Cash Flow
"Cash Taxes Pd, Supplemental",1113.0,991.0,377.0,189.0,371.0,,Cash Flow
"Cash Interest Pd, Suppl",201.0,321.0,484.0,524.0,617.0,,Cash Flow
Accounts Receivable,-392.0,-199.0,-556.0,-1049.0,-873.0,,Cash Flow
Other Assets,25.0,-234.0,78.0,-135.0,-25.0,,Cash Flow
Accounts Payable,659.0,467.0,103.0,141.0,-571.0,,Cash Flow
Changes in Working Capital,255.0,-191.0,-514.0,-1115.0,-1582.0,,Cash Flow
Total Cash from Operations,5366.0,5708.0,4930.0,4674.0,5613.0,,Cash Flow
Capital Expenditures,-4347.0,-4828.0,-5116.0,-5663.0,-5490.0,,Cash Flow
Acquisition of Business,-1429.0,-4618.0,0.0,-179.0,-66.0,,Cash Flow
Sale of Business,,,,123.0,0.0,,Cash Flow
Sale of Fixed Assets,24.0,,135.0,42.0,83.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-1405.0,-4618.0,135.0,-14.0,17.0,,Cash Flow
Total Cash from Investing,-5752.0,-9446.0,-4981.0,-5677.0,-5473.0,,Cash Flow
Financing Cash Flow Items,24.0,-51.0,18.0,10.0,-4.0,,Cash Flow
Total Cash Dividends Paid,-227.0,-277.0,-426.0,-535.0,-683.0,,Cash Flow
Sale/Issuance of Common,320.0,183.0,337.0,327.0,101.0,,Cash Flow
Repurch/Retirement Common,-1254.0,-2722.0,-509.0,-1017.0,-1480.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-934.0,-2539.0,-172.0,-690.0,-1379.0,,Cash Flow
Long Term Debt Issued,2491.0,6519.0,1190.0,1480.0,2463.0,,Cash Flow
Long Term Debt Reduction,,,-82.0,-38.0,-1436.0,,Cash Flow
"Long Term Debt, Net",2491.0,6519.0,1108.0,1442.0,1027.0,,Cash Flow
Total Debt Reduction,-5.0,-41.0,,,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",2486.0,6478.0,1108.0,1442.0,1027.0,,Cash Flow
Total Cash From Financing,1349.0,3611.0,528.0,227.0,-1039.0,,Cash Flow
Foreign Exchange Effects,-108.0,-102.0,-42.0,72.0,-47.0,,Cash Flow
Net Change in Cash,855.0,-229.0,435.0,-704.0,-946.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,2908.0,3763.0,3534.0,3969.0,3265.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,3763.0,3534.0,3969.0,3265.0,2319.0,,Cash Flow
"Depreciation, Supplemental",2611.0,2631.0,2995.0,3095.0,3353.0,,Cash Flow
Free Cash Flow,1019.0,880.0,-186.0,-989.0,123.0,,
FCF Growth,,-0.13640824337585866,-1.2113636363636364,4.317204301075269,-1.1243680485338725,0.0,
