,2015,2016,2017,2018,2019,2020,Report
Date,2015-09-03 00:00:00,2016-09-01 00:00:00,2017-08-31 00:00:00,2018-08-30 00:00:00,2019-08-29 00:00:00,,Income Statement
Total Revenue,16192.0,12399.0,20322.0,30391.0,23406.0,,Income Statement
"Cost of Revenue, Total",10977.0,9894.0,11886.0,12500.0,12704.0,,Income Statement
Selling/Gen/Admin Expense,659.0,593.0,668.0,752.0,763.0,,Income Statement
Labor & Related Expense,61.0,66.0,75.0,61.0,73.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",720.0,659.0,743.0,813.0,836.0,,Income Statement
Research & Development,1540.0,1617.0,1824.0,2141.0,2441.0,,Income Statement
Restructuring Charge,3.0,67.0,18.0,28.0,-29.0,,Income Statement
Other Unusual Expnse (In),48.0,4.0,29.0,385.0,396.0,,Income Statement
Unusual Expense (Income),34.0,67.0,25.0,317.0,410.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),-17.0,-4.0,-22.0,-96.0,43.0,,Income Statement
"Other, Net",22.0,-26.0,-9.0,-5.0,0.0,,Income Statement
"Other Operat Expse, Total",-29.0,-2.0,5.0,11.0,35.0,,Income Statement
Total Operating Expense,13242.0,12235.0,14483.0,15782.0,16426.0,,Income Statement
Total Operating Income,2950.0,164.0,5839.0,14609.0,6980.0,,Income Statement
"Inter Expse,Net Non-Operat",-371.0,-437.0,-601.0,-342.0,-128.0,,Income Statement
"Inter Income, Non-Operating",35.0,42.0,41.0,120.0,205.0,,Income Statement
"Invest Income, Non-Operat",-27.0,-24.0,-74.0,-75.0,-9.0,,Income Statement
"Inter/Invest Inc, Non-Oper",8.0,18.0,-33.0,45.0,196.0,,Income Statement
OtherNon-OperatInc (Expnse),22.0,-26.0,-9.0,-5.0,0.0,,Income Statement
Income Before Tax,2609.0,-281.0,5196.0,14307.0,7048.0,,Income Statement
Income Tax - Total,157.0,19.0,114.0,342.0,703.0,,Income Statement
Income After Tax,2452.0,-300.0,5082.0,13965.0,6345.0,,Income Statement
Minority Interest,0.0,-1.0,-1.0,-3.0,-45.0,,Income Statement
Equity In Affiliates,447.0,25.0,8.0,-1.0,3.0,,Income Statement
Net Inc Before Extra Items,2899.0,-276.0,5089.0,13961.0,6303.0,,Income Statement
Total Extraordinary Items,,,,174.0,10.0,,Income Statement
Total Net Income,2899.0,-276.0,5089.0,14135.0,6313.0,,Income Statement
Income Available to Common Excl. Extra. Items,2899.0,-276.0,5089.0,13961.0,6303.0,,Income Statement
Income Available to Common Incl. Extra. Items,2899.0,-276.0,5089.0,14135.0,6313.0,,Income Statement
Basic/Primary Weighted Average Shares,1070.0,1036.0,1089.0,1152.0,1114.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.71,-0.27,4.67,12.12,5.66,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.71,-0.27,4.67,12.27,5.67,,Income Statement
Dilution Adjustment,,0.0,,,,,Income Statement
Diluted Weighted Average Shares,1170.0,1036.0,1154.0,1229.0,1143.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.48,-0.27,4.41,11.36,5.51,,Income Statement
Diluted EPS Incl. Extra. Items,2.48,-0.27,4.41,11.5,5.52,,Income Statement
Div/Share-ComStockPrimIssue,,0.0,,,,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",371.0,437.0,601.0,342.0,128.0,,Income Statement
"Depreciat/Amort, Suppl",2550.0,2863.0,3760.0,4759.0,5424.0,,Income Statement
Total Special Items,34.0,67.0,25.0,317.0,584.0,,Income Statement
Normalzd Income Before Tax,2643.0,-214.0,5221.0,14624.0,7632.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),2.0,23.0,1.0,8.0,58.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,159.0,42.0,115.0,350.0,761.0,,Income Statement
Normalized Income After Tax,2484.0,-256.0,5106.0,14274.0,6871.0,,Income Statement
Normalzd Inc Avail to Common,2931.0,-232.0,5113.0,14270.0,6829.0,,Income Statement
Basic Normalized EPS,2.74,-0.22,4.7,12.39,6.13,,Income Statement
Diluted Normalized EPS,2.51,-0.22,4.43,11.61,5.97,,Income Statement
Date,2015-09-03 00:00:00,2016-09-01 00:00:00,2017-08-31 00:00:00,2018-08-30 00:00:00,2019-08-29 00:00:00,,Cash Flow
Net Income,2899.0,-275.0,5090.0,14138.0,6358.0,,Cash Flow
Depreciation/Depletion,2667.0,2980.0,3861.0,4759.0,5424.0,,Cash Flow
Deferred Taxes,168.0,-15.0,218.0,-265.0,150.0,,Cash Flow
Unusual Items,110.0,-179.0,-333.0,385.0,396.0,,Cash Flow
Equity in Net Earnings/Loss,-447.0,-25.0,-8.0,,,,Cash Flow
Other Non-Cash Items,9.0,557.0,362.0,40.0,132.0,,Cash Flow
Non-Cash Items,-328.0,353.0,21.0,425.0,528.0,,Cash Flow
"Cash Taxes Pd, Supplemental",63.0,90.0,99.0,226.0,524.0,,Cash Flow
"Cash Interest Pd, Suppl",226.0,267.0,468.0,312.0,53.0,,Cash Flow
Accounts Receivable,393.0,465.0,-1651.0,-1734.0,2431.0,,Cash Flow
Inventories,116.0,-549.0,50.0,-472.0,-1528.0,,Cash Flow
Payable/Accrued,-691.0,272.0,564.0,549.0,-174.0,,Cash Flow
Changes in Working Capital,-198.0,125.0,-1037.0,-1657.0,729.0,,Cash Flow
Total Cash from Operations,5208.0,3168.0,8153.0,17400.0,13189.0,,Cash Flow
Capital Expenditures,-4021.0,-5817.0,-4734.0,-8879.0,-9780.0,,Cash Flow
Acquisition of Business,,,-2634.0,0.0,0.0,,Cash Flow
Sale of Business,1.0,6.0,,,,,Cash Flow
Sale/Maturity of Investment,2248.0,3690.0,970.0,924.0,3045.0,,Cash Flow
"Investment, Net",-132.0,-152.0,-274.0,-185.0,,,Cash Flow
Purchase of Investments,-4392.0,-1026.0,-1239.0,-760.0,-4218.0,,Cash Flow
Other Investing Cash Flow,64.0,231.0,374.0,684.0,868.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-2211.0,2749.0,-2803.0,663.0,-305.0,,Cash Flow
Total Cash from Investing,-6232.0,-3068.0,-7537.0,-8216.0,-10085.0,,Cash Flow
Financing Cash Flow Items,210.0,515.0,-511.0,-246.0,-98.0,,Cash Flow
Sale/Issuance of Common,73.0,49.0,142.0,1655.0,179.0,,Cash Flow
Repurch/Retirement Common,-884.0,-148.0,-35.0,,-2729.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-811.0,-99.0,107.0,1655.0,-2550.0,,Cash Flow
Long Term Debt Issued,2212.0,2199.0,3311.0,1009.0,3550.0,,Cash Flow
Long Term Debt Reduction,-2329.0,-870.0,-2558.0,-10194.0,-3340.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-117.0,1329.0,753.0,-9185.0,210.0,,Cash Flow
Total Cash From Financing,-718.0,1745.0,349.0,-7776.0,-2438.0,,Cash Flow
Foreign Exchange Effects,-121.0,8.0,-12.0,-37.0,26.0,,Cash Flow
Net Change in Cash,-1863.0,1853.0,953.0,1371.0,692.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,4150.0,2287.0,4263.0,5216.0,6587.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,2287.0,4140.0,5216.0,6587.0,7279.0,,Cash Flow
"Depreciation, Supplemental",2667.0,2980.0,3861.0,4759.0,5424.0,,Cash Flow
Free Cash Flow,1187.0,-2649.0,3419.0,8521.0,3409.0,,
FCF Growth,,-3.2316764953664703,-2.290675726689317,1.4922491956712487,-0.5999295857293745,0.0,
