,2015,2016,2017,2018,2019,2020,Report
Prop./Plant/Equip. - Gross,1493.0,1799.0,2373.0,2286.0,2585.0,,Balance Sheet
Accumulated Depreciation,-610.0,-752.0,-981.0,-912.0,-1219.0,,Balance Sheet
Prop./Plant/Equip. - Net,883.0,1047.0,1392.0,1374.0,1367.0,,Balance Sheet
"Goodwill, Net",2141.0,2136.0,2174.0,2174.0,2174.0,,Balance Sheet
Intangibles - Gross,2576.0,2576.0,2658.0,2572.0,2574.0,,Balance Sheet
Accum. Intangible Amort.,-269.0,-764.0,-1258.0,-1712.0,-2166.0,,Balance Sheet
Intangibles - Net,2307.0,1813.0,1401.0,860.0,408.0,,Balance Sheet
Long Term Investments,4.0,26.0,35.0,64.0,98.0,,Balance Sheet
Other Long Term Assets,57.0,66.0,59.0,66.0,77.0,,Balance Sheet
Total Assets,6892.0,6597.0,6522.0,6382.0,5808.0,,Balance Sheet
Accounts Payable,182.0,205.0,216.0,213.0,233.0,,Balance Sheet
Accrued Expenses,132.0,138.0,171.0,167.0,161.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,0.0,,,,,,Balance Sheet
"Other Curr. Lblts, Total",11.0,31.0,32.0,61.0,42.0,,Balance Sheet
Total Current Liabilities,325.0,374.0,419.0,441.0,436.0,,Balance Sheet
Total Long Term Debt,0.0,988.0,989.0,983.0,919.0,,Balance Sheet
Total Debt,0.0,988.0,989.0,983.0,919.0,,Balance Sheet
"Other Liabilities, Total",84.0,83.0,86.0,118.0,93.0,,Balance Sheet
Total Liabilities,719.0,1597.0,1626.0,1606.0,1448.0,,Balance Sheet
Redeemable Preferred Stock,,0.0,,0.0,0.0,,Balance Sheet
Common Stock,6584.0,5443.0,5357.0,5237.0,4687.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),-411.0,-440.0,-456.0,-459.0,-321.0,,Balance Sheet
"Other Equity, Total",0.0,-3.0,-4.0,-3.0,-7.0,,Balance Sheet
Total Equity,6173.0,5000.0,4897.0,4776.0,4360.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,6892.0,6597.0,6522.0,6382.0,5808.0,,Balance Sheet
Ttl Comm. Shares Outs.,149.0,127.0,126.0,126.0,119.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-03-28 00:00:00,2016-04-02 00:00:00,2017-04-01 00:00:00,2018-03-31 00:00:00,2019-03-30 00:00:00,,Income Statement
Total Revenue,1711.0,2611.0,3033.0,2974.0,3090.0,,Income Statement
"Cost of Revenue, Total",1022.0,1561.0,1897.0,1827.0,1895.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",250.0,534.0,546.0,528.0,476.0,,Income Statement
Research & Development,257.0,449.0,471.0,445.0,450.0,,Income Statement
Unusual Expense (Income),0.0,,,,,,Income Statement
"Other Operat Expse, Total",59.0,55.0,31.0,104.0,52.0,,Income Statement
Total Operating Expense,1589.0,2599.0,2945.0,2903.0,2874.0,,Income Statement
Total Operating Income,122.0,12.0,88.0,70.0,216.0,,Income Statement
"Inter Expse,Net Non-Operat",-1.0,-23.0,-59.0,-60.0,-44.0,,Income Statement
"Inter Income, Non-Operating",0.0,2.0,1.0,7.0,11.0,,Income Statement
"Invest Income, Non-Operat",0.0,-1.0,-3.0,-3.0,-2.0,,Income Statement
"Inter/Invest Inc, Non-Oper",0.0,1.0,-2.0,4.0,9.0,,Income Statement
OtherNon-OperatInc (Expnse),0.0,7.0,0.0,2.0,-90.0,,Income Statement
"Other, Net",0.0,7.0,0.0,2.0,-90.0,,Income Statement
Income Before Tax,121.0,-3.0,27.0,17.0,92.0,,Income Statement
Income Tax - Total,-75.0,26.0,44.0,-20.0,-24.0,,Income Statement
Income After Tax,196.0,-29.0,-17.0,37.0,116.0,,Income Statement
Net Inc Before Extra Items,196.0,-29.0,-17.0,37.0,116.0,,Income Statement
Total Extraordinary Items,,,,-77.0,17.0,,Income Statement
Total Net Income,196.0,-29.0,-17.0,-40.0,133.0,,Income Statement
Income Available to Common Excl. Extra. Items,196.0,-29.0,-17.0,37.0,116.0,,Income Statement
Income Available to Common Incl. Extra. Items,196.0,-29.0,-17.0,-40.0,133.0,,Income Statement
Basic/Primary Weighted Average Shares,90.0,142.0,127.0,127.0,125.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.17,-0.2,-0.13,0.29,0.93,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.17,-0.2,-0.13,-0.32,1.07,,Income Statement
Diluted Weighted Average Shares,93.0,142.0,127.0,127.0,127.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.11,-0.2,-0.13,0.29,0.91,,Income Statement
Diluted EPS Incl. Extra. Items,2.11,-0.2,-0.13,-0.32,1.05,,Income Statement
Div/Share-ComStockPrimIssue,0.0,0.0,,,,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",1.0,23.0,59.0,60.0,44.0,,Income Statement
"Depreciat/Amort, Suppl",74.0,180.0,210.0,174.0,209.0,,Income Statement
Total Special Items,146.0,40.0,26.0,83.0,29.0,,Income Statement
Normalzd Income Before Tax,267.0,37.0,53.0,100.0,121.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),51.0,14.0,9.0,29.0,10.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,-24.0,40.0,53.0,9.0,-14.0,,Income Statement
Normalized Income After Tax,291.0,-3.0,0.0,91.0,135.0,,Income Statement
Normalzd Inc Avail to Common,291.0,-3.0,0.0,91.0,135.0,,Income Statement
Basic Normalized EPS,3.22,-0.02,0.0,0.72,1.09,,Income Statement
Diluted Normalized EPS,3.12,-0.02,0.0,0.72,1.06,,Income Statement
Date,2015-03-28 00:00:00,2016-04-02 00:00:00,2017-04-01 00:00:00,2018-03-31 00:00:00,2019-03-30 00:00:00,,Cash Flow
Net Income,196.0,-29.0,-17.0,-40.0,133.0,,Cash Flow
Depreciation/Depletion,74.0,180.0,210.0,174.0,209.0,,Cash Flow
Amortization,143.0,495.0,495.0,540.0,454.0,,Cash Flow
Deferred Taxes,-110.0,-12.0,-28.0,-32.0,-70.0,,Cash Flow
Unusual Items,9.0,-5.0,5.0,49.0,106.0,,Cash Flow
Equity in Net Earnings/Loss,0.0,,,,,,Cash Flow
Other Non-Cash Items,52.0,140.0,90.0,71.0,74.0,,Cash Flow
Non-Cash Items,61.0,136.0,96.0,120.0,180.0,,Cash Flow
"Cash Taxes Pd, Supplemental",35.0,35.0,53.0,41.0,69.0,,Cash Flow
"Cash Interest Pd, Suppl",1.0,2.0,71.0,70.0,65.0,,Cash Flow
Accounts Receivable,-30.0,37.0,-37.0,13.0,-32.0,,Cash Flow
Inventories,10.0,-84.0,-6.0,-42.0,-40.0,,Cash Flow
Other Assets,-26.0,-29.0,25.0,28.0,13.0,,Cash Flow
Accounts Payable,-30.0,0.0,-1.0,39.0,15.0,,Cash Flow
Accrued Expenses,-4.0,4.0,27.0,-3.0,-4.0,,Cash Flow
Changes in Working Capital,-58.0,-82.0,21.0,91.0,-96.0,,Cash Flow
Total Cash from Operations,306.0,688.0,777.0,853.0,810.0,,Cash Flow
Purchase of Fixed Assets,-170.0,-316.0,-553.0,-270.0,-221.0,,Cash Flow
Purchase/Acq of Intangibles,-1.0,0.0,,,,,Cash Flow
Capital Expenditures,-171.0,-316.0,-553.0,-270.0,-221.0,,Cash Flow
Acquisition of Business,,,-118.0,,,,Cash Flow
Sale of Business,226.0,0.0,,0.0,0.0,,Cash Flow
Sale of Fixed Assets,7.0,1.0,,,,,Cash Flow
Sale/Maturity of Investment,261.0,402.0,187.0,0.0,133.0,,Cash Flow
Purchase of Investments,-388.0,-366.0,0.0,0.0,-133.0,,Cash Flow
Other Investing Cash Flow,,,-6.0,-8.0,-27.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",107.0,37.0,62.0,-8.0,-27.0,,Cash Flow
Total Cash from Investing,-64.0,-279.0,-490.0,-277.0,-248.0,,Cash Flow
Financing Cash Flow Items,-21.0,-35.0,-15.0,-27.0,-35.0,,Cash Flow
Sale/Issuance of Common,46.0,52.0,59.0,57.0,41.0,,Cash Flow
Repurch/Retirement Common,-51.0,-1300.0,-209.0,-220.0,-638.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-5.0,-1248.0,-150.0,-162.0,-597.0,,Cash Flow
Long Term Debt Issued,,1175.0,0.0,100.0,905.0,,Cash Flow
Long Term Debt Reduction,-88.0,-175.0,0.0,-108.0,-1051.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-88.0,1000.0,0.0,-8.0,-145.0,,Cash Flow
Total Cash From Financing,-113.0,-283.0,-166.0,-197.0,-777.0,,Cash Flow
Foreign Exchange Effects,-1.0,0.0,-1.0,2.0,-1.0,,Cash Flow
Net Change in Cash,128.0,126.0,120.0,381.0,-215.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,172.0,300.0,426.0,546.0,926.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,300.0,426.0,545.0,926.0,711.0,,Cash Flow
"Depreciation, Supplemental",74.0,180.0,210.0,174.0,209.0,,Cash Flow
Free Cash Flow,135.0,372.0,224.0,583.0,589.0,,
FCF Growth,,1.7555555555555555,-0.3978494623655914,1.6026785714285716,0.010291595197255532,0.0,
