,2015,2016,2017,2018,2019,2020,Report
"Other Equity, Total",-1019.0,-1128.0,-792.0,-1101.0,-1085.0,,Balance Sheet
Total Equity,6940.0,6778.0,8051.0,8593.0,9706.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,21110.0,20639.0,23440.0,25482.0,28361.0,,Balance Sheet
Ttl Comm. Shares Outs.,351.0,351.0,352.0,347.0,346.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,19115.0,17033.0,19456.0,23496.0,25600.0,,Income Statement
"Cost of Revenue, Total",15293.0,13517.0,15593.0,18925.0,20555.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",556.0,557.0,577.0,660.0,714.0,,Income Statement
Research & Development,240.0,247.0,265.0,306.0,327.0,,Income Statement
Depreciation/Amortization,584.0,635.0,728.0,728.0,798.0,,Income Statement
"Inter Expense,Net Operatng",,,,,0.0,,Income Statement
Other Unusual Expnse (In),,833.0,,,,,Income Statement
Unusual Expense (Income),,833.0,,,,,Income Statement
Total Operating Expense,16673.0,15790.0,17162.0,20619.0,22394.0,,Income Statement
Total Operating Income,2443.0,1243.0,2294.0,2877.0,3206.0,,Income Statement
"Inter Expse,Net Non-Operat",-126.0,-156.0,-101.0,-202.0,-241.0,,Income Statement
"Inter Income, Non-Operating",-15.0,3.0,,68.0,47.0,,Income Statement
"Invest Income, Non-Operat",35.0,39.0,-17.0,68.0,86.0,,Income Statement
"Inter/Invest Inc, Non-Oper",20.0,43.0,-17.0,135.0,134.0,,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,-4.0,,,,Income Statement
Income Before Tax,2337.0,1130.0,2173.0,2810.0,3099.0,,Income Statement
Income Tax - Total,733.0,609.0,672.0,615.0,711.0,,Income Statement
Income After Tax,1604.0,522.0,1502.0,2195.0,2388.0,,Income Statement
Net Inc Before Extra Items,1604.0,522.0,1502.0,2195.0,2388.0,,Income Statement
Total Extraordinary Items,,,173.0,,,,Income Statement
Total Net Income,1604.0,522.0,1675.0,2195.0,2388.0,,Income Statement
Income Available to Common Excl. Extra. Items,1604.0,522.0,1502.0,2195.0,2388.0,,Income Statement
Income Available to Common Incl. Extra. Items,1604.0,522.0,1675.0,2195.0,2388.0,,Income Statement
Basic/Primary Weighted Average Shares,355.0,351.0,352.0,351.0,347.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,4.52,1.49,4.27,6.25,6.88,,Income Statement
Basic/Primary EPS Incl. Extra. Items,4.52,1.49,4.76,6.25,6.88,,Income Statement
Diluted Weighted Average Shares,356.0,352.0,353.0,352.0,348.0,,Income Statement
Diluted EPS Excl. Extra. Items,4.51,1.48,4.26,6.24,6.87,,Income Statement
Diluted EPS Incl. Extra. Items,4.51,1.48,4.75,6.24,6.87,,Income Statement
Div/Share-ComStockPrimIssue,0.92,1.56,0.99,1.09,1.28,,Income Statement
Gross Divid - Common Stock,820.0,548.0,771.0,1079.0,1242.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",126.0,156.0,101.0,202.0,241.0,,Income Statement
"Depreciat/Amort, Suppl",907.0,993.0,1108.0,1054.0,1077.0,,Income Statement
Total Special Items,,833.0,,,,,Income Statement
Normalzd Income Before Tax,2337.0,1963.0,2173.0,2810.0,3099.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,449.0,,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,733.0,1057.0,672.0,615.0,711.0,,Income Statement
Normalized Income After Tax,1604.0,906.0,1502.0,2195.0,2388.0,,Income Statement
Normalzd Inc Avail to Common,1604.0,906.0,1502.0,2195.0,2388.0,,Income Statement
Basic Normalized EPS,4.52,2.58,4.27,6.25,6.88,,Income Statement
Diluted Normalized EPS,4.51,2.58,4.26,6.24,6.87,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1604.0,522.0,1675.0,2195.0,2388.0,,Cash Flow
Depreciation/Depletion,907.0,993.0,1108.0,1054.0,1077.0,,Cash Flow
Deferred Taxes,-55.0,31.0,-174.0,18.0,71.0,,Cash Flow
Non-Cash Items,59.0,49.0,66.0,52.0,42.0,,Cash Flow
"Cash Taxes Pd, Supplemental",880.0,499.0,661.0,608.0,586.0,,Cash Flow
"Cash Interest Pd, Suppl",101.0,108.0,127.0,167.0,204.0,,Cash Flow
Accounts Receivable,-175.0,456.0,-407.0,-781.0,-593.0,,Cash Flow
Inventories,64.0,64.0,-150.0,-333.0,25.0,,Cash Flow
Other Assets,-125.0,41.0,131.0,-217.0,-365.0,,Cash Flow
Payable/Accrued,-163.0,-9.0,334.0,529.0,-28.0,,Cash Flow
Changes in Working Capital,41.0,706.0,41.0,-326.0,-718.0,,Cash Flow
Total Cash from Operations,2556.0,2301.0,2716.0,2992.0,2860.0,,Cash Flow
Capital Expenditures,-1725.0,-1965.0,-1847.0,-1952.0,-1971.0,,Cash Flow
Sale of Fixed Assets,449.0,434.0,471.0,654.0,638.0,,Cash Flow
Sale/Maturity of Investment,1036.0,1305.0,780.0,932.0,716.0,,Cash Flow
Purchase of Investments,-1330.0,-1032.0,-970.0,-616.0,-851.0,,Cash Flow
Other Investing Cash Flow,-404.0,-306.0,-398.0,-948.0,-740.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-250.0,401.0,-118.0,22.0,-237.0,,Cash Flow
Total Cash from Investing,-1975.0,-1564.0,-1965.0,-1931.0,-2207.0,,Cash Flow
Financing Cash Flow Items,22.0,29.0,39.0,19.0,61.0,,Cash Flow
Total Cash Dividends Paid,-681.0,-829.0,-558.0,-804.0,-1139.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-202.0,-71.0,,-354.0,-110.0,,Cash Flow
"Short Term Debt, Net",251.0,-323.0,352.0,626.0,557.0,,Cash Flow
Long Term Debt Issued,1993.0,1995.0,1670.0,2340.0,2504.0,,Cash Flow
Long Term Debt Reduction,-1580.0,-1625.0,-1897.0,-1755.0,-1790.0,,Cash Flow
"Long Term Debt, Net",413.0,370.0,-227.0,585.0,714.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",664.0,47.0,125.0,1211.0,1271.0,,Cash Flow
Total Cash From Financing,-197.0,-824.0,-394.0,71.0,83.0,,Cash Flow
Foreign Exchange Effects,-106.0,-14.0,92.0,-62.0,3.0,,Cash Flow
Net Change in Cash,279.0,-101.0,449.0,1071.0,739.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1738.0,2016.0,1916.0,2365.0,3436.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,2016.0,1916.0,2365.0,3436.0,4175.0,,Cash Flow
"Depreciation, Supplemental",907.0,993.0,1108.0,1054.0,1077.0,,Cash Flow
Free Cash Flow,831.0,336.0,869.0,1040.0,889.0,,
FCF Growth,,-0.5956678700361011,1.5863095238095237,0.19677790563866515,-0.14519230769230773,0.0,
