,2015,2016,2017,2018,2019,2020,Report
Total Revenue,3917.0,3750.0,3944.0,4270.0,4753.0,,Income Statement
"Cost of Revenue, Total",2994.0,2851.0,3061.0,3381.0,3702.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",417.0,397.0,401.0,425.0,470.0,,Income Statement
Depreciation/Amortization,21.0,20.0,21.0,21.0,63.0,,Income Statement
"Inter/Invest Inc, Operating",-2.0,-4.0,-3.0,3.0,-4.0,,Income Statement
Restructuring Charge,2.0,1.0,1.0,8.0,8.0,,Income Statement
Impair-Assets Held for Use,6.0,4.0,5.0,5.0,8.0,,Income Statement
Other Unusual Expnse (In),0.0,,,,,,Income Statement
Unusual Expense (Income),5.0,-33.0,-19.0,11.0,11.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),-3.0,-38.0,-24.0,-2.0,-5.0,,Income Statement
Other Operating Expense,,,,,2.0,,Income Statement
"Other, Net",-5.0,-3.0,15.0,-8.0,-4.0,,Income Statement
"Other Operat Expse, Total",-5.0,-3.0,15.0,-8.0,-3.0,,Income Statement
Total Operating Expense,3431.0,3228.0,3476.0,3833.0,4239.0,,Income Statement
Total Operating Income,487.0,522.0,468.0,437.0,513.0,,Income Statement
"Inter Expse, Non-Operating",-42.0,-39.0,-44.0,-61.0,-91.0,,Income Statement
"Inter Capital, Non-Operat",1.0,1.0,,,,,Income Statement
"Inter Expse,Net Non-Operat",-41.0,-39.0,-44.0,-61.0,-91.0,,Income Statement
"Inter/Invest Inc, Non-Oper",4.0,4.0,8.0,8.0,7.0,,Income Statement
Income Before Tax,450.0,487.0,432.0,384.0,430.0,,Income Statement
Income Tax - Total,122.0,120.0,88.0,80.0,96.0,,Income Statement
Income After Tax,328.0,367.0,344.0,304.0,334.0,,Income Statement
Minority Interest,-4.0,0.0,0.0,0.0,0.0,,Income Statement
Net Inc Before Extra Items,324.0,367.0,344.0,304.0,334.0,,Income Statement
Discontinued Operations,1.0,19.0,-1.0,0.0,0.0,,Income Statement
Extraordinary Item,,,-50.0,2.0,,,Income Statement
Total Extraordinary Items,1.0,19.0,-51.0,2.0,0.0,,Income Statement
Total Net Income,325.0,386.0,293.0,306.0,334.0,,Income Statement
Income Available to Common Excl. Extra. Items,324.0,367.0,344.0,304.0,334.0,,Income Statement
Income Available to Common Incl. Extra. Items,325.0,386.0,293.0,306.0,334.0,,Income Statement
Basic/Primary Weighted Average Shares,141.0,138.0,136.0,134.0,135.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.3,2.66,2.53,2.26,2.48,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.31,2.8,2.15,2.28,2.48,,Income Statement
Dilution Adjustment,1.0,,,,,,Income Statement
Diluted Weighted Average Shares,143.0,140.0,137.0,135.0,135.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.27,2.62,2.5,2.25,2.47,,Income Statement
Diluted EPS Incl. Extra. Items,2.28,2.76,2.13,2.26,2.47,,Income Statement
Div/Share-ComStockPrimIssue,1.26,1.34,1.42,1.5,1.58,,Income Statement
Gross Divid - Common Stock,177.0,185.0,193.0,201.0,213.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",41.0,39.0,44.0,61.0,91.0,,Income Statement
"Interest Capitalized, Suppl",-1.0,-1.0,,,,,Income Statement
"Depreciat/Amort, Suppl",84.0,87.0,95.0,104.0,118.0,,Income Statement
Total Special Items,5.0,-33.0,-19.0,11.0,11.0,,Income Statement
Normalzd Income Before Tax,455.0,454.0,414.0,396.0,441.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),1.0,-8.0,-4.0,2.0,2.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,123.0,112.0,84.0,82.0,99.0,,Income Statement
Normalized Income After Tax,332.0,342.0,329.0,313.0,342.0,,Income Statement
Normalzd Inc Avail to Common,328.0,342.0,329.0,313.0,342.0,,Income Statement
Basic Normalized EPS,2.33,2.48,2.42,2.33,2.54,,Income Statement
Diluted Normalized EPS,2.3,2.44,2.4,2.32,2.53,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,329.0,386.0,293.0,306.0,334.0,,Cash Flow
Depreciation/Depletion,84.0,87.0,95.0,104.0,118.0,,Cash Flow
Amortization,30.0,29.0,31.0,32.0,74.0,,Cash Flow
Deferred Taxes,24.0,18.0,17.0,-3.0,8.0,,Cash Flow
Extraordinary Item,,,67.0,-1.0,0.0,,Cash Flow
Unusual Items,3.0,-34.0,-20.0,3.0,3.0,,Cash Flow
Other Non-Cash Items,45.0,55.0,34.0,45.0,51.0,,Cash Flow
Non-Cash Items,48.0,21.0,82.0,47.0,54.0,,Cash Flow
"Cash Taxes Pd, Supplemental",92.0,112.0,91.0,93.0,84.0,,Cash Flow
"Cash Interest Pd, Suppl",44.0,38.0,40.0,62.0,77.0,,Cash Flow
Accounts Receivable,-16.0,3.0,-41.0,-26.0,53.0,,Cash Flow
Inventories,-49.0,-33.0,-48.0,-54.0,53.0,,Cash Flow
Other Assets,0.0,-2.0,-37.0,-2.0,-3.0,,Cash Flow
Accounts Payable,-54.0,51.0,59.0,36.0,-39.0,,Cash Flow
Accrued Expenses,-51.0,-4.0,-14.0,0.0,16.0,,Cash Flow
Changes in Working Capital,-155.0,13.0,-73.0,-46.0,81.0,,Cash Flow
Total Cash from Operations,359.0,553.0,444.0,440.0,668.0,,Cash Flow
Capital Expenditures,-103.0,-124.0,-159.0,-160.0,-143.0,,Cash Flow
Acquisition of Business,-11.0,-30.0,-39.0,-109.0,-1265.0,,Cash Flow
Sale of Fixed Assets,51.0,86.0,45.0,5.0,6.0,,Cash Flow
Purchase of Investments,,-25.0,0.0,0.0,,,Cash Flow
Other Investing Cash Flow,-7.0,-10.0,-12.0,-14.0,-16.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",34.0,22.0,-6.0,-118.0,-1275.0,,Cash Flow
Total Cash from Investing,-70.0,-102.0,-165.0,-278.0,-1418.0,,Cash Flow
Financing Cash Flow Items,9.0,-38.0,-5.0,-10.0,-4.0,,Cash Flow
Total Cash Dividends Paid,-172.0,-177.0,-186.0,-194.0,-205.0,,Cash Flow
Sale/Issuance of Common,8.0,5.0,3.0,5.0,9.0,,Cash Flow
Repurch/Retirement Common,-192.0,-198.0,-158.0,-112.0,-16.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-183.0,-193.0,-155.0,-108.0,-7.0,,Cash Flow
"Short Term Debt, Net",201.0,12.0,-203.0,70.0,-9.0,,Cash Flow
Long Term Debt Issued,0.0,0.0,493.0,0.0,993.0,,Cash Flow
Long Term Debt Reduction,-205.0,-5.0,-9.0,-155.0,-38.0,,Cash Flow
"Long Term Debt, Net",-205.0,-5.0,484.0,-155.0,956.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-3.0,7.0,282.0,-86.0,947.0,,Cash Flow
Total Cash From Financing,-349.0,-402.0,-65.0,-397.0,731.0,,Cash Flow
Foreign Exchange Effects,-20.0,-20.0,30.0,-24.0,-1.0,,Cash Flow
Net Change in Cash,-80.0,29.0,244.0,-258.0,-21.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,333.0,253.0,282.0,526.0,268.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,253.0,282.0,526.0,268.0,248.0,,Cash Flow
"Depreciation, Supplemental",84.0,87.0,95.0,104.0,118.0,,Cash Flow
Free Cash Flow,256.0,429.0,285.0,280.0,525.0,,
FCF Growth,,0.67578125,-0.3356643356643356,-0.01754385964912286,0.875,0.0,
