,2015,2016,2017,2018,2019,2020,Report
Other Long Term Assets,54.0,35.0,47.0,35.0,52.0,,Balance Sheet
Total Assets,3872.0,3891.0,6181.0,6278.0,6310.0,,Balance Sheet
Accounts Payable,66.0,69.0,92.0,107.0,103.0,,Balance Sheet
Accrued Expenses,156.0,158.0,210.0,208.0,243.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,417.0,183.0,87.0,87.0,50.0,,Balance Sheet
Income Taxes Payable,8.0,8.0,12.0,6.0,7.0,,Balance Sheet
Other Current Liabilities,16.0,9.0,83.0,175.0,161.0,,Balance Sheet
"Other Curr. Lblts, Total",24.0,17.0,95.0,181.0,167.0,,Balance Sheet
Total Current Liabilities,664.0,428.0,484.0,582.0,563.0,,Balance Sheet
Total Long Term Debt,642.0,850.0,2163.0,2072.0,1859.0,,Balance Sheet
Total Debt,1059.0,1033.0,2250.0,2159.0,1909.0,,Balance Sheet
Deferred Income Tax,316.0,271.0,604.0,608.0,440.0,,Balance Sheet
Minority Interest,2.0,0.0,0.0,,,,Balance Sheet
Pension Benefits - Underfunded,149.0,133.0,121.0,93.0,83.0,,Balance Sheet
Other LT Liabilities,89.0,70.0,379.0,382.0,386.0,,Balance Sheet
"Other Liabilities, Total",239.0,203.0,500.0,475.0,469.0,,Balance Sheet
Total Liabilities,1863.0,1752.0,3751.0,3738.0,3331.0,,Balance Sheet
Common Stock,44.0,46.0,47.0,47.0,48.0,,Balance Sheet
Additional Paid-In Capital,440.0,507.0,592.0,575.0,617.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),2016.0,2195.0,2286.0,2428.0,2825.0,,Balance Sheet
Treasury Stock - Common,-119.0,-171.0,-229.0,-169.0,-166.0,,Balance Sheet
Cum. Trans. Adjustment,-230.0,-300.0,-127.0,-211.0,-206.0,,Balance Sheet
Other Equity,0.0,2.0,0.0,,,,Balance Sheet
Min. Pension Lblty Adj.,-139.0,-137.0,-139.0,-131.0,-139.0,,Balance Sheet
Other Comprehensive Income,-2.0,-2.0,0.0,1.0,1.0,,Balance Sheet
"Other Equity, Total",-371.0,-437.0,-265.0,-341.0,-344.0,,Balance Sheet
Total Equity,2009.0,2139.0,2431.0,2540.0,2979.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,3872.0,3891.0,6181.0,6278.0,6310.0,,Balance Sheet
Ttl Comm. Shares Outs.,42.0,44.0,45.0,46.0,46.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,2.0,2.0,2.0,1.0,1.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,1810.0,1868.0,2146.0,2448.0,2595.0,,Income Statement
"Cost of Revenue, Total",865.0,872.0,975.0,1064.0,1104.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",569.0,563.0,690.0,879.0,934.0,,Income Statement
Research & Development,52.0,59.0,85.0,106.0,114.0,,Income Statement
Restructuring Charge,8.0,59.0,15.0,79.0,15.0,,Income Statement
Impair-Assets Held for Use,,,,,7.0,,Income Statement
Other Unusual Expnse (In),10.0,19.0,16.0,0.0,9.0,,Income Statement
Unusual Expense (Income),18.0,74.0,30.0,78.0,25.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),0.0,-4.0,0.0,-1.0,-6.0,,Income Statement
Total Operating Expense,1504.0,1568.0,1780.0,2127.0,2177.0,,Income Statement
Total Operating Income,305.0,300.0,367.0,322.0,418.0,,Income Statement
"Inter Expse,Net Non-Operat",-61.0,-55.0,-83.0,-103.0,-80.0,,Income Statement
"Inter/Invest Inc, Non-Oper",1.0,0.0,1.0,1.0,2.0,,Income Statement
Income Before Tax,245.0,246.0,285.0,220.0,340.0,,Income Statement
Income Tax - Total,8.0,8.0,22.0,23.0,-122.0,,Income Statement
Income After Tax,237.0,238.0,263.0,196.0,462.0,,Income Statement
Minority Interest,-1.0,0.0,0.0,0.0,,,Income Statement
Net Inc Before Extra Items,236.0,237.0,263.0,196.0,462.0,,Income Statement
Discontinued Operations,-2.0,-1.0,-5.0,6.0,-1.0,,Income Statement
Extraordinary Item,,,-108.0,,,,Income Statement
Tax on Extraordinary Items,11.0,1.0,2.0,-1.0,0.0,,Income Statement
Total Extraordinary Items,9.0,0.0,-111.0,4.0,-1.0,,Income Statement
Total Net Income,245.0,237.0,153.0,201.0,461.0,,Income Statement
Income Available to Common Excl. Extra. Items,236.0,237.0,263.0,196.0,462.0,,Income Statement
Income Available to Common Incl. Extra. Items,245.0,237.0,153.0,201.0,461.0,,Income Statement
Basic/Primary Weighted Average Shares,42.0,43.0,45.0,46.0,46.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,5.68,5.47,5.85,4.3,10.0,,Income Statement
Basic/Primary EPS Incl. Extra. Items,5.89,5.48,3.39,4.39,9.99,,Income Statement
Dilution Adjustment,0.0,,,,,,Income Statement
Diluted Weighted Average Shares,48.0,48.0,47.0,47.0,47.0,,Income Statement
Diluted EPS Excl. Extra. Items,4.91,4.98,5.64,4.2,9.81,,Income Statement
Diluted EPS Incl. Extra. Items,5.1,4.98,3.27,4.29,9.8,,Income Statement
Div/Share-ComStockPrimIssue,1.36,1.36,1.36,1.36,1.36,,Income Statement
Gross Divid - Common Stock,57.0,59.0,61.0,62.0,63.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",61.0,55.0,83.0,103.0,80.0,,Income Statement
"Depreciat/Amort, Suppl",46.0,54.0,56.0,60.0,64.0,,Income Statement
Total Special Items,18.0,74.0,30.0,78.0,25.0,,Income Statement
Normalzd Income Before Tax,263.0,320.0,315.0,297.0,365.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),1.0,2.0,2.0,8.0,9.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,8.0,11.0,24.0,31.0,-113.0,,Income Statement
Normalized Income After Tax,254.0,309.0,291.0,266.0,478.0,,Income Statement
Normalzd Inc Avail to Common,253.0,309.0,291.0,266.0,478.0,,Income Statement
Basic Normalized EPS,6.09,7.13,6.47,5.82,10.35,,Income Statement
Diluted Normalized EPS,5.27,6.48,6.24,5.68,10.15,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,246.0,238.0,153.0,201.0,461.0,,Cash Flow
Depreciation/Depletion,46.0,54.0,56.0,60.0,64.0,,Cash Flow
Amortization,62.0,63.0,99.0,149.0,150.0,,Cash Flow
Deferred Taxes,-54.0,-29.0,-42.0,-6.0,-169.0,,Cash Flow
Discontinued Operations,-12.0,-2.0,-4.0,-2.0,3.0,,Cash Flow
Unusual Items,10.0,58.0,6.0,18.0,-9.0,,Cash Flow
Other Non-Cash Items,6.0,8.0,20.0,61.0,53.0,,Cash Flow
Non-Cash Items,5.0,64.0,22.0,77.0,47.0,,Cash Flow
"Cash Taxes Pd, Supplemental",56.0,24.0,49.0,66.0,74.0,,Cash Flow
"Cash Interest Pd, Suppl",46.0,44.0,74.0,102.0,96.0,,Cash Flow
Accounts Receivable,0.0,-11.0,-11.0,-23.0,-60.0,,Cash Flow
Inventories,-8.0,6.0,-22.0,-37.0,-53.0,,Cash Flow
Prepaid Expenses,-3.0,-4.0,1.0,-10.0,-31.0,,Cash Flow
Payable/Accrued,0.0,15.0,39.0,62.0,36.0,,Cash Flow
Changes in Working Capital,-3.0,19.0,132.0,-44.0,-114.0,,Cash Flow
Total Cash from Operations,301.0,408.0,420.0,437.0,440.0,,Cash Flow
Capital Expenditures,-61.0,-53.0,-71.0,-81.0,-103.0,,Cash Flow
Acquisition of Business,-94.0,-14.0,-1768.0,-121.0,-3.0,,Cash Flow
Sale of Business,0.0,10.0,6.0,4.0,14.0,,Cash Flow
"Investment, Net",0.0,0.0,,2.0,18.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-93.0,-4.0,-1762.0,-116.0,29.0,,Cash Flow
Total Cash from Investing,-155.0,-57.0,-1833.0,-196.0,-73.0,,Cash Flow
Financing Cash Flow Items,-18.0,-17.0,-27.0,-73.0,-124.0,,Cash Flow
Total Cash Dividends Paid,-57.0,-59.0,-61.0,-62.0,-63.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",5.0,,6.0,23.0,21.0,,Cash Flow
Long Term Debt Issued,288.0,672.0,2464.0,35.0,275.0,,Cash Flow
Long Term Debt Reduction,-304.0,-715.0,-1240.0,-129.0,-529.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-16.0,-43.0,1224.0,-94.0,-254.0,,Cash Flow
Total Cash From Financing,-86.0,-119.0,1141.0,-206.0,-419.0,,Cash Flow
Foreign Exchange Effects,-25.0,-27.0,61.0,-11.0,-3.0,,Cash Flow
Net Change in Cash,35.0,205.0,-210.0,24.0,-56.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,303.0,338.0,544.0,334.0,357.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,338.0,544.0,334.0,357.0,301.0,,Cash Flow
"Depreciation, Supplemental",46.0,54.0,56.0,60.0,64.0,,Cash Flow
Free Cash Flow,240.0,355.0,349.0,356.0,337.0,,
FCF Growth,,0.47916666666666674,-0.016901408450704203,0.02005730659025784,-0.053370786516853896,0.0,
