,2015,2016,2017,2018,2019,2020,Report
Ret. Earn.(Accum. Deficit),942.0,1129.0,1731.0,2942.0,4812.0,,Balance Sheet
Unrealized Gain (Loss),-1.0,-1.0,0.0,,,,Balance Sheet
Cum. Trans. Adjustment,-43.0,-48.0,-21.0,,,,Balance Sheet
Other Comprehensive Income,,,,-20.0,-24.0,,Balance Sheet
"Other Equity, Total",-43.0,-48.0,-21.0,-20.0,-24.0,,Balance Sheet
Total Equity,2223.0,2680.0,3582.0,5239.0,7582.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,10203.0,13587.0,19013.0,25974.0,33976.0,,Balance Sheet
Ttl Comm. Shares Outs.,428.0,430.0,433.0,437.0,439.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,6780.0,8831.0,11693.0,15794.0,20156.0,,Income Statement
"Cost of Revenue, Total",4591.0,6030.0,7660.0,9968.0,12440.0,,Income Statement
Selling/Gen/Admin Expense,1231.0,1569.0,2142.0,3000.0,1688.0,,Income Statement
Advertising Expense,,,,,1879.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1231.0,1569.0,2142.0,3000.0,3567.0,,Income Statement
Research & Development,651.0,852.0,1053.0,1222.0,1545.0,,Income Statement
Unusual Expense (Income),0.0,,,,,,Income Statement
Total Operating Expense,6474.0,8451.0,10854.0,14189.0,17552.0,,Income Statement
Total Operating Income,306.0,380.0,839.0,1605.0,2604.0,,Income Statement
"Inter Expse,Net Non-Operat",-133.0,-150.0,-238.0,-420.0,-626.0,,Income Statement
"Inter/Invest Inc, Non-Oper",,,-128.0,-1.0,-7.0,,Income Statement
"Inter Inc(Exp),Net Non-Oper",-31.0,31.0,13.0,43.0,91.0,,Income Statement
Income Before Tax,142.0,261.0,485.0,1226.0,2062.0,,Income Statement
Income Tax - Total,19.0,74.0,-153.0,44.0,323.0,,Income Statement
Income After Tax,123.0,187.0,638.0,1182.0,1739.0,,Income Statement
Net Inc Before Extra Items,123.0,187.0,638.0,1182.0,1739.0,,Income Statement
Total Extraordinary Items,,,-79.0,29.0,128.0,,Income Statement
Total Net Income,123.0,187.0,559.0,1211.0,1867.0,,Income Statement
Income Available to Common Excl. Extra. Items,123.0,187.0,638.0,1182.0,1739.0,,Income Statement
Income Available to Common Incl. Extra. Items,123.0,187.0,559.0,1211.0,1867.0,,Income Statement
Basic/Primary Weighted Average Shares,426.0,429.0,432.0,435.0,438.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,0.29,0.44,1.48,2.72,3.97,,Income Statement
Basic/Primary EPS Incl. Extra. Items,0.29,0.44,1.29,2.78,4.26,,Income Statement
Diluted Weighted Average Shares,436.0,439.0,447.0,451.0,452.0,,Income Statement
Diluted EPS Excl. Extra. Items,0.28,0.43,1.43,2.62,3.85,,Income Statement
Diluted EPS Incl. Extra. Items,0.28,0.43,1.25,2.68,4.13,,Income Statement
Div/Share-ComStockPrimIssue,0.0,0.0,,,,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",133.0,150.0,238.0,420.0,626.0,,Income Statement
"Depreciat/Amort, Suppl",62.0,58.0,72.0,83.0,104.0,,Income Statement
Total Special Items,0.0,,,,,,Income Statement
Normalzd Income Before Tax,142.0,261.0,485.0,1226.0,2062.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),0.0,,,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,19.0,74.0,-153.0,44.0,323.0,,Income Statement
Normalized Income After Tax,123.0,187.0,638.0,1182.0,1739.0,,Income Statement
Normalzd Inc Avail to Common,123.0,187.0,638.0,1182.0,1739.0,,Income Statement
Basic Normalized EPS,0.29,0.44,1.48,2.72,3.97,,Income Statement
Diluted Normalized EPS,0.28,0.43,1.43,2.62,3.85,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,123.0,187.0,559.0,1211.0,1867.0,,Cash Flow
Depreciation/Depletion,62.0,58.0,72.0,83.0,104.0,,Cash Flow
Amortization,3485.0,4867.0,6258.0,7573.0,9216.0,,Cash Flow
Deferred Taxes,-59.0,-47.0,-209.0,-86.0,-94.0,,Cash Flow
Unusual Items,0.0,,,,,,Cash Flow
Other Non-Cash Items,-4533.0,-6731.0,-8526.0,-11756.0,-14023.0,,Cash Flow
Non-Cash Items,-4533.0,-6731.0,-8526.0,-11756.0,-14023.0,,Cash Flow
"Cash Taxes Pd, Supplemental",28.0,27.0,114.0,131.0,401.0,,Cash Flow
"Cash Interest Pd, Suppl",112.0,139.0,213.0,376.0,599.0,,Cash Flow
Other Assets,19.0,47.0,-234.0,-200.0,-252.0,,Cash Flow
Accounts Payable,52.0,32.0,75.0,199.0,96.0,,Cash Flow
Accrued Expenses,49.0,69.0,114.0,150.0,158.0,,Cash Flow
Changes in Working Capital,173.0,192.0,59.0,294.0,43.0,,Cash Flow
Total Cash from Operations,-749.0,-1474.0,-1786.0,-2680.0,-2887.0,,Cash Flow
Purchase of Fixed Assets,-91.0,-108.0,-173.0,-174.0,-253.0,,Cash Flow
Purchase/Acq of Intangibles,-78.0,-77.0,-54.0,-39.0,,,Cash Flow
Capital Expenditures,-169.0,-185.0,-227.0,-213.0,-253.0,,Cash Flow
Sale/Maturity of Investment,364.0,423.0,343.0,0.0,0.0,,Cash Flow
Purchase of Investments,-372.0,-187.0,-75.0,0.0,0.0,,Cash Flow
Other Investing Cash Flow,-2.0,-1.0,-7.0,-127.0,-134.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-10.0,235.0,261.0,-127.0,-134.0,,Cash Flow
Total Cash from Investing,-179.0,50.0,34.0,-339.0,-387.0,,Cash Flow
Financing Cash Flow Items,63.0,55.0,-32.0,-38.0,-36.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",78.0,37.0,88.0,125.0,72.0,,Cash Flow
Long Term Debt Issued,1500.0,1000.0,3021.0,3962.0,4469.0,,Cash Flow
Long Term Debt Reduction,-1.0,,,,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1499.0,1000.0,3021.0,3962.0,4469.0,,Cash Flow
Total Cash From Financing,1640.0,1092.0,3077.0,4049.0,4506.0,,Cash Flow
Foreign Exchange Effects,-16.0,-9.0,30.0,-40.0,0.0,,Cash Flow
Net Change in Cash,696.0,-342.0,1355.0,989.0,1232.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1114.0,1809.0,1468.0,2823.0,3812.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1809.0,1468.0,2823.0,3812.0,5044.0,,Cash Flow
"Depreciation, Supplemental",62.0,58.0,72.0,83.0,104.0,,Cash Flow
Free Cash Flow,-918.0,-1659.0,-2013.0,-2893.0,-3140.0,,
FCF Growth,,0.8071895424836601,0.21338155515370705,0.43715846994535523,0.08537849982716894,0.0,
