,2015,2016,2017,2018,2019,2020,Report
"Other Curr. Lblts, Total",33.0,27.0,18.0,53.0,14.0,,Balance Sheet
Total Current Liabilities,958.0,791.0,970.0,821.0,703.0,,Balance Sheet
Total Long Term Debt,743.0,1230.0,1689.0,2341.0,2290.0,,Balance Sheet
Total Debt,1183.0,1501.0,2149.0,2556.0,2440.0,,Balance Sheet
Pension Benefits - Underfunded,311.0,353.0,314.0,191.0,197.0,,Balance Sheet
Other LT Liabilities,164.0,146.0,130.0,222.0,157.0,,Balance Sheet
"Other Liabilities, Total",475.0,499.0,444.0,413.0,354.0,,Balance Sheet
Total Liabilities,2283.0,2621.0,3255.0,3660.0,3492.0,,Balance Sheet
Common Stock,34.0,34.0,68.0,72.0,72.0,,Balance Sheet
Additional Paid-In Capital,99.0,114.0,65.0,4.0,0.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),3300.0,4065.0,4470.0,1730.0,2238.0,,Balance Sheet
Treasury Stock - Common,-1228.0,-2301.0,-2843.0,-112.0,-300.0,,Balance Sheet
Cum. Trans. Adjustment,-108.0,-131.0,-204.0,-180.0,-207.0,,Balance Sheet
Min. Pension Lblty Adj.,-220.0,-230.0,-197.0,-181.0,-187.0,,Balance Sheet
Other Comprehensive Income,28.0,11.0,11.0,-17.0,31.0,,Balance Sheet
"Other Equity, Total",-300.0,-350.0,-390.0,-378.0,-363.0,,Balance Sheet
Total Equity,1905.0,1562.0,1370.0,1316.0,1647.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,4188.0,4183.0,4625.0,4976.0,5139.0,,Balance Sheet
Shr Outs.-Com. Primary Iss.,309.0,282.0,269.0,312.0,315.0,,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,170.0,170.0,169.0,169.0,163.0,,Balance Sheet
Ttl Comm. Shares Outs.,479.0,452.0,438.0,481.0,477.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,47.0,74.0,88.0,3.0,,,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,,,1.0,1.0,7.0,,Balance Sheet
Date,2015-04-30 00:00:00,2016-04-30 00:00:00,2017-04-30 00:00:00,2018-04-30 00:00:00,2019-04-30 00:00:00,,Income Statement
Net Sales,67.0,61.0,42.0,-16.0,12.0,,Income Statement
Gross Revenue,4029.0,3950.0,3815.0,4217.0,4264.0,,Income Statement
Excise Taxes Receipts,-962.0,-922.0,-863.0,-953.0,-952.0,,Income Statement
Total Revenue,3134.0,3089.0,2994.0,3248.0,3324.0,,Income Statement
"Cost of Revenue, Total",951.0,945.0,973.0,1046.0,1158.0,,Income Statement
Selling/Gen/Admin Expense,697.0,688.0,657.0,765.0,641.0,,Income Statement
Advertising Expense,437.0,417.0,372.0,405.0,396.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1134.0,1105.0,1029.0,1170.0,1037.0,,Income Statement
"Inter/Invest Inc, Operating",4.0,-5.0,-5.0,9.0,6.0,,Income Statement
Other Unusual Expnse (In),,-485.0,,,,,Income Statement
Unusual Expense (Income),,-485.0,,,,,Income Statement
"Other Operat Expse, Total",18.0,-4.0,-13.0,-25.0,-21.0,,Income Statement
Total Operating Expense,2107.0,1556.0,1984.0,2200.0,2180.0,,Income Statement
Total Operating Income,1027.0,1533.0,1010.0,1048.0,1144.0,,Income Statement
"Inter Expse,Net Non-Operat",-27.0,-46.0,-59.0,-68.0,-88.0,,Income Statement
"Inter/Invest Inc, Non-Oper",2.0,2.0,3.0,6.0,8.0,,Income Statement
OtherNon-OperatInc (Expnse),,,-21.0,-9.0,-22.0,,Income Statement
"Other, Net",,,-21.0,-9.0,-22.0,,Income Statement
Income Before Tax,1002.0,1489.0,933.0,977.0,1042.0,,Income Statement
Income Tax - Total,318.0,422.0,264.0,217.0,326.0,,Income Statement
Income After Tax,684.0,1067.0,669.0,760.0,716.0,,Income Statement
Net Inc Before Extra Items,684.0,1067.0,669.0,760.0,716.0,,Income Statement
Total Extraordinary Items,,,,-43.0,119.0,,Income Statement
Total Net Income,684.0,1067.0,669.0,717.0,835.0,,Income Statement
Income Available to Common Excl. Extra. Items,684.0,1067.0,669.0,760.0,716.0,,Income Statement
Income Available to Common Incl. Extra. Items,684.0,1067.0,669.0,717.0,835.0,,Income Statement
Basic/Primary Weighted Average Shares,529.0,507.0,485.0,480.0,479.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.29,2.1,1.38,1.58,1.49,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.29,2.1,1.38,1.49,1.74,,Income Statement
Diluted Weighted Average Shares,533.0,511.0,488.0,484.0,482.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.28,2.09,1.37,1.57,1.49,,Income Statement
Diluted EPS Incl. Extra. Items,1.28,2.09,1.37,1.48,1.73,,Income Statement
Div/Share-ComStockPrimIssue,0.48,0.52,0.56,0.61,0.65,,Income Statement
Gross Divid - Common Stock,256.0,266.0,274.0,773.0,310.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",27.0,46.0,59.0,68.0,88.0,,Income Statement
"Depreciat/Amort, Suppl",51.0,56.0,58.0,64.0,72.0,,Income Statement
Total Special Items,,-485.0,,,,,Income Statement
Normalzd Income Before Tax,1002.0,1004.0,933.0,977.0,1042.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,-137.0,,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,318.0,285.0,264.0,217.0,326.0,,Income Statement
Normalized Income After Tax,684.0,719.0,669.0,760.0,716.0,,Income Statement
Normalzd Inc Avail to Common,684.0,719.0,669.0,760.0,716.0,,Income Statement
Basic Normalized EPS,1.29,1.42,1.38,1.58,1.49,,Income Statement
Diluted Normalized EPS,1.28,1.41,1.37,1.57,1.49,,Income Statement
Date,2015-04-30 00:00:00,2016-04-30 00:00:00,2017-04-30 00:00:00,2018-04-30 00:00:00,2019-04-30 00:00:00,,Cash Flow
Net Income,684.0,1067.0,669.0,717.0,835.0,,Cash Flow
Depreciation/Depletion,51.0,56.0,58.0,64.0,72.0,,Cash Flow
Deferred Taxes,6.0,10.0,-10.0,-69.0,38.0,,Cash Flow
Extraordinary Item,,,0.0,91.0,-4.0,,Cash Flow
Unusual Items,,-485.0,,,,,Cash Flow
Other Non-Cash Items,24.0,17.0,25.0,11.0,22.0,,Cash Flow
Non-Cash Items,24.0,-468.0,25.0,102.0,18.0,,Cash Flow
"Cash Taxes Pd, Supplemental",375.0,430.0,266.0,200.0,201.0,,Cash Flow
"Cash Interest Pd, Suppl",27.0,41.0,48.0,65.0,90.0,,Cash Flow
Accounts Receivable,-50.0,8.0,6.0,-70.0,23.0,,Cash Flow
Inventories,-102.0,-127.0,-86.0,-102.0,-162.0,,Cash Flow
Other Assets,-30.0,-57.0,12.0,29.0,30.0,,Cash Flow
Payable/Accrued,64.0,29.0,-17.0,58.0,-43.0,,Cash Flow
Changes in Working Capital,-157.0,-141.0,-86.0,-161.0,-163.0,,Cash Flow
Total Cash from Operations,608.0,524.0,656.0,653.0,800.0,,Cash Flow
Purchase of Fixed Assets,-120.0,-108.0,-112.0,-127.0,-119.0,,Cash Flow
Purchase/Acq of Intangibles,-4.0,0.0,,,,,Cash Flow
Software Development Costs,-1.0,-2.0,-3.0,-1.0,-2.0,,Cash Flow
Capital Expenditures,-125.0,-110.0,-115.0,-128.0,-121.0,,Cash Flow
Acquisition of Business,,,-307.0,0.0,0.0,,Cash Flow
Sale of Business,,543.0,,,,,Cash Flow
Sale of Fixed Assets,0.0,0.0,,,,,Cash Flow
Other Investing Cash Flow,,,-17.0,-21.0,2.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",0.0,543.0,-324.0,-21.0,2.0,,Cash Flow
Total Cash from Investing,-125.0,433.0,-439.0,-149.0,-119.0,,Cash Flow
Financing Cash Flow Items,4.0,-7.0,-15.0,-34.0,-11.0,,Cash Flow
Total Cash Dividends Paid,-256.0,-266.0,-274.0,-773.0,-310.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-462.0,-1107.0,-561.0,-1.0,-207.0,,Cash Flow
"Short Term Debt, Net",183.0,80.0,-152.0,-3.0,-71.0,,Cash Flow
Long Term Debt Issued,0.0,490.0,717.0,595.0,0.0,,Cash Flow
Long Term Debt Reduction,0.0,-250.0,0.0,-250.0,0.0,,Cash Flow
"Long Term Debt, Net",0.0,240.0,717.0,345.0,0.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",183.0,320.0,565.0,342.0,-71.0,,Cash Flow
Total Cash From Financing,-531.0,-1060.0,-285.0,-466.0,-599.0,,Cash Flow
Foreign Exchange Effects,-19.0,-4.0,-13.0,19.0,-14.0,,Cash Flow
Net Change in Cash,-67.0,-107.0,-81.0,57.0,68.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,437.0,370.0,263.0,182.0,239.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,370.0,263.0,182.0,239.0,307.0,,Cash Flow
"Depreciation, Supplemental",51.0,56.0,58.0,64.0,72.0,,Cash Flow
Free Cash Flow,483.0,414.0,541.0,525.0,679.0,,
FCF Growth,,-0.1428571428571429,0.3067632850241546,-0.02957486136783738,0.2933333333333332,0.0,
