,2015,2016,2017,2018,2019,2020,Report
Total Liabilities & Shareholders’ Equity,12276.0,29342.0,30247.0,30110.0,28860.0,,Balance Sheet
Shr Outs.-Com. Primary Iss.,163.0,194.0,195.0,196.0,196.0,,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,3.0,3.0,3.0,3.0,3.0,,Balance Sheet
Shr Outs.-Com. Stk. Iss. 3,3.0,3.0,3.0,3.0,3.0,,Balance Sheet
Shr Outs.-Com. Stk. Iss. 4,16.0,15.0,15.0,15.0,15.0,,Balance Sheet
Ttl Comm. Shares Outs.,185.0,215.0,215.0,216.0,216.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,10.0,10.0,10.0,10.0,10.0,,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,0.0,,,,,,Balance Sheet
Trsy. Shrs-Comm. Iss. 3,0.0,,,,,,Balance Sheet
Trsy. Shrs-Comm. Iss. 4,0.0,,,,,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Gross Revenue,5127.0,6597.0,13472.0,13338.0,13009.0,,Income Statement
Excise Taxes Receipts,-1560.0,-1712.0,-2469.0,-2568.0,-2430.0,,Income Statement
Total Revenue,3568.0,4885.0,11003.0,10770.0,10579.0,,Income Statement
"Cost of Revenue, Total",2132.0,2999.0,6237.0,6585.0,6378.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1038.0,1597.0,3052.0,2803.0,2728.0,,Income Statement
"Inter/Invest Inc, Operating",-516.0,-501.0,0.0,0.0,,,Income Statement
Restructuring Charge,8.0,7.0,3.0,35.0,52.0,,Income Statement
Impair-Assets Held for Use,331.0,545.0,38.0,37.0,663.0,,Income Statement
Other Unusual Expnse (In),8.0,-2974.0,0.0,-321.0,1.0,,Income Statement
Unusual Expense (Income),347.0,-2533.0,36.0,-250.0,709.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),0.0,-110.0,-5.0,0.0,-8.0,,Income Statement
Total Operating Expense,3000.0,1562.0,9325.0,9138.0,9815.0,,Income Statement
Total Operating Income,567.0,3323.0,1678.0,1632.0,764.0,,Income Statement
"Inter Expse, Non-Operating",-121.0,-236.0,-352.0,-312.0,-289.0,,Income Statement
"Inter Capital, Non-Operat",1.0,1.0,3.0,6.0,8.0,,Income Statement
"Inter Expse,Net Non-Operat",-120.0,-235.0,-349.0,-306.0,-281.0,,Income Statement
"Inter Income, Non-Operating",8.0,27.0,6.0,8.0,8.0,,Income Statement
"Invest Income, Non-Operat",6.0,-29.0,-8.0,-32.0,-20.0,,Income Statement
"Inter/Invest Inc, Non-Oper",15.0,-2.0,-2.0,-24.0,-12.0,,Income Statement
Gain(Loss)on Sale of Assets,1.0,21.0,0.0,12.0,0.0,,Income Statement
"Other, Net",-6.0,-52.0,57.0,46.0,9.0,,Income Statement
Income Before Tax,456.0,3054.0,1383.0,1360.0,480.0,,Income Statement
Income Tax - Total,62.0,1454.0,362.0,225.0,234.0,,Income Statement
Income After Tax,395.0,1600.0,1021.0,1135.0,246.0,,Income Statement
Minority Interest,-3.0,-6.0,-22.0,-18.0,-5.0,,Income Statement
Net Inc Before Extra Items,391.0,1594.0,999.0,1117.0,242.0,,Income Statement
Discontinued Operations,4.0,,,,,,Income Statement
Extraordinary Item,,,567.0,,,,Income Statement
Total Extraordinary Items,4.0,,567.0,,,,Income Statement
Total Net Income,395.0,1594.0,1566.0,1117.0,242.0,,Income Statement
Income Available to Common Excl. Extra. Items,391.0,1594.0,999.0,1117.0,242.0,,Income Statement
Income Available to Common Incl. Extra. Items,395.0,1594.0,1566.0,1117.0,242.0,,Income Statement
Basic/Primary Weighted Average Shares,185.0,212.0,215.0,216.0,217.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.11,7.52,4.64,5.17,1.12,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.13,7.52,7.27,5.17,1.12,,Income Statement
Dilution Adjustment,,0.0,0.0,0.0,,,Income Statement
Diluted Weighted Average Shares,186.0,213.0,217.0,217.0,217.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.1,7.47,4.61,5.15,1.11,,Income Statement
Diluted EPS Incl. Extra. Items,2.12,7.47,7.23,5.15,1.11,,Income Statement
Div/Share-ComStockPrimIssue,1.64,1.64,1.64,1.64,1.96,,Income Statement
Gross Divid - Common Stock,303.0,353.0,353.0,354.0,424.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",120.0,507.0,349.0,306.0,281.0,,Income Statement
"Interest Capitalized, Suppl",-1.0,-1.0,-3.0,-6.0,-8.0,,Income Statement
"Depreciat/Amort, Suppl",285.0,306.0,591.0,633.0,638.0,,Income Statement
Total Special Items,346.0,-2553.0,36.0,-261.0,709.0,,Income Statement
Normalzd Income Before Tax,802.0,501.0,1420.0,1098.0,1189.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),47.0,-1216.0,10.0,-43.0,345.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,108.0,238.0,372.0,182.0,579.0,,Income Statement
Normalized Income After Tax,694.0,262.0,1048.0,916.0,610.0,,Income Statement
Normalzd Inc Avail to Common,691.0,256.0,1025.0,898.0,605.0,,Income Statement
Basic Normalized EPS,3.73,1.21,4.76,4.16,2.79,,Income Statement
Diluted Normalized EPS,3.7,1.2,4.74,4.15,2.79,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,399.0,1600.0,1588.0,1135.0,246.0,,Cash Flow
Depreciation/Depletion,314.0,388.0,813.0,858.0,859.0,,Cash Flow
Discontinued Operations,-4.0,,,,,,Cash Flow
Unusual Items,291.0,375.0,-125.0,185.0,634.0,,Cash Flow
Equity in Net Earnings/Loss,-516.0,-489.0,0.0,0.0,,,Cash Flow
Other Non-Cash Items,437.0,-605.0,-162.0,519.0,513.0,,Cash Flow
Non-Cash Items,208.0,-718.0,-287.0,704.0,1147.0,,Cash Flow
"Cash Taxes Pd, Supplemental",134.0,165.0,-86.0,-32.0,57.0,,Cash Flow
"Cash Interest Pd, Suppl",,,350.0,309.0,285.0,,Cash Flow
Accounts Receivable,61.0,66.0,-7.0,-38.0,39.0,,Cash Flow
Inventories,11.0,-23.0,21.0,-11.0,-18.0,,Cash Flow
Payable/Accrued,-111.0,145.0,31.0,28.0,-53.0,,Cash Flow
Changes in Working Capital,-205.0,-143.0,-248.0,-364.0,-355.0,,Cash Flow
Total Cash from Operations,716.0,1127.0,1866.0,2331.0,1897.0,,Cash Flow
Capital Expenditures,-275.0,-342.0,-600.0,-652.0,-594.0,,Cash Flow
Acquisition of Business,-91.0,-11961.0,0.0,0.0,,,Cash Flow
Sale of Fixed Assets,12.0,175.0,61.0,33.0,116.0,,Cash Flow
Sale/Maturity of Investment,1441.0,1087.0,0.0,0.0,,,Cash Flow
Purchase of Investments,-1443.0,-1254.0,,,,,Cash Flow
Other Investing Cash Flow,21.0,9.0,1.0,-50.0,45.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-60.0,-11945.0,61.0,-17.0,161.0,,Cash Flow
Total Cash from Investing,-335.0,-12287.0,-538.0,-669.0,-433.0,,Cash Flow
Financing Cash Flow Items,-62.0,-61.0,-7.0,-1.0,,,Cash Flow
Total Cash Dividends Paid,-303.0,-353.0,-353.0,-354.0,-424.0,,Cash Flow
Sale/Issuance of Common,0.0,2526.0,0.0,0.0,,,Cash Flow
Repurch/Retirement Common,-150.0,,,,,,Cash Flow
"Common Stock, Net",-150.0,2526.0,0.0,0.0,,,Cash Flow
Options Exercised,35.0,11.0,4.0,16.0,2.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-116.0,2537.0,4.0,16.0,2.0,,Cash Flow
"Short Term Debt, Net",-53.0,-42.0,324.0,-350.0,-1.0,,Cash Flow
Long Term Debt Issued,703.0,9461.0,1536.0,0.0,3.0,,Cash Flow
Long Term Debt Reduction,-701.0,-224.0,-3000.0,-320.0,-1586.0,,Cash Flow
"Long Term Debt, Net",2.0,9237.0,-1464.0,-320.0,-1583.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-51.0,9195.0,-1140.0,-670.0,-1584.0,,Cash Flow
Total Cash From Financing,-532.0,11318.0,-1496.0,-1009.0,-2007.0,,Cash Flow
Foreign Exchange Effects,-43.0,-28.0,26.0,-14.0,9.0,,Cash Flow
Net Change in Cash,-194.0,130.0,-142.0,639.0,-535.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,625.0,431.0,561.0,419.0,1058.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,431.0,561.0,419.0,1058.0,523.0,,Cash Flow
"Depreciation, Supplemental",314.0,388.0,813.0,858.0,859.0,,Cash Flow
Free Cash Flow,441.0,785.0,1266.0,1679.0,1303.0,,
FCF Growth,,0.780045351473923,0.6127388535031848,0.32622432859399675,-0.2239428231089935,0.0,
