,2015,2016,2017,2018,2019,2020,Report
Purchase/Acq of Intangibles,-10.0,-10.0,0.0,0.0,,,Cash Flow
Capital Expenditures,-491.0,-499.0,-554.0,-522.0,-496.0,,Cash Flow
Acquisition of Business,-76.0,0.0,0.0,,,,Cash Flow
Sale of Fixed Assets,2.0,3.0,3.0,,7.0,,Cash Flow
Sale/Maturity of Investment,46.0,120.0,83.0,70.0,53.0,,Cash Flow
Purchase of Investments,-50.0,-130.0,-86.0,-105.0,-56.0,,Cash Flow
Sale of Intangible,,,,35.0,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-77.0,-7.0,0.0,0.0,4.0,,Cash Flow
Total Cash from Investing,-568.0,-506.0,-554.0,-522.0,-492.0,,Cash Flow
Financing Cash Flow Items,-9.0,-8.0,-7.0,-1.0,-9.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1205.0,-1372.0,-1017.0,-1502.0,-1816.0,,Cash Flow
"Short Term Debt, Net",154.0,150.0,-42.0,170.0,-295.0,,Cash Flow
Long Term Debt Issued,650.0,650.0,600.0,0.0,750.0,,Cash Flow
Long Term Debt Reduction,-535.0,-536.0,-448.0,-299.0,-303.0,,Cash Flow
"Long Term Debt, Net",115.0,114.0,152.0,-299.0,447.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",269.0,264.0,110.0,-129.0,151.0,,Cash Flow
Total Cash From Financing,-945.0,-1117.0,-914.0,-1632.0,-1674.0,,Cash Flow
Foreign Exchange Effects,-10.0,-4.0,1.0,-2.0,-4.0,,Cash Flow
Net Change in Cash,51.0,14.0,104.0,-75.0,-42.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,124.0,175.0,190.0,293.0,218.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,175.0,190.0,293.0,218.0,176.0,,Cash Flow
"Depreciation, Supplemental",270.0,297.0,323.0,345.0,370.0,,Cash Flow
Free Cash Flow,1082.0,1142.0,1017.0,1558.0,1633.0,,
FCF Growth,,0.055452865064695045,-0.10945709281961469,0.5319567354965584,0.0481386392811296,0.0,
