,2015,2016,2017,2018,2019,2020,Report
Curr. Port. LT Dbt/Cap Ls.,44.0,550.0,41.0,67.0,547.0,,Balance Sheet
Other Payables,500.0,666.0,785.0,473.0,532.0,,Balance Sheet
Other Current Liabilities,2425.0,766.0,765.0,23.0,13.0,,Balance Sheet
"Other Curr. Lblts, Total",2925.0,1432.0,1550.0,496.0,545.0,,Balance Sheet
Total Current Liabilities,7531.0,9463.0,10107.0,8935.0,11646.0,,Balance Sheet
Long Term Debt,8843.0,9588.0,10069.0,11093.0,10957.0,,Balance Sheet
Capital Lease Obligations,,,,,259.0,,Balance Sheet
Total Long Term Debt,8843.0,9588.0,10069.0,11093.0,11216.0,,Balance Sheet
Total Debt,8887.0,10138.0,10110.0,11160.0,11763.0,,Balance Sheet
Deferred Income Tax,6041.0,6743.0,5008.0,5275.0,5553.0,,Balance Sheet
Minority Interest,838.0,1335.0,2343.0,2500.0,2259.0,,Balance Sheet
Reserves,665.0,655.0,641.0,624.0,638.0,,Balance Sheet
Pension Benefits - Underfunded,1285.0,1216.0,884.0,867.0,1044.0,,Balance Sheet
Other LT Liabilities,277.0,263.0,234.0,355.0,1454.0,,Balance Sheet
"Other Liabilities, Total",2227.0,2134.0,1759.0,1846.0,3136.0,,Balance Sheet
Total Liabilities,25480.0,29263.0,29286.0,29649.0,33810.0,,Balance Sheet
Common Stock,6.0,6.0,6.0,6.0,6.0,,Balance Sheet
Additional Paid-In Capital,19145.0,19559.0,19768.0,19873.0,20301.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),12348.0,12608.0,16306.0,20489.0,22064.0,,Balance Sheet
Treasury Stock - Common,-7746.0,-8788.0,-10378.0,-15023.0,-16673.0,,Balance Sheet
Cum. Trans. Adjustment,11.0,-285.0,-26.0,-228.0,-131.0,,Balance Sheet
Min. Pension Lblty Adj.,-662.0,-713.0,-598.0,-472.0,-656.0,,Balance Sheet
Other Comprehensive Income,-2.0,3.0,7.0,8.0,-1.0,,Balance Sheet
"Other Equity, Total",-653.0,-995.0,-617.0,-692.0,-788.0,,Balance Sheet
Total Equity,23100.0,22390.0,25085.0,24653.0,24910.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,48580.0,51653.0,54371.0,54302.0,58720.0,,Balance Sheet
Ttl Comm. Shares Outs.,529.0,519.0,502.0,456.0,441.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,110.0,123.0,142.0,190.0,206.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Net Sales,,,,111269.0,107443.0,,Income Statement
Gross Revenue,98975.0,84730.0,102601.0,,,,Income Statement
Total Revenue,98975.0,84730.0,102601.0,111269.0,107443.0,,Income Statement
Excise Taxes Payments,13780.0,13381.0,13054.0,,,,Income Statement
"Cost of Revenue, Total",87179.0,75911.0,92481.0,97994.0,95690.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1967.0,1945.0,2103.0,2102.0,2090.0,,Income Statement
Depreciation/Amortization,1078.0,1168.0,1318.0,1356.0,1341.0,,Income Statement
Unusual Expense (Income),7.0,5.0,24.0,8.0,861.0,,Income Statement
"Other Operat Expse, Total",4315.0,4296.0,4721.0,4903.0,5097.0,,Income Statement
Total Operating Expense,94546.0,83325.0,100647.0,106363.0,105079.0,,Income Statement
Total Operating Income,4429.0,1405.0,1954.0,4906.0,2364.0,,Income Statement
"Inter Expse, Non-Operating",-416.0,-419.0,-453.0,-521.0,-535.0,,Income Statement
"Inter Capital, Non-Operat",106.0,81.0,15.0,17.0,77.0,,Income Statement
"Inter Expse,Net Non-Operat",-310.0,-338.0,-438.0,-504.0,-458.0,,Income Statement
"Inter Income, Non-Operating",27.0,18.0,31.0,45.0,43.0,,Income Statement
"Invest Income, Non-Operat",1524.0,1069.0,1530.0,2948.0,2166.0,,Income Statement
"Inter/Invest Inc, Non-Oper",1551.0,1087.0,1561.0,2993.0,2209.0,,Income Statement
Gain(Loss)on Sale of Assets,283.0,10.0,15.0,19.0,20.0,,Income Statement
"Other, Net",91.0,27.0,463.0,31.0,43.0,,Income Statement
Income Before Tax,6044.0,2191.0,3555.0,7445.0,4178.0,,Income Statement
Income Tax - Total,1764.0,547.0,1028.0,1536.0,759.0,,Income Statement
Income After Tax,4280.0,1644.0,2527.0,5909.0,3419.0,,Income Statement
Minority Interest,-53.0,-89.0,-142.0,-278.0,-301.0,,Income Statement
Net Inc Before Extra Items,4227.0,1555.0,2385.0,5631.0,3118.0,,Income Statement
Discontinued Operations,0.0,0.0,,,,,Income Statement
Extraordinary Item,,,2721.0,-36.0,-42.0,,Income Statement
Total Extraordinary Items,0.0,0.0,2721.0,-36.0,-42.0,,Income Statement
Total Net Income,4227.0,1555.0,5106.0,5595.0,3076.0,,Income Statement
Total Adjust to Net Income,-6.0,-6.0,-6.0,-6.0,-6.0,,Income Statement
Income Available to Common Excl. Extra. Items,4221.0,1549.0,2379.0,5625.0,3112.0,,Income Statement
Income Available to Common Incl. Extra. Items,4221.0,1549.0,5100.0,5589.0,3070.0,,Income Statement
Basic/Primary Weighted Average Shares,542.0,528.0,515.0,471.0,451.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,7.78,2.94,4.62,11.95,6.89,,Income Statement
Basic/Primary EPS Incl. Extra. Items,7.78,2.94,9.9,11.87,6.8,,Income Statement
Dilution Adjustment,,,,,4.0,,Income Statement
Diluted Weighted Average Shares,547.0,530.0,519.0,474.0,454.0,,Income Statement
Diluted EPS Excl. Extra. Items,7.72,2.92,4.59,11.87,6.87,,Income Statement
Diluted EPS Incl. Extra. Items,7.72,2.92,9.84,11.79,6.77,,Income Statement
Div/Share-ComStockPrimIssue,2.18,2.45,2.73,3.1,3.5,,Income Statement
Gross Divid - Common Stock,1172.0,1282.0,1395.0,1436.0,1570.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",310.0,338.0,438.0,504.0,464.0,,Income Statement
"Interest Capitalized, Suppl",-106.0,-81.0,-15.0,-17.0,-77.0,,Income Statement
"Depreciat/Amort, Suppl",1078.0,1168.0,1318.0,1356.0,1324.0,,Income Statement
Total Special Items,-276.0,-5.0,9.0,-11.0,841.0,,Income Statement
Normalzd Income Before Tax,5768.0,2186.0,3564.0,7434.0,5019.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),-81.0,-1.0,3.0,-2.0,-90.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,1683.0,546.0,1031.0,1534.0,669.0,,Income Statement
Normalized Income After Tax,4085.0,1640.0,2533.0,5900.0,4350.0,,Income Statement
Normalzd Inc Avail to Common,4026.0,1545.0,2385.0,5616.0,4043.0,,Income Statement
Basic Normalized EPS,7.42,2.93,4.63,11.93,8.96,,Income Statement
Diluted Normalized EPS,7.36,2.92,4.6,11.85,8.92,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,4280.0,1644.0,5248.0,5873.0,3377.0,,Cash Flow
Depreciation/Depletion,1078.0,1168.0,1318.0,1356.0,1341.0,,Cash Flow
Deferred Taxes,529.0,612.0,-1886.0,252.0,183.0,,Cash Flow
Discontinued Operations,0.0,0.0,,,,,Cash Flow
Unusual Items,-276.0,-5.0,-414.0,-11.0,841.0,,Cash Flow
Equity in Net Earnings/Loss,185.0,-815.0,-516.0,221.0,-143.0,,Cash Flow
Other Non-Cash Items,138.0,-142.0,-164.0,155.0,39.0,,Cash Flow
Non-Cash Items,47.0,-962.0,-1094.0,365.0,737.0,,Cash Flow
"Cash Taxes Pd, Supplemental",1560.0,375.0,257.0,984.0,955.0,,Cash Flow
"Cash Interest Pd, Suppl",275.0,311.0,421.0,465.0,426.0,,Cash Flow
Accounts Receivable,2129.0,-1258.0,-1182.0,1320.0,-2308.0,,Cash Flow
Inventories,-144.0,216.0,-176.0,-202.0,-204.0,,Cash Flow
Prepaid Expenses,324.0,-147.0,104.0,-113.0,-14.0,,Cash Flow
Accounts Payable,-2300.0,1579.0,1153.0,-1546.0,1941.0,,Cash Flow
Changes in Working Capital,-221.0,501.0,62.0,-273.0,-830.0,,Cash Flow
Total Cash from Operations,5713.0,2963.0,3648.0,7573.0,4808.0,,Cash Flow
Capital Expenditures,-5764.0,-2844.0,-1832.0,-2639.0,-3873.0,,Cash Flow
Sale of Fixed Assets,70.0,156.0,86.0,57.0,157.0,,Cash Flow
Other Investing Cash Flow,-44.0,-470.0,600.0,111.0,28.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",26.0,-314.0,686.0,168.0,185.0,,Cash Flow
Total Cash from Investing,-5738.0,-3158.0,-1146.0,-2471.0,-3688.0,,Cash Flow
Financing Cash Flow Items,-41.0,-71.0,-196.0,-293.0,28.0,,Cash Flow
Total Cash Dividends Paid,-1172.0,-1282.0,-1395.0,-1436.0,-1570.0,,Cash Flow
Sale/Issuance of Common,384.0,972.0,1205.0,128.0,173.0,,Cash Flow
Repurch/Retirement Common,-1512.0,-1042.0,-1590.0,-4645.0,-1650.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1147.0,-82.0,-350.0,-4478.0,-1445.0,,Cash Flow
Long Term Debt Issued,1169.0,2090.0,3508.0,2184.0,1783.0,,Cash Flow
Long Term Debt Reduction,-926.0,-833.0,-3678.0,-1144.0,-1307.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",243.0,1257.0,-170.0,1040.0,476.0,,Cash Flow
Total Cash From Financing,-2117.0,-178.0,-2111.0,-5167.0,-2511.0,,Cash Flow
Foreign Exchange Effects,9.0,10.0,17.0,-35.0,-14.0,,Cash Flow
Net Change in Cash,-2133.0,-363.0,408.0,-100.0,-1405.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,5207.0,3074.0,2711.0,3119.0,3019.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,3074.0,2711.0,3119.0,3019.0,1614.0,,Cash Flow
"Depreciation, Supplemental",1078.0,1168.0,1318.0,1356.0,1341.0,,Cash Flow
Free Cash Flow,-51.0,119.0,1816.0,4934.0,935.0,,
FCF Growth,,-3.3333333333333335,14.260504201680673,1.7169603524229076,-0.8104985812728009,0.0,
