,2015,2016,2017,2018,2019,2020,Report
Prop./Plant/Equip. - Gross,6891.0,7186.0,7969.0,8458.0,9191.0,,Balance Sheet
Accumulated Depreciation,-3735.0,-3924.0,-4050.0,-4220.0,-4467.0,,Balance Sheet
Prop./Plant/Equip. - Net,3156.0,3261.0,3919.0,4237.0,4724.0,,Balance Sheet
"Goodwill, Net",3095.0,3095.0,3122.0,3165.0,3167.0,,Balance Sheet
Intangibles - Gross,859.0,875.0,1191.0,,1289.0,,Balance Sheet
Accum. Intangible Amort.,-92.0,-105.0,-127.0,,-198.0,,Balance Sheet
Intangibles - Net,767.0,769.0,1064.0,1095.0,1091.0,,Balance Sheet
Long Term Investments,41.0,39.0,35.0,45.0,61.0,,Balance Sheet
Other Long Term Assets,159.0,170.0,185.0,210.0,226.0,,Balance Sheet
Total Assets,8302.0,8471.0,9505.0,9832.0,10649.0,,Balance Sheet
Payable/Accrued,176.0,145.0,197.0,216.0,265.0,,Balance Sheet
Accrued Expenses,,101.0,99.0,,146.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,133.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,0.0,0.0,41.0,0.0,0.0,,Balance Sheet
"Other Curr. Lblts, Total",178.0,126.0,105.0,253.0,124.0,,Balance Sheet
Total Current Liabilities,353.0,372.0,443.0,603.0,536.0,,Balance Sheet
Total Long Term Debt,1980.0,1983.0,2813.0,2779.0,2784.0,,Balance Sheet
Total Debt,1980.0,1983.0,2855.0,2912.0,2784.0,,Balance Sheet
Reserves,227.0,224.0,218.0,,210.0,,Balance Sheet
Pension Benefits - Underfunded,276.0,287.0,283.0,,178.0,,Balance Sheet
Other LT Liabilities,330.0,330.0,314.0,680.0,685.0,,Balance Sheet
"Other Liabilities, Total",833.0,841.0,816.0,680.0,1074.0,,Balance Sheet
Total Liabilities,3847.0,3899.0,4536.0,4629.0,5027.0,,Balance Sheet
Common Stock,133.0,132.0,132.0,132.0,132.0,,Balance Sheet
Additional Paid-In Capital,2823.0,2808.0,2806.0,2798.0,2791.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),1619.0,1772.0,2180.0,2445.0,2896.0,,Balance Sheet
Min. Pension Lblty Adj.,-106.0,-126.0,-138.0,,-187.0,,Balance Sheet
Other Comprehensive Income,-14.0,-13.0,-11.0,-172.0,-11.0,,Balance Sheet
"Other Equity, Total",-120.0,-139.0,-149.0,-172.0,-198.0,,Balance Sheet
Total Equity,4454.0,4572.0,4969.0,5203.0,5622.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,8302.0,8471.0,9505.0,9832.0,10649.0,,Balance Sheet
Ttl Comm. Shares Outs.,133.0,132.0,132.0,132.0,132.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,3422.0,3593.0,3890.0,4383.0,4929.0,,Income Statement
"Cost of Revenue, Total",2565.0,2604.0,2897.0,3282.0,3673.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",287.0,317.0,325.0,333.0,371.0,,Income Statement
Unusual Expense (Income),-5.0,-15.0,-18.0,-15.0,-24.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),-10.0,-15.0,-18.0,-15.0,-24.0,,Income Statement
"Other, Net",-2.0,15.0,13.0,13.0,9.0,,Income Statement
"Other Operat Expse, Total",26.0,22.0,47.0,35.0,32.0,,Income Statement
Total Operating Expense,2872.0,2927.0,3251.0,3635.0,4052.0,,Income Statement
Total Operating Income,550.0,666.0,639.0,748.0,877.0,,Income Statement
"Inter Expse, Non-Operating",-220.0,-142.0,-301.0,-142.0,-134.0,,Income Statement
"Inter Capital, Non-Operat",3.0,7.0,5.0,4.0,4.0,,Income Statement
"Inter Expse,Net Non-Operat",-218.0,-134.0,-296.0,-138.0,-130.0,,Income Statement
"Inter Income, Non-Operating",0.0,1.0,4.0,1.0,1.0,,Income Statement
"Invest Income, Non-Operat",-3.0,,,,,,Income Statement
"Inter/Invest Inc, Non-Oper",-3.0,1.0,4.0,1.0,1.0,,Income Statement
OtherNon-OperatInc (Expnse),-2.0,15.0,13.0,13.0,9.0,,Income Statement
Income Before Tax,328.0,547.0,361.0,623.0,758.0,,Income Statement
Income Tax - Total,95.0,125.0,57.0,105.0,135.0,,Income Statement
Income After Tax,233.0,422.0,304.0,518.0,623.0,,Income Statement
Net Inc Before Extra Items,233.0,422.0,304.0,518.0,623.0,,Income Statement
Discontinued Operations,-19.0,-5.0,13.0,-3.0,-7.0,,Income Statement
Extraordinary Item,,0.0,289.0,-1.0,0.0,,Income Statement
Tax on Extraordinary Items,8.0,2.0,-5.0,1.0,2.0,,Income Statement
Total Extraordinary Items,-12.0,-3.0,297.0,-3.0,-5.0,,Income Statement
Total Net Income,221.0,419.0,601.0,516.0,618.0,,Income Statement
Income Available to Common Excl. Extra. Items,233.0,422.0,304.0,518.0,623.0,,Income Statement
Income Available to Common Incl. Extra. Items,221.0,419.0,601.0,516.0,618.0,,Income Statement
Basic/Primary Weighted Average Shares,133.0,133.0,133.0,132.0,132.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.75,3.17,2.3,3.92,4.71,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.66,3.15,4.54,3.9,4.67,,Income Statement
Diluted Weighted Average Shares,135.0,136.0,135.0,134.0,133.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.72,3.11,2.25,3.87,4.67,,Income Statement
Diluted EPS Incl. Extra. Items,1.64,3.09,4.46,3.85,4.63,,Income Statement
Div/Share-ComStockPrimIssue,0.4,0.8,1.0,1.12,1.24,,Income Statement
Gross Divid - Common Stock,53.0,106.0,132.0,148.0,164.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",441.0,134.0,296.0,138.0,130.0,,Income Statement
"Interest Capitalized, Suppl",-3.0,-7.0,-5.0,-4.0,-4.0,,Income Statement
"Depreciat/Amort, Suppl",259.0,267.0,282.0,311.0,334.0,,Income Statement
Total Special Items,-5.0,-25.0,-5.0,13.0,-26.0,,Income Statement
Normalzd Income Before Tax,323.0,522.0,356.0,636.0,732.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),-1.0,-6.0,-1.0,2.0,-5.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,94.0,119.0,56.0,107.0,131.0,,Income Statement
Normalized Income After Tax,229.0,403.0,300.0,529.0,601.0,,Income Statement
Normalzd Inc Avail to Common,229.0,403.0,300.0,529.0,601.0,,Income Statement
Basic Normalized EPS,1.72,3.02,2.26,4.0,4.54,,Income Statement
Diluted Normalized EPS,1.7,2.97,2.22,3.95,4.51,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,221.0,419.0,601.0,516.0,618.0,,Cash Flow
Depreciation/Depletion,275.0,285.0,306.0,346.0,375.0,,Cash Flow
Deferred Taxes,3.0,34.0,-236.0,65.0,76.0,,Cash Flow
Unusual Items,57.0,-15.0,123.0,-8.0,-24.0,,Cash Flow
Other Non-Cash Items,-14.0,11.0,7.0,-84.0,58.0,,Cash Flow
Non-Cash Items,43.0,-4.0,130.0,-92.0,35.0,,Cash Flow
"Cash Taxes Pd, Supplemental",54.0,103.0,125.0,-66.0,57.0,,Cash Flow
"Cash Interest Pd, Suppl",208.0,135.0,286.0,128.0,129.0,,Cash Flow
Accounts Receivable,-42.0,-73.0,-82.0,63.0,-30.0,,Cash Flow
Inventories,-21.0,2.0,-14.0,-35.0,-28.0,,Cash Flow
Prepaid Expenses,-5.0,3.0,-28.0,-2.0,6.0,,Cash Flow
Other Assets,35.0,-18.0,-24.0,-58.0,-61.0,,Cash Flow
Accrued Expenses,27.0,-7.0,1.0,12.0,-5.0,,Cash Flow
Payable/Accrued,26.0,30.0,10.0,40.0,22.0,,Cash Flow
Changes in Working Capital,-23.0,-89.0,-156.0,-1.0,-119.0,,Cash Flow
Total Cash from Operations,520.0,645.0,645.0,833.0,984.0,,Cash Flow
Capital Expenditures,-289.0,-350.0,-460.0,-469.0,-384.0,,Cash Flow
Acquisition of Business,-27.0,-33.0,-1110.0,-221.0,-44.0,,Cash Flow
Sale of Business,0.0,0.0,287.0,11.0,2.0,,Cash Flow
Sale of Fixed Assets,8.0,23.0,16.0,22.0,23.0,,Cash Flow
Other Investing Cash Flow,0.0,2.0,-3.0,-13.0,-12.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-19.0,-7.0,-810.0,-201.0,-32.0,,Cash Flow
Total Cash from Investing,-309.0,-357.0,-1269.0,-670.0,-416.0,,Cash Flow
Financing Cash Flow Items,-5.0,-37.0,-41.0,-74.0,-39.0,,Cash Flow
Total Cash Dividends Paid,-53.0,-106.0,-132.0,-148.0,-164.0,,Cash Flow
"Common Stock, Net",-21.0,-161.0,-60.0,-134.0,-3.0,,Cash Flow
Options Exercised,73.0,0.0,0.0,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",51.0,-161.0,-60.0,-134.0,-3.0,,Cash Flow
Short Term Debt Issued,441.0,3.0,5.0,740.0,367.0,,Cash Flow
Short Term Debt Reduction,-206.0,-3.0,-5.0,-607.0,-500.0,,Cash Flow
"Short Term Debt, Net",235.0,0.0,0.0,133.0,-133.0,,Cash Flow
Long Term Debt Issued,400.0,0.0,2200.0,850.0,0.0,,Cash Flow
Long Term Debt Reduction,-695.0,0.0,-1463.0,-892.0,0.0,,Cash Flow
"Long Term Debt, Net",-295.0,0.0,737.0,-42.0,0.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-60.0,0.0,737.0,91.0,-133.0,,Cash Flow
Total Cash From Financing,-67.0,-305.0,503.0,-265.0,-338.0,,Cash Flow
Net Change in Cash,144.0,-17.0,-121.0,-102.0,230.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,141.0,285.0,268.0,147.0,44.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,285.0,268.0,147.0,44.0,275.0,,Cash Flow
"Depreciation, Supplemental",275.0,285.0,306.0,346.0,375.0,,Cash Flow
Free Cash Flow,231.0,295.0,185.0,364.0,600.0,,
FCF Growth,,0.277056277056277,-0.3728813559322034,0.9675675675675677,0.6483516483516483,0.0,
