,2015,2016,2017,2018,2019,2020,Report
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,4399.0,7127.0,7837.0,9394.0,10075.0,,Balance Sheet
Customer Advances,699.0,788.0,847.0,766.0,808.0,,Balance Sheet
Income Taxes Payable,,,,,18.0,,Balance Sheet
Discontinued Operations,,,,266.0,,,Balance Sheet
Other Current Liabilities,295.0,400.0,369.0,292.0,338.0,,Balance Sheet
"Other Curr. Lblts, Total",995.0,1188.0,1215.0,1324.0,1164.0,,Balance Sheet
Total Current Liabilities,6403.0,9230.0,10147.0,11484.0,11872.0,,Balance Sheet
Total Long Term Debt,12703.0,13814.0,17980.0,15777.0,12211.0,,Balance Sheet
Total Debt,17102.0,20941.0,25818.0,25171.0,22286.0,,Balance Sheet
Minority Interest,167.0,,,,,,Balance Sheet
Other LT Liabilities,435.0,477.0,491.0,499.0,744.0,,Balance Sheet
Discont. Ops. - Lblts,,,,39.0,,,Balance Sheet
"Other Liabilities, Total",435.0,477.0,491.0,539.0,744.0,,Balance Sheet
Total Liabilities,20340.0,23856.0,28830.0,28056.0,24907.0,,Balance Sheet
Common Stock,1.0,1.0,1.0,1.0,1.0,,Balance Sheet
Additional Paid-In Capital,2981.0,3046.0,3100.0,3172.0,3258.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),3093.0,3495.0,4167.0,5012.0,5163.0,,Balance Sheet
Treasury Stock - Common,-3927.0,-4733.0,-5273.0,-5716.0,-6734.0,,Balance Sheet
Unrealized Gain (Loss),0.0,-2.0,-9.0,-11.0,3.0,,Balance Sheet
Cum. Trans. Adjustment,-135.0,-154.0,-89.0,-115.0,-95.0,,Balance Sheet
Other Comprehensive Income,-3.0,5.0,-42.0,-13.0,-8.0,,Balance Sheet
"Other Equity, Total",-137.0,-149.0,-132.0,-127.0,-102.0,,Balance Sheet
Total Equity,2010.0,1658.0,1855.0,2332.0,1588.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,22350.0,25514.0,30685.0,30388.0,26495.0,,Balance Sheet
Ttl Comm. Shares Outs.,61.0,57.0,55.0,53.0,48.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,51.0,55.0,57.0,60.0,67.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,6440.0,7138.0,5475.0,5667.0,5581.0,,Income Statement
"Cost of Revenue, Total",3814.0,4277.0,2470.0,2537.0,2608.0,,Income Statement
Selling/Gen/Admin Expense,135.0,123.0,159.0,131.0,95.0,,Income Statement
Labor & Related Expense,19.0,21.0,,21.0,17.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",154.0,143.0,159.0,152.0,111.0,,Income Statement
Depreciation,142.0,167.0,74.0,81.0,80.0,,Income Statement
Amortiz of Intangibles,350.0,345.0,114.0,113.0,96.0,,Income Statement
Depreciation/Amortization,492.0,512.0,188.0,194.0,176.0,,Income Statement
"Inter/Invest Inc, Operating",-15.0,0.0,,11.0,1.0,,Income Statement
Restructuring Charge,,,,,63.0,,Income Statement
Impair-Assets Held for Use,,,,,52.0,,Income Statement
Other Unusual Expnse (In),65.0,0.0,,,75.0,,Income Statement
Unusual Expense (Income),65.0,0.0,,,190.0,,Income Statement
"Other Operat Expse, Total",668.0,941.0,1140.0,1016.0,1188.0,,Income Statement
Total Operating Expense,5178.0,5873.0,3957.0,3909.0,4274.0,,Income Statement
Total Operating Income,1262.0,1266.0,1518.0,1757.0,1307.0,,Income Statement
"Inter Expse,Net Non-Operat",-330.0,-429.0,-455.0,-542.0,-569.0,,Income Statement
"Inter/Invest Inc, Non-Oper",0.0,0.0,,,,,Income Statement
Income Before Tax,932.0,837.0,1063.0,1215.0,738.0,,Income Statement
Income Tax - Total,326.0,319.0,293.0,299.0,196.0,,Income Statement
Income After Tax,605.0,518.0,769.0,916.0,542.0,,Income Statement
Minority Interest,-54.0,-85.0,,,,,Income Statement
Net Inc Before Extra Items,552.0,432.0,769.0,916.0,542.0,,Income Statement
Discontinued Operations,,,19.0,9.0,381.0,,Income Statement
Extraordinary Item,,,,30.0,30.0,,Income Statement
Tax on Extraordinary Items,,,1.0,9.0,-675.0,,Income Statement
Total Extraordinary Items,,,20.0,47.0,-264.0,,Income Statement
Total Net Income,552.0,432.0,789.0,963.0,278.0,,Income Statement
Preferred Dividends,,,,0.0,-3.0,,Income Statement
Misc Earnings Adjustment,,,,0.0,-7.0,,Income Statement
Total Adjust to Net Income,,,,0.0,-10.0,,Income Statement
Income Available to Common Excl. Extra. Items,552.0,432.0,769.0,916.0,533.0,,Income Statement
Income Available to Common Incl. Extra. Items,552.0,432.0,789.0,963.0,268.0,,Income Statement
Basic/Primary Weighted Average Shares,62.0,59.0,56.0,55.0,50.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,8.91,7.38,13.81,16.68,10.66,,Income Statement
Basic/Primary EPS Incl. Extra. Items,8.91,7.38,14.16,17.54,5.37,,Income Statement
Diluted Weighted Average Shares,62.0,59.0,56.0,55.0,51.0,,Income Statement
Diluted EPS Excl. Extra. Items,8.85,7.34,13.76,16.62,10.47,,Income Statement
Diluted EPS Incl. Extra. Items,8.85,7.34,14.11,17.48,5.27,,Income Statement
Div/Share-ComStockPrimIssue,,0.52,2.08,2.28,2.52,,Income Statement
Gross Divid - Common Stock,0.0,30.0,116.0,125.0,127.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",330.0,429.0,455.0,542.0,569.0,,Income Statement
"Depreciat/Amort, Suppl",142.0,167.0,383.0,374.0,153.0,,Income Statement
Total Special Items,65.0,0.0,,,190.0,,Income Statement
Normalzd Income Before Tax,996.0,837.0,1063.0,1215.0,928.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),23.0,0.0,,,50.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,349.0,319.0,293.0,299.0,246.0,,Income Statement
Normalized Income After Tax,647.0,518.0,769.0,916.0,682.0,,Income Statement
Normalzd Inc Avail to Common,593.0,432.0,769.0,916.0,672.0,,Income Statement
Basic Normalized EPS,9.59,7.38,13.81,16.68,13.45,,Income Statement
Diluted Normalized EPS,9.53,7.34,13.76,16.62,13.21,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,605.0,518.0,789.0,963.0,278.0,,Cash Flow
Depreciation/Depletion,492.0,512.0,498.0,487.0,249.0,,Cash Flow
Deferred Taxes,-121.0,-31.0,-114.0,16.0,-186.0,,Cash Flow
Unusual Items,,,,,-388.0,,Cash Flow
Other Non-Cash Items,692.0,1336.0,1259.0,1144.0,1286.0,,Cash Flow
Non-Cash Items,692.0,1336.0,1259.0,1144.0,897.0,,Cash Flow
"Cash Taxes Pd, Supplemental",304.0,467.0,344.0,234.0,1071.0,,Cash Flow
"Cash Interest Pd, Suppl",311.0,405.0,551.0,720.0,672.0,,Cash Flow
Accounts Receivable,8.0,-96.0,-10.0,-93.0,4.0,,Cash Flow
Other Assets,-126.0,-162.0,-78.0,100.0,-47.0,,Cash Flow
Payable/Accrued,67.0,-10.0,167.0,-94.0,-255.0,,Cash Flow
Changes in Working Capital,37.0,-208.0,167.0,144.0,-21.0,,Cash Flow
Total Cash from Operations,1706.0,2127.0,2599.0,2755.0,1218.0,,Cash Flow
Capital Expenditures,-192.0,-207.0,-225.0,-200.0,-142.0,,Cash Flow
Acquisition of Business,-45.0,0.0,-946.0,0.0,-7.0,,Cash Flow
Sale of Business,,,,,4410.0,,Cash Flow
Sale/Maturity of Investment,39.0,525.0,840.0,1201.0,2137.0,,Cash Flow
"Investment, Net",-39.0,-18.0,-101.0,-90.0,,,Cash Flow
Purchase of Investments,-243.0,-1008.0,0.0,0.0,-945.0,,Cash Flow
Other Investing Cash Flow,-2882.0,-3583.0,-3836.0,-2784.0,-2592.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-3171.0,-4085.0,-4043.0,-1672.0,3003.0,,Cash Flow
Total Cash from Investing,-3363.0,-4292.0,-4268.0,-1872.0,2861.0,,Cash Flow
Financing Cash Flow Items,-303.0,-417.0,-95.0,-57.0,-119.0,,Cash Flow
Total Cash Dividends Paid,,-30.0,-116.0,-125.0,-127.0,,Cash Flow
Sale/Issuance of Common,18.0,18.0,18.0,18.0,12.0,,Cash Flow
Repurch/Retirement Common,-952.0,-799.0,-554.0,-443.0,-976.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-934.0,-780.0,-535.0,-426.0,-964.0,,Cash Flow
Long Term Debt Issued,3252.0,2790.0,2543.0,864.0,356.0,,Cash Flow
Long Term Debt Reduction,-2403.0,,,,,,Cash Flow
"Long Term Debt, Net",849.0,2790.0,2543.0,864.0,356.0,,Cash Flow
Total Debt Issued,7762.0,8228.0,12869.0,8290.0,7963.0,,Cash Flow
Total Debt Reduction,-5602.0,-7153.0,-10662.0,-9764.0,-11201.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",3009.0,3865.0,4751.0,-610.0,-2882.0,,Cash Flow
Total Cash From Financing,1773.0,2637.0,4005.0,-1218.0,-4092.0,,Cash Flow
Foreign Exchange Effects,-25.0,14.0,10.0,-12.0,4.0,,Cash Flow
Net Change in Cash,91.0,487.0,2346.0,-347.0,-10.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1077.0,1481.0,1969.0,4315.0,3968.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1168.0,1969.0,4315.0,3968.0,3958.0,,Cash Flow
"Depreciation, Supplemental",492.0,512.0,498.0,487.0,249.0,,Cash Flow
Free Cash Flow,1514.0,1920.0,2374.0,2555.0,1076.0,,
FCF Growth,,0.2681638044914134,0.23645833333333344,0.0762426284751474,-0.5788649706457926,0.0,
