,2015,2016,2017,2018,2019,2020,Report
"Goodwill, Gross",,,3482.0,3847.0,3682.0,3690.0,Balance Sheet
Accum. Goodwill Amort.,,,-12.0,-12.0,-12.0,-12.0,Balance Sheet
"Goodwill, Net",,3219.0,3470.0,3835.0,3671.0,3678.0,Balance Sheet
Intangibles - Gross,,3803.0,3844.0,4047.0,3910.0,3832.0,Balance Sheet
Accum. Intangible Amort.,,-156.0,-234.0,-321.0,-341.0,-351.0,Balance Sheet
Intangibles - Net,,3646.0,3610.0,3727.0,3569.0,3481.0,Balance Sheet
Long Term Investments,,141.0,180.0,208.0,207.0,176.0,Balance Sheet
Other Long Term Assets,,106.0,151.0,160.0,153.0,159.0,Balance Sheet
Total Assets,,10674.0,11068.0,11886.0,11864.0,13631.0,Balance Sheet
Accounts Payable,,636.0,683.0,890.0,924.0,883.0,Balance Sheet
Accrued Expenses,,696.0,832.0,923.0,885.0,1281.0,Balance Sheet
Notes Payable/ST Debt,,26.0,19.0,20.0,13.0,50.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,137.0,0.0,0.0,0.0,18.0,Balance Sheet
Customer Advances,,32.0,31.0,39.0,65.0,65.0,Balance Sheet
Discontinued Operations,,,,,,57.0,Balance Sheet
Other Current Liabilities,,,,,7.0,8.0,Balance Sheet
"Other Curr. Lblts, Total",,32.0,31.0,39.0,72.0,129.0,Balance Sheet
Total Current Liabilities,,1527.0,1565.0,1872.0,1894.0,2361.0,Balance Sheet
Long Term Debt,,3032.0,3197.0,3061.0,2819.0,2694.0,Balance Sheet
Capital Lease Obligations,,,,,,10.0,Balance Sheet
Total Long Term Debt,,3032.0,3197.0,3061.0,2819.0,2704.0,Balance Sheet
Total Debt,,3194.0,3216.0,3081.0,2832.0,2772.0,Balance Sheet
Deferred Income Tax,,836.0,878.0,663.0,565.0,558.0,Balance Sheet
Minority Interest,,0.0,2.0,2.0,0.0,-2.0,Balance Sheet
"Other Liabilities, Total",,726.0,622.0,751.0,757.0,2199.0,Balance Sheet
Total Liabilities,,6122.0,6263.0,6349.0,6036.0,7820.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,0.0,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,84.0,84.0,85.0,85.0,86.0,Balance Sheet
Additional Paid-In Capital,,2823.0,2866.0,2941.0,3017.0,3075.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,2561.0,3098.0,3625.0,4350.0,4753.0,Balance Sheet
Treasury Stock - Common,,-211.0,-533.0,-793.0,-1117.0,-1463.0,Balance Sheet
Cum. Trans. Adjustment,,-731.0,-738.0,-249.0,-538.0,-666.0,Balance Sheet
Min. Pension Lblty Adj.,,0.0,0.0,,,,Balance Sheet
Other Comprehensive Income,,26.0,27.0,-72.0,30.0,26.0,Balance Sheet
"Other Equity, Total",,-704.0,-711.0,-322.0,-508.0,-640.0,Balance Sheet
Total Equity,,4552.0,4805.0,5536.0,5828.0,5812.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,10674.0,11068.0,11886.0,11864.0,13631.0,Balance Sheet
Ttl Comm. Shares Outs.,,81.0,79.0,77.0,75.0,72.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,2.0,5.0,8.0,10.0,14.0,Balance Sheet
Date,,2016-01-31 00:00:00,2017-01-29 00:00:00,2018-02-04 00:00:00,2019-02-03 00:00:00,2020-02-02 00:00:00,Income Statement
Total Revenue,,8020.0,8203.0,8915.0,9657.0,9909.0,Income Statement
"Cost of Revenue, Total",,3859.0,3833.0,4020.0,4349.0,4521.0,Income Statement
Selling/Gen/Admin Expense,,3004.0,3210.0,3731.0,3887.0,4094.0,Income Statement
Advertising Expense,,377.0,416.0,501.0,526.0,510.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,3380.0,3626.0,4232.0,4413.0,4603.0,Income Statement
Depreciation/Amortization,,,,,,5.0,Income Statement
"Inter/Invest Inc, Operating",,-21.0,0.0,-1.0,-20.0,-13.0,Income Statement
Restructuring Charge,,23.0,,,,,Income Statement
Litigation,,7.0,,,,,Income Statement
Impair-Assets Held for Use,,11.0,10.0,8.0,18.0,110.0,Income Statement
Other Unusual Expnse (In),,0.0,-56.0,24.0,0.0,34.0,Income Statement
Unusual Expense (Income),,42.0,-45.0,31.0,18.0,144.0,Income Statement
"Other Operat Expse, Total",,,,,5.0,90.0,Income Statement
Total Operating Expense,,7260.0,7414.0,8282.0,8765.0,9350.0,Income Statement
Total Operating Income,,761.0,789.0,632.0,892.0,559.0,Income Statement
"Inter Expse,Net Non-Operat",,-117.0,-121.0,-129.0,-121.0,-120.0,Income Statement
"Inter/Invest Inc, Non-Oper",,4.0,6.0,6.0,5.0,5.0,Income Statement
Income Before Tax,,648.0,674.0,510.0,776.0,444.0,Income Statement
Income Tax - Total,,75.0,126.0,148.0,56.0,29.0,Income Statement
Income After Tax,,572.0,549.0,362.0,720.0,415.0,Income Statement
Minority Interest,,0.0,0.0,2.0,2.0,2.0,Income Statement
Net Inc Before Extra Items,,572.0,549.0,364.0,722.0,417.0,Income Statement
Total Extraordinary Items,,,,174.0,25.0,,Income Statement
Total Net Income,,572.0,549.0,538.0,746.0,417.0,Income Statement
Income Available to Common Excl. Extra. Items,,572.0,549.0,364.0,722.0,417.0,Income Statement
Income Available to Common Incl. Extra. Items,,572.0,549.0,538.0,746.0,417.0,Income Statement
Basic/Primary Weighted Average Shares,,82.0,80.0,78.0,77.0,74.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,6.95,6.85,4.69,9.43,5.62,Income Statement
Basic/Primary EPS Incl. Extra. Items,,6.95,6.85,6.93,9.76,5.62,Income Statement
Diluted Weighted Average Shares,,83.0,81.0,79.0,77.0,75.0,Income Statement
Diluted EPS Excl. Extra. Items,,6.89,6.79,4.63,9.34,5.59,Income Statement
Diluted EPS Incl. Extra. Items,,6.89,6.79,6.84,9.66,5.59,Income Statement
Div/Share-ComStockPrimIssue,,0.15,0.15,0.15,0.15,0.15,Income Statement
Gross Divid - Common Stock,,13.0,12.0,12.0,12.0,11.0,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",,117.0,121.0,129.0,121.0,120.0,Income Statement
"Depreciat/Amort, Suppl",,217.0,236.0,260.0,272.0,284.0,Income Statement
Total Special Items,,42.0,-45.0,129.0,82.0,269.0,Income Statement
Normalzd Income Before Tax,,690.0,629.0,639.0,858.0,713.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,5.0,-8.0,37.0,6.0,18.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,80.0,117.0,185.0,62.0,46.0,Income Statement
Normalized Income After Tax,,610.0,512.0,454.0,796.0,666.0,Income Statement
Normalzd Inc Avail to Common,,610.0,512.0,455.0,798.0,669.0,Income Statement
Basic Normalized EPS,,7.4,6.38,5.87,10.43,9.01,Income Statement
Diluted Normalized EPS,,7.33,6.33,5.79,10.32,8.96,Income Statement
Date,,2016-01-31 00:00:00,2017-01-29 00:00:00,2018-02-04 00:00:00,2019-02-03 00:00:00,2020-02-02 00:00:00,Cash Flow
Net Income,,572.0,549.0,536.0,745.0,415.0,Cash Flow
Depreciation/Depletion,,257.0,322.0,325.0,335.0,324.0,Cash Flow
Deferred Taxes,,-9.0,1.0,-225.0,-113.0,-73.0,Cash Flow
Unusual Items,,11.0,108.0,41.0,18.0,115.0,Cash Flow
Equity in Net Earnings/Loss,,-17.0,-153.0,-10.0,-21.0,-10.0,Cash Flow
Other Non-Cash Items,,22.0,-1.0,47.0,71.0,183.0,Cash Flow
Non-Cash Items,,17.0,-46.0,78.0,68.0,288.0,Cash Flow
"Cash Taxes Pd, Supplemental",,92.0,85.0,165.0,138.0,133.0,Cash Flow
"Cash Interest Pd, Suppl",,105.0,110.0,120.0,115.0,108.0,Cash Flow
Accounts Receivable,,33.0,27.0,-8.0,-141.0,-16.0,Cash Flow
Inventories,,-96.0,2.0,-164.0,-212.0,121.0,Cash Flow
Prepaid Expenses,,-21.0,19.0,-41.0,9.0,-14.0,Cash Flow
Payable/Accrued,,59.0,167.0,186.0,113.0,48.0,Cash Flow
Changes in Working Capital,,67.0,77.0,-70.0,-181.0,66.0,Cash Flow
Total Cash from Operations,,905.0,903.0,644.0,853.0,1020.0,Cash Flow
Capital Expenditures,,-264.0,-247.0,-358.0,-380.0,-345.0,Cash Flow
Acquisition of Business,,0.0,-158.0,-40.0,-16.0,-192.0,Cash Flow
Sale of Fixed Assets,,0.0,17.0,3.0,0.0,59.0,Cash Flow
Sale/Maturity of Investment,,0.0,6.0,6.0,0.0,0.0,Cash Flow
Purchase of Investments,,-27.0,-32.0,-14.0,,-28.0,Cash Flow
Other Investing Cash Flow,,-31.0,-14.0,0.0,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",,-58.0,-181.0,-45.0,-16.0,-161.0,Cash Flow
Total Cash from Investing,,-322.0,-427.0,-403.0,-395.0,-506.0,Cash Flow
Financing Cash Flow Items,,0.0,2.0,1.0,0.0,0.0,Cash Flow
Total Cash Dividends Paid,,-13.0,-12.0,-12.0,-12.0,-11.0,Cash Flow
"Common Stock, Net",,-138.0,-322.0,-259.0,-325.0,-345.0,Cash Flow
Options Exercised,,7.0,13.0,30.0,20.0,3.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,-131.0,-309.0,-229.0,-305.0,-343.0,Cash Flow
"Short Term Debt, Net",,17.0,-7.0,0.0,-7.0,-12.0,Cash Flow
Long Term Debt Issued,,0.0,961.0,702.0,0.0,1640.0,Cash Flow
Long Term Debt Reduction,,-358.0,-939.0,-971.0,-155.0,-1655.0,Cash Flow
"Long Term Debt, Net",,-358.0,22.0,-269.0,-155.0,-15.0,Cash Flow
Total Debt Reduction,,,,,,-71.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,-340.0,15.0,-269.0,-162.0,-98.0,Cash Flow
Total Cash From Financing,,-484.0,-305.0,-509.0,-479.0,-452.0,Cash Flow
Foreign Exchange Effects,,-23.0,3.0,31.0,-21.0,-11.0,Cash Flow
Net Change in Cash,,77.0,174.0,-236.0,-42.0,51.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,479.0,556.0,730.0,494.0,452.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,556.0,730.0,494.0,452.0,503.0,Cash Flow
"Depreciation, Supplemental",,257.0,322.0,325.0,335.0,324.0,Cash Flow
Free Cash Flow,,641.0,656.0,286.0,473.0,675.0,
FCF Growth,,,0.023400936037441422,-0.5640243902439024,0.6538461538461537,0.42706131078224097,
