,2015,2016,2017,2018,2019,2020,Report
Accounts Receivable,66.0,-83.0,-60.0,-105.0,-20.0,,Cash Flow
Inventories,-11.0,1.0,-3.0,-65.0,-84.0,,Cash Flow
Other Assets,93.0,-30.0,-26.0,27.0,67.0,,Cash Flow
Accounts Payable,-120.0,118.0,43.0,90.0,-12.0,,Cash Flow
Changes in Working Capital,75.0,-123.0,-299.0,-141.0,-225.0,,Cash Flow
Total Cash from Operations,3026.0,3052.0,3126.0,3122.0,3263.0,,Cash Flow
Capital Expenditures,-3683.0,-3256.0,-3319.0,-3957.0,-4225.0,,Cash Flow
Sale of Fixed Assets,0.0,,,,,,Cash Flow
Sale/Maturity of Investment,1237.0,479.0,1669.0,833.0,975.0,,Cash Flow
Purchase of Investments,-1259.0,-551.0,-1714.0,-853.0,-995.0,,Cash Flow
Other Investing Cash Flow,83.0,66.0,68.0,-9.0,-98.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",61.0,-6.0,23.0,-29.0,-118.0,,Cash Flow
Total Cash from Investing,-3623.0,-3261.0,-3296.0,-3986.0,-4343.0,,Cash Flow
Financing Cash Flow Items,,-12.0,-18.0,-19.0,-14.0,,Cash Flow
Total Cash Dividends Paid,-607.0,-681.0,-721.0,-730.0,-791.0,,Cash Flow
Sale/Issuance of Common,7.0,0.0,0.0,230.0,458.0,,Cash Flow
Repurch/Retirement Common,,-32.0,-3.0,-1.0,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",7.0,-32.0,-3.0,229.0,458.0,,Cash Flow
"Short Term Debt, Net",-174.0,-454.0,422.0,225.0,-443.0,,Cash Flow
Long Term Debt Issued,1626.0,2424.0,1518.0,1675.0,2920.0,,Cash Flow
Long Term Debt Reduction,-251.0,-1036.0,-1030.0,-452.0,-949.0,,Cash Flow
"Long Term Debt, Net",1375.0,1388.0,488.0,1223.0,1971.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1202.0,934.0,910.0,1448.0,1528.0,,Cash Flow
Total Cash From Financing,602.0,209.0,168.0,928.0,1181.0,,Cash Flow
Net Change in Cash,5.0,0.0,-2.0,64.0,101.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,80.0,85.0,85.0,83.0,147.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,85.0,84.0,83.0,147.0,248.0,,Cash Flow
"Depreciation, Supplemental",1249.0,1436.0,1609.0,1781.0,1904.0,,Cash Flow
Free Cash Flow,-657.0,-204.0,-193.0,-835.0,-962.0,,
FCF Growth,,-0.6894977168949772,-0.05392156862745101,3.3264248704663215,0.15209580838323356,0.0,
