,2015,2016,2017,2018,2019,2020,Report
Minority Interest,,687.0,993.0,740.0,1121.0,,Balance Sheet
"Other Liabilities, Total",,217.0,325.0,419.0,603.0,,Balance Sheet
Total Liabilities,345.0,1216.0,1711.0,1565.0,2228.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,50.0,49.0,49.0,48.0,47.0,,Balance Sheet
Additional Paid-In Capital,655.0,655.0,846.0,655.0,655.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),3971.0,4294.0,4933.0,5464.0,6444.0,,Balance Sheet
Unrealized Gain (Loss),120.0,52.0,-12.0,-42.0,0.0,,Balance Sheet
"Other Equity, Total",-34.0,-41.0,8.0,0.0,-43.0,,Balance Sheet
Total Equity,4762.0,5009.0,5824.0,6124.0,7102.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,5107.0,6225.0,7535.0,7689.0,9330.0,,Balance Sheet
Ttl Comm. Shares Outs.,250.0,245.0,245.0,238.0,235.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,4201.0,4285.0,4855.0,5373.0,5618.0,,Income Statement
Selling/Gen/Admin Expense,311.0,771.0,893.0,961.0,1012.0,,Income Statement
Labor & Related Expense,1444.0,1494.0,1665.0,1809.0,1969.0,,Income Statement
Advertising Expense,80.0,80.0,92.0,100.0,97.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1834.0,2346.0,2650.0,2869.0,3078.0,,Income Statement
Depreciation/Amortization,126.0,,,,,,Income Statement
Unusual Expense (Income),,66.0,-50.0,-15.0,0.0,,Income Statement
"Other Operat Expse, Total",341.0,140.0,146.0,157.0,153.0,,Income Statement
Total Operating Expense,2302.0,2551.0,2746.0,3011.0,3231.0,,Income Statement
Total Operating Income,1899.0,1733.0,2109.0,2361.0,2387.0,,Income Statement
"Inter/Invest Inc, Non-Oper",107.0,229.0,392.0,26.0,533.0,,Income Statement
OtherNon-OperatInc (Expnse),-3.0,-2.0,4.0,-3.0,7.0,,Income Statement
"Other, Net",-3.0,-2.0,4.0,-3.0,7.0,,Income Statement
Income Before Tax,2002.0,1961.0,2505.0,2385.0,2927.0,,Income Statement
Income Tax - Total,779.0,707.0,853.0,587.0,678.0,,Income Statement
Income After Tax,1223.0,1254.0,1652.0,1797.0,2249.0,,Income Statement
Minority Interest,,-39.0,-83.0,69.0,-118.0,,Income Statement
Net Inc Before Extra Items,1223.0,1215.0,1569.0,1866.0,2131.0,,Income Statement
Total Extraordinary Items,,,-71.0,-29.0,0.0,,Income Statement
Total Net Income,1223.0,1215.0,1498.0,1838.0,2131.0,,Income Statement
Total Adjust to Net Income,-16.0,-26.0,-34.0,-44.0,-55.0,,Income Statement
Income Available to Common Excl. Extra. Items,1207.0,1190.0,1535.0,1823.0,2076.0,,Income Statement
Income Available to Common Incl. Extra. Items,1207.0,1190.0,1464.0,1794.0,2076.0,,Income Statement
Basic/Primary Weighted Average Shares,255.0,246.0,241.0,242.0,235.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,4.74,4.85,6.36,7.53,8.82,,Income Statement
Basic/Primary EPS Incl. Extra. Items,4.74,4.85,6.07,7.41,8.82,,Income Statement
Diluted Weighted Average Shares,261.0,250.0,245.0,247.0,239.0,,Income Statement
Diluted EPS Excl. Extra. Items,4.63,4.75,6.26,7.38,8.7,,Income Statement
Diluted EPS Incl. Extra. Items,4.63,4.75,5.97,7.27,8.7,,Income Statement
Div/Share-ComStockPrimIssue,2.08,2.16,2.28,2.8,3.04,,Income Statement
Gross Divid - Common Stock,1059.0,541.0,563.0,695.0,734.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Depreciat/Amort, Suppl",126.0,133.0,144.0,160.0,191.0,,Income Statement
Total Special Items,,66.0,-50.0,-15.0,0.0,,Income Statement
Normalzd Income Before Tax,2002.0,2027.0,2455.0,2369.0,2927.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,24.0,-17.0,-4.0,0.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,779.0,730.0,836.0,583.0,678.0,,Income Statement
Normalized Income After Tax,1223.0,1296.0,1619.0,1786.0,2249.0,,Income Statement
Normalzd Inc Avail to Common,1207.0,1232.0,1502.0,1811.0,2076.0,,Income Statement
Basic Normalized EPS,4.74,5.02,6.23,7.48,8.82,,Income Statement
Diluted Normalized EPS,4.63,4.92,6.13,7.34,8.7,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1223.0,1254.0,1581.0,1769.0,2249.0,,Cash Flow
Depreciation/Depletion,126.0,133.0,144.0,160.0,191.0,,Cash Flow
Unusual Items,-62.0,-84.0,-156.0,-51.0,-176.0,,Cash Flow
Other Non-Cash Items,149.0,162.0,152.0,197.0,207.0,,Cash Flow
Non-Cash Items,87.0,78.0,-4.0,147.0,30.0,,Cash Flow
Accounts Receivable,-3.0,-9.0,-101.0,13.0,,,Cash Flow
Payable/Accrued,98.0,139.0,323.0,111.0,,,Cash Flow
Changes in Working Capital,95.0,-1295.0,-1491.0,-455.0,-947.0,,Cash Flow
Total Cash from Operations,1531.0,171.0,230.0,1620.0,1523.0,,Cash Flow
Capital Expenditures,-151.0,-148.0,-186.0,-169.0,-205.0,,Cash Flow
Sale/Maturity of Investment,435.0,134.0,335.0,352.0,131.0,,Cash Flow
Purchase of Investments,-165.0,0.0,-17.0,-1124.0,-240.0,,Cash Flow
Other Investing Cash Flow,-9.0,121.0,-93.0,65.0,-12.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",260.0,255.0,225.0,-707.0,-120.0,,Cash Flow
Total Cash from Investing,109.0,106.0,39.0,-876.0,-325.0,,Cash Flow
Financing Cash Flow Items,0.0,915.0,1282.0,470.0,524.0,,Cash Flow
Total Cash Dividends Paid,-1059.0,-541.0,-563.0,-694.0,-734.0,,Cash Flow
"Common Stock, Net",-988.0,-677.0,-458.0,-1090.0,-706.0,,Cash Flow
Options Exercised,74.0,126.0,201.0,75.0,83.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-914.0,-551.0,-257.0,-1016.0,-623.0,,Cash Flow
Total Cash From Financing,-1973.0,-176.0,462.0,-1240.0,-833.0,,Cash Flow
Foreign Exchange Effects,0.0,-2.0,5.0,-15.0,-3.0,,Cash Flow
Net Change in Cash,-334.0,98.0,735.0,-511.0,363.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1506.0,1172.0,1271.0,2006.0,1495.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1172.0,1271.0,2006.0,1495.0,1858.0,,Cash Flow
"Depreciation, Supplemental",126.0,133.0,144.0,160.0,191.0,,Cash Flow
Free Cash Flow,1380.0,23.0,44.0,1451.0,1318.0,,
FCF Growth,,-0.9833333333333333,0.9130434782608696,31.977272727272727,-0.09166092350103372,0.0,
