,2015,2016,2017,2018,2019,2020,Report
"Inter Inc(Exp),Net Non-Oper",,-7.0,2.0,9.0,-6.0,,Income Statement
Income Before Tax,1057.0,1275.0,1358.0,1555.0,1083.0,,Income Statement
Income Tax - Total,377.0,492.0,433.0,359.0,198.0,,Income Statement
Income After Tax,680.0,783.0,925.0,1196.0,885.0,,Income Statement
Minority Interest,,,,,-21.0,,Income Statement
Equity In Affiliates,32.0,147.0,32.0,10.0,29.0,,Income Statement
Net Inc Before Extra Items,712.0,930.0,957.0,1206.0,893.0,,Income Statement
Discontinued Operations,0.0,0.0,14.0,0.0,0.0,,Income Statement
Extraordinary Item,,,275.0,-19.0,,,Income Statement
Total Extraordinary Items,0.0,0.0,289.0,-19.0,0.0,,Income Statement
Total Net Income,712.0,930.0,1246.0,1187.0,893.0,,Income Statement
Income Available to Common Excl. Extra. Items,712.0,930.0,957.0,1206.0,893.0,,Income Statement
Income Available to Common Incl. Extra. Items,712.0,930.0,1246.0,1187.0,893.0,,Income Statement
Basic/Primary Weighted Average Shares,468.0,441.0,422.0,406.0,512.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.52,2.11,2.27,2.97,1.74,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.52,2.11,2.95,2.93,1.74,,Income Statement
Diluted Weighted Average Shares,476.0,448.0,431.0,414.0,523.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.5,2.08,2.22,2.92,1.71,,Income Statement
Diluted EPS Incl. Extra. Items,1.5,2.08,2.89,2.87,1.71,,Income Statement
Gross Divid - Common Stock,,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",169.0,163.0,176.0,193.0,473.0,,Income Statement
"Depreciat/Amort, Suppl",98.0,117.0,118.0,209.0,352.0,,Income Statement
Total Special Items,85.0,0.0,-10.0,-213.0,80.0,,Income Statement
Normalzd Income Before Tax,1142.0,1275.0,1348.0,1342.0,1163.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),30.0,0.0,-3.0,-49.0,15.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,407.0,492.0,430.0,310.0,213.0,,Income Statement
Normalized Income After Tax,735.0,783.0,918.0,1032.0,950.0,,Income Statement
Normalzd Inc Avail to Common,767.0,930.0,950.0,1042.0,958.0,,Income Statement
Basic Normalized EPS,1.64,2.11,2.25,2.57,1.87,,Income Statement
Diluted Normalized EPS,1.61,2.08,2.2,2.52,1.83,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,712.0,930.0,1246.0,1187.0,914.0,,Cash Flow
Depreciation/Depletion,223.0,263.0,285.0,393.0,615.0,,Cash Flow
Amortization,194.0,158.0,159.0,163.0,1036.0,,Cash Flow
Deferred Taxes,20.0,21.0,-247.0,133.0,47.0,,Cash Flow
Discontinued Operations,0.0,0.0,5.0,-7.0,0.0,,Cash Flow
Unusual Items,85.0,17.0,8.0,-210.0,-150.0,,Cash Flow
Equity in Net Earnings/Loss,-32.0,-147.0,-32.0,-10.0,-29.0,,Cash Flow
Other Non-Cash Items,32.0,15.0,59.0,63.0,303.0,,Cash Flow
Non-Cash Items,85.0,-115.0,40.0,-164.0,124.0,,Cash Flow
"Cash Taxes Pd, Supplemental",306.0,408.0,409.0,259.0,197.0,,Cash Flow
"Cash Interest Pd, Suppl",150.0,147.0,160.0,165.0,291.0,,Cash Flow
Accounts Receivable,-2.0,-102.0,-104.0,-245.0,-219.0,,Cash Flow
Prepaid Expenses,-66.0,-64.0,-37.0,-6.0,-82.0,,Cash Flow
Accounts Payable,148.0,172.0,54.0,116.0,238.0,,Cash Flow
Changes in Working Capital,112.0,174.0,19.0,-167.0,59.0,,Cash Flow
Total Cash from Operations,1346.0,1431.0,1502.0,1545.0,2795.0,,Cash Flow
Capital Expenditures,-359.0,-290.0,-287.0,-360.0,-721.0,,Cash Flow
Acquisition of Business,0.0,-265.0,-384.0,-712.0,-16005.0,,Cash Flow
Sale of Business,,0.0,17.0,419.0,51.0,,Cash Flow
"Investment, Net",1.0,-1.0,-10.0,-3.0,-45.0,,Cash Flow
Other Investing Cash Flow,-2.0,2.0,7.0,43.0,251.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-1.0,-264.0,-370.0,-253.0,-15748.0,,Cash Flow
Total Cash from Investing,-360.0,-554.0,-657.0,-613.0,-16469.0,,Cash Flow
Financing Cash Flow Items,32.0,51.0,0.0,-5.0,-391.0,,Cash Flow
Sale/Issuance of Common,71.0,79.0,78.0,75.0,156.0,,Cash Flow
Repurch/Retirement Common,-1522.0,-1245.0,-1223.0,-1946.0,-561.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1451.0,-1166.0,-1145.0,-1871.0,-405.0,,Cash Flow
Long Term Debt Issued,3121.0,2126.0,2310.0,5039.0,20030.0,,Cash Flow
Long Term Debt Reduction,-2707.0,-1863.0,-1985.0,-4005.0,-5043.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",414.0,263.0,325.0,1034.0,14987.0,,Cash Flow
Total Cash From Financing,-1005.0,-852.0,-820.0,-842.0,14191.0,,Cash Flow
Foreign Exchange Effects,,,,,1.0,,Cash Flow
Net Change in Cash,-19.0,25.0,25.0,90.0,518.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,294.0,275.0,300.0,325.0,415.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,275.0,300.0,325.0,415.0,933.0,,Cash Flow
"Depreciation, Supplemental",223.0,263.0,285.0,393.0,615.0,,Cash Flow
Free Cash Flow,987.0,1141.0,1215.0,1185.0,2074.0,,
FCF Growth,,0.15602836879432624,0.06485539000876428,-0.024691358024691357,0.7502109704641351,0.0,
