,2015,2016,2017,2018,2019,2020,Report
Labor & Related Expense,40.0,35.0,40.0,51.0,26.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",191.0,196.0,205.0,208.0,198.0,,Income Statement
Research & Development,303.0,312.0,355.0,405.0,424.0,,Income Statement
Depreciation/Amortization,34.0,33.0,28.0,18.0,23.0,,Income Statement
Unusual Expense (Income),3.0,5.0,1.0,1.0,7.0,,Income Statement
Total Operating Expense,2235.0,2170.0,2398.0,2549.0,2425.0,,Income Statement
Total Operating Income,1023.0,1119.0,1254.0,1319.0,952.0,,Income Statement
"Other, Net",1.0,82.0,3.0,13.0,9.0,,Income Statement
Income Before Tax,1024.0,1201.0,1257.0,1332.0,961.0,,Income Statement
Income Tax - Total,225.0,205.0,247.0,171.0,99.0,,Income Statement
Income After Tax,798.0,995.0,1010.0,1161.0,862.0,,Income Statement
Net Inc Before Extra Items,798.0,995.0,1010.0,1161.0,862.0,,Income Statement
Total Extraordinary Items,,,,-243.0,-8.0,,Income Statement
Total Net Income,798.0,995.0,1010.0,918.0,854.0,,Income Statement
Income Available to Common Excl. Extra. Items,798.0,995.0,1010.0,1161.0,862.0,,Income Statement
Income Available to Common Incl. Extra. Items,798.0,995.0,1010.0,918.0,854.0,,Income Statement
Basic/Primary Weighted Average Shares,190.0,189.0,184.0,181.0,174.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,4.21,5.27,5.48,6.41,4.97,,Income Statement
Basic/Primary EPS Incl. Extra. Items,4.21,5.27,5.48,5.07,4.92,,Income Statement
Diluted Weighted Average Shares,195.0,192.0,187.0,183.0,175.0,,Income Statement
Diluted EPS Excl. Extra. Items,4.1,5.18,5.41,6.34,4.94,,Income Statement
Diluted EPS Incl. Extra. Items,4.1,5.18,5.41,5.01,4.89,,Income Statement
Div/Share-ComStockPrimIssue,0.65,1.06,1.16,1.34,1.58,,Income Statement
Gross Divid - Common Stock,124.0,201.0,214.0,243.0,274.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Depreciat/Amort, Suppl",162.0,214.0,227.0,273.0,315.0,,Income Statement
Total Special Items,3.0,5.0,1.0,1.0,7.0,,Income Statement
Normalzd Income Before Tax,1027.0,1205.0,1258.0,1333.0,968.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),1.0,1.0,0.0,0.0,1.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,226.0,206.0,247.0,171.0,100.0,,Income Statement
Normalized Income After Tax,801.0,999.0,1011.0,1162.0,868.0,,Income Statement
Normalzd Inc Avail to Common,801.0,999.0,1011.0,1162.0,868.0,,Income Statement
Basic Normalized EPS,4.23,5.3,5.48,6.41,5.0,,Income Statement
Diluted Normalized EPS,4.11,5.2,5.41,6.34,4.97,,Income Statement
Date,2015-10-02 00:00:00,2016-09-30 00:00:00,2017-09-29 00:00:00,2018-09-28 00:00:00,2019-09-27 00:00:00,,Cash Flow
Net Income,798.0,995.0,1010.0,918.0,854.0,,Cash Flow
Depreciation/Depletion,162.0,214.0,227.0,273.0,315.0,,Cash Flow
Amortization,34.0,33.0,28.0,27.0,57.0,,Cash Flow
Deferred Taxes,-4.0,0.0,2.0,27.0,-6.0,,Cash Flow
Unusual Items,,,-1.0,-12.0,-3.0,,Cash Flow
Other Non-Cash Items,64.0,53.0,48.0,107.0,97.0,,Cash Flow
Non-Cash Items,64.0,53.0,47.0,95.0,94.0,,Cash Flow
"Cash Taxes Pd, Supplemental",126.0,166.0,163.0,136.0,124.0,,Cash Flow
Accounts Receivable,-222.0,121.0,-37.0,-194.0,191.0,,Cash Flow
Inventories,4.0,-147.0,-69.0,12.0,-120.0,,Cash Flow
Other Assets,-39.0,-20.0,3.0,-12.0,-17.0,,Cash Flow
Accounts Payable,91.0,-182.0,148.0,-126.0,-33.0,,Cash Flow
Changes in Working Capital,-61.0,-200.0,142.0,-80.0,55.0,,Cash Flow
Total Cash from Operations,993.0,1096.0,1456.0,1261.0,1367.0,,Cash Flow
Purchase of Fixed Assets,-430.0,-189.0,-303.0,-422.0,-398.0,,Cash Flow
Purchase/Acq of Intangibles,,-6.0,-12.0,-9.0,-25.0,,Cash Flow
Capital Expenditures,-430.0,-195.0,-315.0,-431.0,-423.0,,Cash Flow
Acquisition of Business,-25.0,-56.0,-14.0,-404.0,0.0,,Cash Flow
Sale/Maturity of Investment,0.0,,3.0,368.0,447.0,,Cash Flow
Purchase of Investments,,,0.0,-684.0,-361.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-25.0,-56.0,-11.0,-720.0,87.0,,Cash Flow
Total Cash from Investing,-455.0,-251.0,-326.0,-1150.0,-337.0,,Cash Flow
Financing Cash Flow Items,57.0,-33.0,45.0,18.0,20.0,,Cash Flow
Total Cash Dividends Paid,-123.0,-201.0,-215.0,-243.0,-274.0,,Cash Flow
"Common Stock, Net",-292.0,-599.0,-482.0,-808.0,-680.0,,Cash Flow
Options Exercised,57.0,28.0,54.0,39.0,22.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-235.0,-571.0,-428.0,-769.0,-658.0,,Cash Flow
Total Cash From Financing,-300.0,-805.0,-597.0,-994.0,-913.0,,Cash Flow
Net Change in Cash,238.0,40.0,533.0,-884.0,118.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,806.0,1044.0,1084.0,1617.0,733.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1044.0,1084.0,1617.0,733.0,851.0,,Cash Flow
"Depreciation, Supplemental",162.0,214.0,227.0,273.0,315.0,,Cash Flow
Free Cash Flow,563.0,901.0,1141.0,830.0,944.0,,
FCF Growth,,0.6003552397868561,0.2663706992230854,-0.27256792287467135,0.13734939759036147,0.0,
