,2015,2016,2017,2018,2019,2020,Report
Trsry Shrs-Pref. Iss. 1,0.0,,,,,,Balance Sheet
Trsry Shrs-Pref. Iss. 2,0.0,,,,,,Balance Sheet
Trsry Shrs-Pref. Iss. 3,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,981.0,996.0,1005.0,972.0,914.0,,Income Statement
"Cost of Revenue, Total",359.0,355.0,355.0,329.0,311.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",49.0,47.0,44.0,46.0,47.0,,Income Statement
Depreciation/Amortization,306.0,333.0,366.0,378.0,380.0,,Income Statement
Unusual Expense (Income),0.0,0.0,36.0,0.0,0.0,,Income Statement
"Other Operat Expse, Total",10.0,14.0,11.0,4.0,19.0,,Income Statement
Total Operating Expense,725.0,749.0,811.0,757.0,758.0,,Income Statement
Total Operating Income,256.0,247.0,194.0,216.0,157.0,,Income Statement
"Inter Expse, Non-Operating",-200.0,-206.0,-202.0,-208.0,-181.0,,Income Statement
"Inter Capital, Non-Operat",12.0,10.0,8.0,8.0,12.0,,Income Statement
"Inter Expse,Net Non-Operat",-188.0,-196.0,-195.0,-201.0,-169.0,,Income Statement
"Inter Income, Non-Operating",7.0,8.0,8.0,11.0,11.0,,Income Statement
"Invest Income, Non-Operat",,,,,2.0,,Income Statement
"Inter/Invest Inc, Non-Oper",7.0,8.0,8.0,11.0,13.0,,Income Statement
Gain(Loss)on Sale of Assets,,400.0,301.0,677.0,503.0,,Income Statement
"Other, Net",-11.0,6.0,8.0,0.0,1.0,,Income Statement
Income Before Tax,64.0,464.0,316.0,704.0,505.0,,Income Statement
Income Tax - Total,-28.0,-19.0,-15.0,-13.0,-3.0,,Income Statement
Income After Tax,91.0,483.0,331.0,717.0,508.0,,Income Statement
Minority Interest,-23.0,-53.0,-31.0,-50.0,-34.0,,Income Statement
Net Inc Before Extra Items,68.0,430.0,300.0,666.0,474.0,,Income Statement
Discontinued Operations,0.0,,,,,,Income Statement
Extraordinary Item,,0.0,16.0,0.0,0.0,,Income Statement
Total Extraordinary Items,0.0,0.0,16.0,0.0,0.0,,Income Statement
Total Net Income,68.0,430.0,316.0,666.0,474.0,,Income Statement
Preferred Dividends,-12.0,-12.0,-9.0,-9.0,-7.0,,Income Statement
Misc Earnings Adjustment,180.0,-1.0,0.0,-1.0,-1.0,,Income Statement
Total Adjust to Net Income,168.0,-13.0,-9.0,-10.0,-8.0,,Income Statement
Income Available to Common Excl. Extra. Items,236.0,418.0,291.0,657.0,466.0,,Income Statement
Income Available to Common Incl. Extra. Items,236.0,418.0,307.0,657.0,466.0,,Income Statement
Basic/Primary Weighted Average Shares,150.0,151.0,152.0,151.0,148.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.57,2.76,1.92,4.34,3.16,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.57,2.76,2.02,4.34,3.16,,Income Statement
Diluted Weighted Average Shares,151.0,152.0,152.0,151.0,148.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.56,2.75,1.91,4.34,3.15,,Income Statement
Diluted EPS Incl. Extra. Items,1.56,2.75,2.02,4.34,3.15,,Income Statement
Div/Share-ComStockPrimIssue,1.22,1.36,1.48,1.57,1.57,,Income Statement
Gross Divid - Common Stock,184.0,207.0,226.0,238.0,242.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",200.0,196.0,195.0,201.0,169.0,,Income Statement
"Interest Capitalized, Suppl",-12.0,-10.0,-8.0,-8.0,-12.0,,Income Statement
"Depreciat/Amort, Suppl",306.0,333.0,366.0,378.0,380.0,,Income Statement
Funds From Operats - REIT,346.0,363.0,384.0,386.0,327.0,,Income Statement
Total Special Items,0.0,-400.0,-265.0,-668.0,-491.0,,Income Statement
Normalzd Income Before Tax,64.0,64.0,51.0,36.0,14.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),0.0,-140.0,-93.0,-234.0,0.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,-28.0,-159.0,-108.0,-247.0,-3.0,,Income Statement
Normalized Income After Tax,91.0,223.0,159.0,283.0,17.0,,Income Statement
Normalzd Inc Avail to Common,236.0,158.0,119.0,223.0,-25.0,,Income Statement
Basic Normalized EPS,1.57,1.04,0.78,1.47,-0.17,,Income Statement
Diluted Normalized EPS,1.56,1.04,0.78,1.47,-0.17,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,272.0,483.0,347.0,717.0,508.0,,Cash Flow
Depreciation/Depletion,306.0,333.0,366.0,378.0,380.0,,Cash Flow
Discontinued Operations,0.0,,,,,,Cash Flow
Unusual Items,-181.0,-400.0,-265.0,-677.0,-503.0,,Cash Flow
Other Non-Cash Items,-16.0,-12.0,-25.0,6.0,13.0,,Cash Flow
Non-Cash Items,-197.0,-412.0,-290.0,-672.0,-491.0,,Cash Flow
"Cash Taxes Pd, Supplemental",2.0,2.0,7.0,12.0,12.0,,Cash Flow
"Cash Interest Pd, Suppl",207.0,200.0,196.0,200.0,161.0,,Cash Flow
Accounts Receivable,1.0,-22.0,-16.0,-28.0,-26.0,,Cash Flow
Payable/Accrued,-22.0,-5.0,-15.0,2.0,3.0,,Cash Flow
Changes in Working Capital,-22.0,-27.0,-31.0,-26.0,-23.0,,Cash Flow
Total Cash from Operations,360.0,377.0,392.0,396.0,374.0,,Cash Flow
Capital Expenditures,-543.0,-645.0,-387.0,-591.0,-549.0,,Cash Flow
Sale of Fixed Assets,368.0,536.0,402.0,709.0,629.0,,Cash Flow
Purchase of Investments,,,,,-278.0,,Cash Flow
Other Investing Cash Flow,5.0,10.0,-2.0,4.0,-7.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",372.0,546.0,400.0,712.0,344.0,,Cash Flow
Total Cash from Investing,-171.0,-99.0,13.0,122.0,-205.0,,Cash Flow
Financing Cash Flow Items,-65.0,-70.0,-362.0,-64.0,-43.0,,Cash Flow
Cash Divids Paid - Common,-184.0,-206.0,-225.0,-238.0,-241.0,,Cash Flow
Cash Divs Paid - Preferred,-11.0,-10.0,-9.0,-9.0,-3.0,,Cash Flow
Total Cash Dividends Paid,-195.0,-216.0,-234.0,-246.0,-245.0,,Cash Flow
Sale/Issuance of Common,367.0,,,,,,Cash Flow
Repurch/Retirement Common,,0.0,0.0,-374.0,-21.0,,Cash Flow
"Common Stock, Net",367.0,0.0,0.0,-374.0,-21.0,,Cash Flow
Sale/Issuance of Preferred,0.0,,,,,,Cash Flow
Repurch/Retirement Preferd,-27.0,-35.0,0.0,0.0,-125.0,,Cash Flow
"Preferred Stock, Net",-27.0,-35.0,0.0,0.0,-125.0,,Cash Flow
Options Exercised,0.0,,,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",340.0,-35.0,0.0,-374.0,-146.0,,Cash Flow
Total Debt Issued,353.0,418.0,562.0,1228.0,775.0,,Cash Flow
Total Debt Reduction,-514.0,-372.0,-409.0,-1226.0,-520.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-247.0,37.0,202.0,95.0,369.0,,Cash Flow
Total Cash From Financing,-167.0,-284.0,-394.0,-588.0,-64.0,,Cash Flow
Net Change in Cash,22.0,-7.0,11.0,-70.0,105.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,29.0,138.0,131.0,143.0,73.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,51.0,131.0,143.0,73.0,178.0,,Cash Flow
"Depreciation, Supplemental",306.0,333.0,366.0,378.0,380.0,,Cash Flow
Free Cash Flow,-183.0,-268.0,5.0,-195.0,-175.0,,
FCF Growth,,0.46448087431693996,-1.0186567164179103,-40.0,-0.10256410256410253,0.0,
