,2015,2016,2017,2018,2019,2020,Report
Diluted Weighted Average Shares,212.0,247.0,267.0,287.0,288.0,,Income Statement
Diluted EPS Excl. Extra. Items,0.58,0.41,0.64,1.28,0.93,,Income Statement
Diluted EPS Incl. Extra. Items,0.58,0.42,0.64,1.23,0.93,,Income Statement
Div/Share-ComStockPrimIssue,1.91,2.01,2.24,2.37,2.45,,Income Statement
Gross Divid - Common Stock,406.0,506.0,606.0,684.0,709.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",268.0,313.0,361.0,416.0,426.0,,Income Statement
"Depreciat/Amort, Suppl",301.0,366.0,406.0,453.0,456.0,,Income Statement
Total Special Items,54.0,12.0,87.0,-23.0,-2.0,,Income Statement
Normalzd Income Before Tax,216.0,159.0,288.0,387.0,326.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),12.0,4.0,12.0,-2.0,0.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,50.0,49.0,40.0,40.0,60.0,,Income Statement
Normalized Income After Tax,166.0,110.0,248.0,347.0,267.0,,Income Statement
Normalzd Inc Avail to Common,164.0,110.0,247.0,346.0,266.0,,Income Statement
Basic Normalized EPS,0.78,0.45,0.93,1.21,0.93,,Income Statement
Diluted Normalized EPS,0.78,0.44,0.93,1.21,0.92,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,125.0,107.0,185.0,365.0,268.0,,Cash Flow
Depreciation/Depletion,301.0,366.0,406.0,453.0,456.0,,Cash Flow
Amortization,53.0,100.0,131.0,187.0,202.0,,Cash Flow
Deferred Taxes,-7.0,-50.0,-36.0,-11.0,-1.0,,Cash Flow
Discontinued Operations,0.0,-1.0,3.0,11.0,0.0,,Cash Flow
Unusual Items,29.0,25.0,42.0,-66.0,-64.0,,Cash Flow
Other Non-Cash Items,83.0,58.0,92.0,47.0,96.0,,Cash Flow
Non-Cash Items,113.0,82.0,137.0,-7.0,32.0,,Cash Flow
"Cash Taxes Pd, Supplemental",42.0,70.0,104.0,64.0,62.0,,Cash Flow
"Cash Interest Pd, Suppl",260.0,297.0,368.0,388.0,395.0,,Cash Flow
Accounts Receivable,18.0,-23.0,-90.0,,,,Cash Flow
Prepaid Expenses,5.0,-34.0,-25.0,,,,Cash Flow
Other Assets,,,,-36.0,5.0,,Cash Flow
Accounts Payable,18.0,-51.0,35.0,,,,Cash Flow
Accrued Expenses,-77.0,52.0,-35.0,,,,Cash Flow
Changes in Working Capital,-43.0,-61.0,-102.0,-50.0,9.0,,Cash Flow
Total Cash from Operations,542.0,544.0,721.0,936.0,967.0,,Cash Flow
Purchase of Fixed Assets,-290.0,-329.0,-343.0,-460.0,-693.0,,Cash Flow
Purchase/Acq of Intangibles,-55.0,-51.0,-75.0,-72.0,-55.0,,Cash Flow
Capital Expenditures,-345.0,-379.0,-418.0,-533.0,-748.0,,Cash Flow
Acquisition of Business,-114.0,-292.0,-220.0,-1759.0,-58.0,,Cash Flow
Sale of Business,0.0,31.0,29.0,1.0,0.0,,Cash Flow
Sale of Fixed Assets,2.0,8.0,9.0,86.0,166.0,,Cash Flow
"Investment, Net",,,,,-19.0,,Cash Flow
Other Investing Cash Flow,0.0,97.0,0.0,-18.0,-71.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-111.0,-157.0,-181.0,-1689.0,18.0,,Cash Flow
Total Cash from Investing,-457.0,-536.0,-599.0,-2222.0,-731.0,,Cash Flow
Financing Cash Flow Items,-8.0,-19.0,570.0,66.0,-8.0,,Cash Flow
Total Cash Dividends Paid,-407.0,-506.0,-440.0,-674.0,-705.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",7.0,32.0,13.0,-1.0,1.0,,Cash Flow
Long Term Debt Issued,10926.0,14544.0,13917.0,15352.0,14060.0,,Cash Flow
Long Term Debt Reduction,-11612.0,-14851.0,-16177.0,-14192.0,-14535.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",299.0,618.0,397.0,1159.0,512.0,,Cash Flow
Total Cash From Financing,-109.0,125.0,540.0,551.0,-199.0,,Cash Flow
Foreign Exchange Effects,-8.0,-25.0,27.0,-25.0,-9.0,,Cash Flow
Net Change in Cash,-31.0,108.0,689.0,-760.0,28.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,160.0,128.0,236.0,926.0,165.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,128.0,236.0,926.0,165.0,194.0,,Cash Flow
"Depreciation, Supplemental",301.0,366.0,406.0,453.0,456.0,,Cash Flow
Free Cash Flow,197.0,165.0,303.0,403.0,219.0,,
FCF Growth,,-0.1624365482233503,0.8363636363636364,0.33003300330033003,-0.456575682382134,0.0,
