,2015,2016,2017,2018,2019,2020,Report
Other Comprehensive Income,,,,,-691.0,,Balance Sheet
"Other Equity, Total",-447.0,-716.0,-432.0,-691.0,-571.0,,Balance Sheet
Total Equity,28503.0,29098.0,31798.0,32374.0,33547.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,225261.0,220177.0,220241.0,159573.0,168622.0,,Balance Sheet
Ttl Comm. Shares Outs.,163.0,162.0,160.0,158.0,154.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,8.0,10.0,11.0,14.0,17.0,,Balance Sheet
Shrs Out-Pref Stk Iss. 3,1.0,1.0,0.0,0.0,0.0,,Balance Sheet
Shrs Out-Pref Stk Iss. 4,1.0,1.0,1.0,1.0,1.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 3,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 4,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,11401.0,12261.0,13600.0,14198.0,14539.0,,Income Statement
"Cost of Revenue, Total",1224.0,2365.0,2558.0,2673.0,2663.0,,Income Statement
Selling/Gen/Admin Expense,1015.0,953.0,1113.0,1277.0,1408.0,,Income Statement
Labor & Related Expense,4005.0,3878.0,4253.0,4320.0,4470.0,,Income Statement
Advertising Expense,365.0,325.0,333.0,361.0,350.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",5385.0,5156.0,5699.0,5958.0,6228.0,,Income Statement
Depreciation/Amortization,128.0,99.0,89.0,50.0,97.0,,Income Statement
Unusual Expense (Income),0.0,76.0,0.0,60.0,0.0,,Income Statement
Total Operating Expense,6737.0,7696.0,8346.0,8741.0,8988.0,,Income Statement
Total Operating Income,4664.0,4565.0,5254.0,5457.0,5551.0,,Income Statement
"Inter Expse,Net Non-Operat",-204.0,-205.0,-205.0,-184.0,-203.0,,Income Statement
"Inter Income, Non-Operating",26.0,40.0,49.0,104.0,97.0,,Income Statement
"Invest Income, Non-Operat",116.0,55.0,161.0,1.0,342.0,,Income Statement
"Inter/Invest Inc, Non-Oper",142.0,95.0,210.0,105.0,439.0,,Income Statement
Income Before Tax,4602.0,4455.0,5259.0,5378.0,5787.0,,Income Statement
Income Tax - Total,1250.0,1289.0,1445.0,1076.0,1261.0,,Income Statement
Income After Tax,3352.0,3166.0,3814.0,4302.0,4526.0,,Income Statement
Minority Interest,-7.0,2.0,-37.0,3.0,-50.0,,Income Statement
Net Inc Before Extra Items,3345.0,3168.0,3777.0,4305.0,4476.0,,Income Statement
Total Extraordinary Items,,,1175.0,,,,Income Statement
Total Net Income,3345.0,3168.0,4952.0,4305.0,4476.0,,Income Statement
Income Available to Common Excl. Extra. Items,3345.0,3168.0,3777.0,4305.0,4476.0,,Income Statement
Income Available to Common Incl. Extra. Items,3345.0,3168.0,4952.0,4305.0,4476.0,,Income Statement
Basic/Primary Weighted Average Shares,166.0,164.0,162.0,160.0,156.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,20.1,19.27,23.29,26.86,28.69,,Income Statement
Basic/Primary EPS Incl. Extra. Items,20.1,19.27,30.54,26.86,28.69,,Income Statement
Diluted Weighted Average Shares,169.0,167.0,164.0,162.0,157.0,,Income Statement
Diluted EPS Excl. Extra. Items,19.79,19.02,22.97,26.58,28.43,,Income Statement
Diluted EPS Incl. Extra. Items,19.79,19.02,30.12,26.58,28.43,,Income Statement
Div/Share-ComStockPrimIssue,8.72,9.16,10.0,12.02,13.2,,Income Statement
Gross Divid - Common Stock,1476.0,1545.0,1662.0,1968.0,2096.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",204.0,205.0,205.0,184.0,203.0,,Income Statement
"Depreciat/Amort, Suppl",119.0,164.0,151.0,170.0,308.0,,Income Statement
Total Special Items,-30.0,48.0,-15.0,46.0,0.0,,Income Statement
Normalzd Income Before Tax,4572.0,4503.0,5244.0,5424.0,5787.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),-54.0,30.0,-16.0,3.0,0.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,1196.0,1319.0,1429.0,1079.0,1261.0,,Income Statement
Normalized Income After Tax,3376.0,3184.0,3815.0,4345.0,4526.0,,Income Statement
Normalzd Inc Avail to Common,3369.0,3186.0,3778.0,4348.0,4476.0,,Income Statement
Basic Normalized EPS,20.25,19.38,23.3,27.12,28.69,,Income Statement
Diluted Normalized EPS,19.93,19.13,22.98,26.85,28.43,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,3352.0,3166.0,4989.0,4302.0,4526.0,,Cash Flow
Depreciation/Depletion,295.0,263.0,240.0,220.0,405.0,,Cash Flow
Deferred Taxes,-156.0,-15.0,-1221.0,-226.0,17.0,,Cash Flow
Unusual Items,,-2.0,8.0,65.0,53.0,,Cash Flow
Equity in Net Earnings/Loss,-50.0,-82.0,-87.0,-64.0,-46.0,,Cash Flow
Other Non-Cash Items,105.0,-311.0,122.0,-1064.0,-1463.0,,Cash Flow
Non-Cash Items,55.0,-395.0,43.0,-1063.0,-1456.0,,Cash Flow
"Cash Taxes Pd, Supplemental",1276.0,1365.0,1124.0,1159.0,1168.0,,Cash Flow
"Cash Interest Pd, Suppl",194.0,198.0,205.0,177.0,193.0,,Cash Flow
Accounts Receivable,-82.0,-65.0,-521.0,4.0,-433.0,,Cash Flow
Other Assets,-779.0,-602.0,-395.0,-255.0,120.0,,Cash Flow
Accrued Expenses,98.0,-86.0,276.0,-230.0,58.0,,Cash Flow
Payable/Accrued,-41.0,26.0,308.0,43.0,-111.0,,Cash Flow
Changes in Working Capital,-542.0,-746.0,-101.0,-158.0,-608.0,,Cash Flow
Total Cash from Operations,3004.0,2273.0,3950.0,3075.0,2884.0,,Cash Flow
Capital Expenditures,-221.0,-119.0,-155.0,-204.0,-254.0,,Cash Flow
Acquisition of Business,-273.0,-30.0,-102.0,-699.0,-1510.0,,Cash Flow
Sale/Maturity of Investment,456.0,378.0,166.0,449.0,417.0,,Cash Flow
Purchase of Investments,-330.0,-377.0,-489.0,-327.0,-693.0,,Cash Flow
Other Investing Cash Flow,-97.0,-223.0,-28.0,-27.0,26.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-244.0,-252.0,-453.0,-604.0,-1760.0,,Cash Flow
Total Cash from Investing,-465.0,-371.0,-608.0,-808.0,-2014.0,,Cash Flow
Financing Cash Flow Items,580.0,1233.0,456.0,1250.0,1321.0,,Cash Flow
Total Cash Dividends Paid,-1476.0,-1545.0,-1662.0,-1968.0,-2096.0,,Cash Flow
"Common Stock, Net",-1331.0,-1399.0,-1421.0,-2087.0,-1911.0,,Cash Flow
Options Exercised,126.0,26.0,0.0,0.0,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1205.0,-1373.0,-1421.0,-2087.0,-1911.0,,Cash Flow
Long Term Debt Issued,787.0,0.0,697.0,0.0,992.0,,Cash Flow
Long Term Debt Reduction,-750.0,0.0,-700.0,0.0,-1000.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",37.0,0.0,-3.0,40.0,103.0,,Cash Flow
Total Cash From Financing,-2064.0,-1685.0,-2630.0,-2765.0,-2583.0,,Cash Flow
Foreign Exchange Effects,-115.0,-273.0,192.0,-93.0,54.0,,Cash Flow
Net Change in Cash,360.0,-56.0,904.0,-591.0,-1659.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,5723.0,6248.0,6192.0,7096.0,6505.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,6083.0,6192.0,7096.0,6505.0,4846.0,,Cash Flow
"Depreciation, Supplemental",295.0,263.0,240.0,220.0,405.0,,Cash Flow
Free Cash Flow,2783.0,2154.0,3795.0,2871.0,2630.0,,
FCF Growth,,-0.2260150916277398,0.7618384401114207,-0.24347826086956526,-0.0839428770463253,0.0,
