,2015,2016,2017,2018,2019,2020,Report
Income Tax - Total,153.0,170.0,185.0,142.0,144.0,,Income Statement
Income After Tax,307.0,412.0,450.0,396.0,431.0,,Income Statement
Minority Interest,-1.0,0.0,0.0,0.0,1.0,,Income Statement
Net Inc Before Extra Items,306.0,412.0,450.0,395.0,432.0,,Income Statement
Discontinued Operations,-16.0,1.0,-3.0,0.0,0.0,,Income Statement
Extraordinary Item,,,26.0,-6.0,,,Income Statement
Tax on Extraordinary Items,25.0,,,,,,Income Statement
Total Extraordinary Items,9.0,1.0,23.0,-6.0,0.0,,Income Statement
Total Net Income,315.0,413.0,473.0,390.0,432.0,,Income Statement
Income Available to Common Excl. Extra. Items,306.0,412.0,450.0,395.0,432.0,,Income Statement
Income Available to Common Incl. Extra. Items,315.0,413.0,473.0,390.0,432.0,,Income Statement
Basic/Primary Weighted Average Shares,160.0,154.0,153.0,145.0,140.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.92,2.67,2.93,2.73,3.09,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.97,2.68,3.08,2.69,3.09,,Income Statement
Dilution Adjustment,,,,,0.0,,Income Statement
Diluted Weighted Average Shares,163.0,158.0,156.0,146.0,141.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.88,2.61,2.89,2.7,3.06,,Income Statement
Diluted EPS Incl. Extra. Items,1.93,2.62,3.03,2.66,3.06,,Income Statement
Div/Share-ComStockPrimIssue,0.56,0.64,0.72,0.8,0.88,,Income Statement
Gross Divid - Common Stock,93.0,100.0,113.0,116.0,126.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",32.0,49.0,49.0,75.0,94.0,,Income Statement
"Depreciat/Amort, Suppl",94.0,95.0,99.0,114.0,111.0,,Income Statement
Total Special Items,23.0,19.0,31.0,98.0,71.0,,Income Statement
Normalzd Income Before Tax,483.0,601.0,666.0,635.0,647.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),8.0,6.0,9.0,26.0,18.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,161.0,175.0,194.0,167.0,162.0,,Income Statement
Normalized Income After Tax,322.0,426.0,472.0,468.0,485.0,,Income Statement
Normalzd Inc Avail to Common,321.0,426.0,472.0,467.0,485.0,,Income Statement
Basic Normalized EPS,2.01,2.76,3.08,3.23,3.47,,Income Statement
Diluted Normalized EPS,1.97,2.7,3.03,3.19,3.44,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,316.0,413.0,473.0,390.0,431.0,,Cash Flow
Depreciation/Depletion,94.0,95.0,99.0,114.0,111.0,,Cash Flow
Amortization,22.0,28.0,32.0,36.0,41.0,,Cash Flow
Deferred Taxes,-14.0,-26.0,-19.0,3.0,-8.0,,Cash Flow
Discontinued Operations,17.0,0.0,2.0,,,,Cash Flow
Unusual Items,1.0,1.0,16.0,64.0,43.0,,Cash Flow
Other Non-Cash Items,37.0,38.0,45.0,42.0,104.0,,Cash Flow
Non-Cash Items,54.0,39.0,63.0,106.0,147.0,,Cash Flow
"Cash Taxes Pd, Supplemental",102.0,172.0,170.0,114.0,145.0,,Cash Flow
"Cash Interest Pd, Suppl",26.0,44.0,44.0,63.0,81.0,,Cash Flow
Accounts Receivable,-7.0,-39.0,1.0,10.0,-51.0,,Cash Flow
Inventories,-70.0,52.0,-25.0,-55.0,-38.0,,Cash Flow
Other Assets,-24.0,11.0,-28.0,-25.0,-11.0,,Cash Flow
Accounts Payable,-16.0,58.0,24.0,21.0,9.0,,Cash Flow
Accrued Expenses,75.0,20.0,-19.0,5.0,5.0,,Cash Flow
Changes in Working Capital,-42.0,102.0,-47.0,-44.0,-86.0,,Cash Flow
Total Cash from Operations,429.0,651.0,600.0,604.0,637.0,,Cash Flow
Capital Expenditures,-129.0,-149.0,-165.0,-150.0,-132.0,,Cash Flow
Acquisition of Business,-653.0,-240.0,-125.0,-466.0,,,Cash Flow
Sale of Fixed Assets,15.0,4.0,2.0,6.0,4.0,,Cash Flow
"Investment, Net",,,,-29.0,,,Cash Flow
Other Investing Cash Flow,0.0,0.0,,4.0,,,Cash Flow
"OtherInvestCashFlowItms,Tot",-638.0,-236.0,-123.0,-484.0,4.0,,Cash Flow
Total Cash from Investing,-767.0,-385.0,-288.0,-634.0,-128.0,,Cash Flow
Financing Cash Flow Items,-1.0,-2.0,-18.0,-14.0,-25.0,,Cash Flow
Total Cash Dividends Paid,-90.0,-98.0,-110.0,-115.0,-123.0,,Cash Flow
"Common Stock, Net",-52.0,-425.0,-215.0,-695.0,-100.0,,Cash Flow
Options Exercised,42.0,15.0,18.0,-9.0,9.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-10.0,-409.0,-197.0,-704.0,-91.0,,Cash Flow
"Short Term Debt, Net",1.0,-1.0,,525.0,-525.0,,Cash Flow
Long Term Debt Issued,1749.0,1065.0,640.0,2191.0,1719.0,,Cash Flow
Long Term Debt Reduction,-1250.0,-805.0,-565.0,-1890.0,-1345.0,,Cash Flow
"Long Term Debt, Net",499.0,260.0,75.0,301.0,374.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",500.0,259.0,75.0,826.0,-151.0,,Cash Flow
Total Cash From Financing,399.0,-250.0,-250.0,-7.0,-390.0,,Cash Flow
Foreign Exchange Effects,-15.0,-2.0,9.0,-15.0,4.0,,Cash Flow
Net Change in Cash,47.0,13.0,72.0,-52.0,124.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,192.0,239.0,252.0,323.0,271.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,239.0,252.0,323.0,271.0,395.0,,Cash Flow
"Depreciation, Supplemental",94.0,95.0,99.0,114.0,111.0,,Cash Flow
Free Cash Flow,300.0,502.0,435.0,454.0,505.0,,
FCF Growth,,0.6733333333333333,-0.13346613545816732,0.04367816091954024,0.11233480176211463,0.0,
