,2015,2016,2017,2018,2019,2020,Report
Sale/Issuance of Common,164.0,146.0,158.0,191.0,233.0,,Cash Flow
Repurch/Retirement Common,-625.0,-1075.0,-1100.0,-2050.0,-2750.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-461.0,-929.0,-942.0,-1859.0,-2517.0,,Cash Flow
Long Term Debt Issued,989.0,0.0,,2248.0,0.0,,Cash Flow
Long Term Debt Reduction,-602.0,0.0,-2.0,-2.0,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",387.0,0.0,-2.0,2247.0,0.0,,Cash Flow
Total Cash From Financing,-201.0,-1091.0,-1184.0,-6.0,-2946.0,,Cash Flow
Foreign Exchange Effects,-21.0,-14.0,9.0,-2.0,-13.0,,Cash Flow
Net Change in Cash,-241.0,135.0,1295.0,-663.0,1007.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1117.0,877.0,1011.0,2306.0,1643.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,877.0,1011.0,2306.0,1643.0,2650.0,,Cash Flow
"Depreciation, Supplemental",339.0,332.0,326.0,346.0,737.0,,Cash Flow
Free Cash Flow,1285.0,1996.0,2735.0,3762.0,4028.0,,
FCF Growth,,0.553307392996109,0.37024048096192375,0.3755027422303474,0.07070707070707072,0.0,
