,2015,2016,2017,2018,2019,2020,Report
Inventories,,-449.0,581.0,-644.0,-277.0,,Cash Flow
Other Assets,,65.0,-411.0,-275.0,-1054.0,,Cash Flow
Payable/Accrued,,287.0,2725.0,3951.0,4060.0,,Cash Flow
Changes in Working Capital,,1629.0,11241.0,3.0,3865.0,,Cash Flow
Total Cash from Operations,,19569.0,21056.0,22201.0,23416.0,,Cash Flow
Capital Expenditures,,-3463.0,-3279.0,-3670.0,-3498.0,,Cash Flow
Acquisition of Business,,-954.0,-35151.0,-899.0,-5810.0,,Cash Flow
Sale of Fixed Assets,,3464.0,1832.0,3203.0,3265.0,,Cash Flow
Sale/Maturity of Investment,,34149.0,28117.0,4289.0,3387.0,,Cash Flow
"Investment, Net",,,,,338.0,,Cash Flow
Purchase of Investments,,-40828.0,-6153.0,-5626.0,-3920.0,,Cash Flow
Other Investing Cash Flow,,-103.0,-234.0,-464.0,44.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",,-4272.0,-11589.0,503.0,-2696.0,,Cash Flow
Total Cash from Investing,,-7735.0,-14868.0,-3167.0,-6194.0,,Cash Flow
Financing Cash Flow Items,,-57.0,-188.0,-148.0,575.0,,Cash Flow
Total Cash Dividends Paid,,-8173.0,-8943.0,-9494.0,-9917.0,,Cash Flow
"Common Stock, Net",,-5290.0,-6358.0,-5868.0,-6746.0,,Cash Flow
Options Exercised,,1005.0,1062.0,949.0,954.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",,-4285.0,-5296.0,-4919.0,-5792.0,,Cash Flow
Short Term Debt Issued,,2416.0,869.0,80.0,39.0,,Cash Flow
Short Term Debt Reduction,,-1044.0,-1330.0,-2479.0,-100.0,,Cash Flow
"Short Term Debt, Net",,1372.0,-461.0,-2399.0,-61.0,,Cash Flow
Long Term Debt Issued,,75.0,8992.0,5.0,3.0,,Cash Flow
Long Term Debt Reduction,,-68.0,-1777.0,-1555.0,-2823.0,,Cash Flow
"Long Term Debt, Net",,7.0,7215.0,-1550.0,-2820.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",,1379.0,6754.0,-3949.0,-2881.0,,Cash Flow
Total Cash From Financing,,-11136.0,-7673.0,-18510.0,-18015.0,,Cash Flow
Foreign Exchange Effects,,-1489.0,337.0,-241.0,-9.0,,Cash Flow
Net Change in Cash,,-791.0,-1148.0,283.0,-802.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,14523.0,18972.0,17824.0,18107.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,,13732.0,17824.0,18107.0,17305.0,,Cash Flow
"Depreciation, Supplemental",,3746.0,5642.0,6929.0,7009.0,,Cash Flow
Free Cash Flow,,16106.0,17777.0,18531.0,19918.0,,
FCF Growth,,,0.10375015522165643,0.04241435562805873,0.07484755274944677,0.0,
