,2015,2016,2017,2018,2019,2020,Report
"Inter Income, Non-Operating",12.0,6.0,12.0,11.0,7.0,,Income Statement
"Invest Income, Non-Operat",14.0,13.0,15.0,9.0,10.0,,Income Statement
"Inter/Invest Inc, Non-Oper",26.0,19.0,27.0,20.0,17.0,,Income Statement
Allow Funds Used Dur Const,10.0,12.0,5.0,6.0,10.0,,Income Statement
"Other, Net",-22.0,-26.0,-46.0,44.0,82.0,,Income Statement
Income Before Tax,796.0,826.0,886.0,774.0,829.0,,Income Statement
Income Tax - Total,271.0,273.0,276.0,145.0,178.0,,Income Statement
Income After Tax,525.0,553.0,610.0,629.0,651.0,,Income Statement
Minority Interest,-2.0,-2.0,-2.0,-2.0,-2.0,,Income Statement
Net Inc Before Extra Items,523.0,551.0,608.0,627.0,649.0,,Income Statement
Total Extraordinary Items,,,-148.0,30.0,31.0,,Income Statement
Total Net Income,523.0,551.0,460.0,657.0,680.0,,Income Statement
Income Available to Common Excl. Extra. Items,523.0,551.0,608.0,627.0,649.0,,Income Statement
Income Available to Common Incl. Extra. Items,523.0,551.0,460.0,657.0,680.0,,Income Statement
Basic/Primary Weighted Average Shares,276.0,278.0,280.0,282.0,283.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.9,1.98,2.17,2.22,2.29,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.9,1.98,1.64,2.33,2.4,,Income Statement
Diluted Weighted Average Shares,277.0,279.0,281.0,283.0,284.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.89,1.98,2.17,2.22,2.28,,Income Statement
Diluted EPS Incl. Extra. Items,1.89,1.98,1.64,2.32,2.39,,Income Statement
Div/Share-ComStockPrimIssue,1.16,1.24,1.33,1.43,1.53,,Income Statement
Gross Divid - Common Stock,320.0,345.0,375.0,405.0,434.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",396.0,435.0,438.0,458.0,537.0,,Income Statement
"Interest Capitalized, Suppl",-4.0,-5.0,-2.0,-3.0,-4.0,,Income Statement
"Depreciat/Amort, Suppl",591.0,687.0,739.0,778.0,842.0,,Income Statement
Normalzd Income Before Tax,796.0,826.0,886.0,774.0,829.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,271.0,273.0,276.0,145.0,178.0,,Income Statement
Normalized Income After Tax,525.0,553.0,610.0,629.0,651.0,,Income Statement
Normalzd Inc Avail to Common,523.0,551.0,608.0,627.0,649.0,,Income Statement
Basic Normalized EPS,1.9,1.98,2.17,2.22,2.29,,Income Statement
Diluted Normalized EPS,1.89,1.98,2.17,2.22,2.28,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,525.0,553.0,462.0,659.0,682.0,,Cash Flow
Depreciation/Depletion,750.0,811.0,881.0,933.0,992.0,,Cash Flow
Deferred Taxes,247.0,264.0,417.0,182.0,150.0,,Cash Flow
Non-Cash Items,-104.0,-6.0,119.0,-176.0,-1.0,,Cash Flow
"Cash Taxes Pd, Supplemental",10.0,32.0,5.0,-123.0,-58.0,,Cash Flow
"Cash Interest Pd, Suppl",386.0,427.0,418.0,458.0,498.0,,Cash Flow
Accounts Receivable,120.0,-155.0,-66.0,15.0,45.0,,Cash Flow
Inventories,147.0,146.0,-46.0,14.0,44.0,,Cash Flow
Payable/Accrued,-26.0,59.0,49.0,22.0,-69.0,,Cash Flow
Changes in Working Capital,222.0,7.0,-174.0,105.0,-33.0,,Cash Flow
Total Cash from Operations,1640.0,1629.0,1705.0,1703.0,1790.0,,Cash Flow
Capital Expenditures,-1564.0,-1672.0,-1665.0,-2074.0,-2104.0,,Cash Flow
Acquisition of Business,-154.0,0.0,0.0,,,,Cash Flow
Sale of Fixed Assets,,,,,97.0,,Cash Flow
Sale/Maturity of Investment,,,,146.0,0.0,,Cash Flow
Other Investing Cash Flow,-346.0,-243.0,-203.0,-678.0,-809.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-500.0,-243.0,-203.0,-532.0,-712.0,,Cash Flow
Total Cash from Investing,-2064.0,-1915.0,-1868.0,-2606.0,-2816.0,,Cash Flow
Financing Cash Flow Items,0.0,-18.0,-22.0,-36.0,-8.0,,Cash Flow
Total Cash Dividends Paid,-322.0,-347.0,-377.0,-407.0,-436.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",43.0,72.0,83.0,41.0,12.0,,Cash Flow
"Short Term Debt, Net",189.0,149.0,-228.0,-73.0,-7.0,,Cash Flow
Long Term Debt Issued,599.0,1049.0,1633.0,2767.0,2151.0,,Cash Flow
Long Term Debt Reduction,-260.0,-750.0,-1026.0,-1931.0,-1335.0,,Cash Flow
"Long Term Debt, Net",553.0,399.0,654.0,1349.0,1447.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",742.0,548.0,426.0,1276.0,1440.0,,Cash Flow
Total Cash From Financing,463.0,255.0,110.0,874.0,1008.0,,Cash Flow
Net Change in Cash,39.0,-31.0,-53.0,-29.0,-18.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,249.0,288.0,257.0,204.0,175.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,288.0,257.0,204.0,175.0,157.0,,Cash Flow
"Depreciation, Supplemental",750.0,811.0,881.0,933.0,992.0,,Cash Flow
Free Cash Flow,76.0,-43.0,40.0,-371.0,-314.0,,
FCF Growth,,-1.5657894736842106,-1.9302325581395348,-10.275,-0.15363881401617252,0.0,
