,2015,2016,2017,2018,2019,2020,Report
Unusual Items,,,178.0,28.0,14.0,216.0,Cash Flow
Other Non-Cash Items,,-63.0,5.0,46.0,24.0,58.0,Cash Flow
Non-Cash Items,,-63.0,183.0,74.0,38.0,274.0,Cash Flow
"Cash Taxes Pd, Supplemental",,452.0,488.0,570.0,143.0,176.0,Cash Flow
"Cash Interest Pd, Suppl",,78.0,82.0,76.0,76.0,76.0,Cash Flow
Inventories,,-6.0,46.0,-142.0,-154.0,4.0,Cash Flow
Other Assets,,133.0,54.0,33.0,-18.0,105.0,Cash Flow
Accounts Payable,,-47.0,146.0,-90.0,-78.0,66.0,Cash Flow
Accrued Expenses,,-41.0,76.0,34.0,-196.0,110.0,Cash Flow
Changes in Working Capital,,44.0,321.0,-162.0,-303.0,310.0,Cash Flow
Total Cash from Operations,,1594.0,1719.0,1380.0,1381.0,1411.0,Cash Flow
Capital Expenditures,,-726.0,-524.0,-731.0,-705.0,-1045.0,Cash Flow
Acquisition of Business,,,,,,-69.0,Cash Flow
Sale of Fixed Assets,,0.0,0.0,,,220.0,Cash Flow
Sale/Maturity of Investment,,,,,177.0,293.0,Cash Flow
Purchase of Investments,,,,,-464.0,-293.0,Cash Flow
Other Investing Cash Flow,,-4.0,-5.0,63.0,-9.0,0.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,-4.0,-5.0,63.0,-296.0,151.0,Cash Flow
Total Cash from Investing,,-730.0,-529.0,-668.0,-1001.0,-894.0,Cash Flow
Financing Cash Flow Items,,-70.0,-19.0,-18.0,-24.0,-21.0,Cash Flow
Total Cash Dividends Paid,,-377.0,-367.0,-361.0,-373.0,-364.0,Cash Flow
"Common Stock, Net",,-1015.0,0.0,-315.0,-398.0,-200.0,Cash Flow
Options Exercised,,93.0,30.0,30.0,46.0,25.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,-922.0,30.0,-285.0,-352.0,-175.0,Cash Flow
Short Term Debt Issued,,400.0,0.0,0.0,,,Cash Flow
Short Term Debt Reduction,,,-400.0,,,,Cash Flow
"Short Term Debt, Net",,400.0,-400.0,0.0,,,Cash Flow
"Long Term Debt, Net",,-21.0,-21.0,,,,Cash Flow
Total Debt Reduction,,,,-67.0,0.0,0.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,379.0,-421.0,-67.0,0.0,0.0,Cash Flow
Total Cash From Financing,,-990.0,-777.0,-731.0,-749.0,-560.0,Cash Flow
Foreign Exchange Effects,,-19.0,0.0,19.0,-10.0,4.0,Cash Flow
Net Change in Cash,,-145.0,413.0,0.0,-379.0,-39.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,1515.0,1370.0,1783.0,1799.0,1420.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,1370.0,1783.0,1783.0,1420.0,1381.0,Cash Flow
"Depreciation, Supplemental",,592.0,593.0,559.0,578.0,557.0,Cash Flow
Free Cash Flow,,868.0,1195.0,649.0,676.0,366.0,
FCF Growth,,,0.3767281105990783,-0.4569037656903766,0.04160246533127898,-0.45857988165680474,
