,2015,2016,2017,2018,2019,2020,Report
Normalzd Inc Avail to Common,,458.0,332.0,457.0,546.0,,Income Statement
Basic Normalized EPS,,6.22,4.49,6.2,7.7,,Income Statement
Diluted Normalized EPS,,6.2,4.48,6.18,7.67,,Income Statement
Date,,2016-12-31 00:00:00,2017-12-30 00:00:00,2018-12-29 00:00:00,2019-12-28 00:00:00,,Cash Flow
Net Income,,460.0,476.0,424.0,487.0,,Cash Flow
Depreciation/Depletion,,258.0,249.0,238.0,238.0,,Cash Flow
Deferred Taxes,,20.0,-151.0,16.0,23.0,,Cash Flow
Unusual Items,,6.0,17.0,16.0,7.0,,Cash Flow
Other Non-Cash Items,,18.0,38.0,30.0,50.0,,Cash Flow
Non-Cash Items,,24.0,55.0,46.0,57.0,,Cash Flow
"Cash Taxes Pd, Supplemental",,225.0,192.0,143.0,108.0,,Cash Flow
"Cash Interest Pd, Suppl",,55.0,54.0,45.0,41.0,,Cash Flow
Accounts Receivable,,-42.0,36.0,-21.0,-63.0,,Cash Flow
Inventories,,-145.0,168.0,-206.0,-63.0,,Cash Flow
Accounts Payable,,-119.0,-197.0,285.0,246.0,,Cash Flow
Accrued Expenses,,49.0,-13.0,94.0,-72.0,,Cash Flow
Changes in Working Capital,,-239.0,-28.0,87.0,62.0,,Cash Flow
Total Cash from Operations,,523.0,601.0,811.0,867.0,,Cash Flow
Purchase of Fixed Assets,,-260.0,-190.0,-194.0,-270.0,,Cash Flow
Purchase/Acq of Intangibles,,,,,-202.0,,Cash Flow
Capital Expenditures,,-260.0,-190.0,-194.0,-472.0,,Cash Flow
Acquisition of Business,,-5.0,,,,,Cash Flow
Sale of Business,,,0.0,,0.0,,Cash Flow
Sale of Fixed Assets,,2.0,11.0,2.0,9.0,,Cash Flow
Other Investing Cash Flow,,,,0.0,,,Cash Flow
"OtherInvestCashFlowItms,Tot",,-2.0,11.0,2.0,9.0,,Cash Flow
Total Cash from Investing,,-262.0,-179.0,-192.0,-463.0,,Cash Flow
Financing Cash Flow Items,,-20.0,-9.0,0.0,0.0,,Cash Flow
Total Cash Dividends Paid,,-18.0,-18.0,-18.0,-17.0,,Cash Flow
"Common Stock, Net",,-18.0,-6.0,-281.0,-498.0,,Cash Flow
Options Exercised,,5.0,4.0,3.0,3.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",,-14.0,-2.0,-278.0,-495.0,,Cash Flow
"Short Term Debt, Net",,-6.0,14.0,32.0,-59.0,,Cash Flow
Long Term Debt Issued,,800.0,534.0,0.0,0.0,,Cash Flow
Long Term Debt Reduction,,-960.0,-534.0,0.0,-310.0,,Cash Flow
"Long Term Debt, Net",,-160.0,0.0,0.0,-310.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",,-166.0,14.0,32.0,-369.0,,Cash Flow
Total Cash From Financing,,-217.0,-15.0,-264.0,-882.0,,Cash Flow
Foreign Exchange Effects,,0.0,4.0,-6.0,0.0,,Cash Flow
Net Change in Cash,,44.0,412.0,350.0,-478.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,91.0,135.0,547.0,897.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,,135.0,547.0,897.0,419.0,,Cash Flow
"Depreciation, Supplemental",,258.0,249.0,238.0,238.0,,Cash Flow
Free Cash Flow,,263.0,411.0,617.0,395.0,,
FCF Growth,,,0.5627376425855513,0.5012165450121655,-0.359805510534846,0.0,
