,2015,2016,2017,2018,2019,2020,Report
Date,2015-10-02 00:00:00,2016-09-30 00:00:00,2017-09-29 00:00:00,2018-09-28 00:00:00,2019-09-27 00:00:00,,Income Statement
Total Revenue,2491.0,2594.0,2619.0,2919.0,3225.0,,Income Statement
"Cost of Revenue, Total",1459.0,1489.0,1505.0,1646.0,1855.0,,Income Statement
Selling/Gen/Admin Expense,431.0,437.0,499.0,509.0,576.0,,Income Statement
Labor & Related Expense,27.0,30.0,27.0,34.0,36.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",458.0,467.0,526.0,544.0,611.0,,Income Statement
Research & Development,195.0,200.0,210.0,234.0,248.0,,Income Statement
Depreciation/Amortization,,,,,8.0,,Income Statement
"Inter/Invest Inc, Operating",-28.0,5.0,11.0,,,,Income Statement
Restructuring Charge,11.0,,13.0,,,,Income Statement
Litigation,,,,,4.0,,Income Statement
Impair-Assets Held for Use,0.0,2.0,51.0,22.0,51.0,,Income Statement
Other Unusual Expnse (In),-1.0,3.0,2.0,36.0,63.0,,Income Statement
Unusual Expense (Income),11.0,5.0,67.0,59.0,117.0,,Income Statement
Total Operating Expense,2095.0,2167.0,2319.0,2482.0,2839.0,,Income Statement
Total Operating Income,396.0,427.0,300.0,437.0,386.0,,Income Statement
"Inter Expse,Net Non-Operat",-8.0,-12.0,-11.0,-7.0,-9.0,,Income Statement
"Inter Income, Non-Operating",14.0,17.0,14.0,17.0,15.0,,Income Statement
"Invest Income, Non-Operat",,,,20.0,18.0,,Income Statement
"Inter/Invest Inc, Non-Oper",14.0,17.0,14.0,37.0,33.0,,Income Statement
OtherNon-OperatInc (Expnse),,,,-15.0,10.0,,Income Statement
"Other, Net",,,,-15.0,10.0,,Income Statement
Income Before Tax,401.0,432.0,303.0,452.0,421.0,,Income Statement
Income Tax - Total,90.0,110.0,77.0,94.0,122.0,,Income Statement
Income After Tax,311.0,322.0,226.0,358.0,298.0,,Income Statement
Minority Interest,-1.0,0.0,-1.0,0.0,0.0,,Income Statement
Net Inc Before Extra Items,311.0,322.0,225.0,358.0,298.0,,Income Statement
Discontinued Operations,101.0,77.0,-7.0,0.0,0.0,,Income Statement
Extraordinary Item,,,,-208.0,-6.0,,Income Statement
Total Extraordinary Items,101.0,77.0,-7.0,-208.0,-6.0,,Income Statement
Total Net Income,412.0,399.0,219.0,150.0,292.0,,Income Statement
Income Available to Common Excl. Extra. Items,311.0,322.0,225.0,358.0,298.0,,Income Statement
Income Available to Common Incl. Extra. Items,412.0,399.0,219.0,150.0,292.0,,Income Statement
Basic/Primary Weighted Average Shares,100.0,95.0,93.0,92.0,91.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.12,3.37,2.44,3.91,3.28,,Income Statement
Basic/Primary EPS Incl. Extra. Items,4.13,4.19,2.36,1.64,3.21,,Income Statement
Diluted Weighted Average Shares,101.0,96.0,93.0,93.0,92.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.09,3.35,2.42,3.87,3.24,,Income Statement
Diluted EPS Incl. Extra. Items,4.09,4.16,2.34,1.62,3.18,,Income Statement
Div/Share-ComStockPrimIssue,,0.0,,,,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",8.0,12.0,11.0,7.0,9.0,,Income Statement
"Depreciat/Amort, Suppl",60.0,64.0,59.0,52.0,54.0,,Income Statement
Total Special Items,11.0,5.0,67.0,59.0,117.0,,Income Statement
Normalzd Income Before Tax,412.0,438.0,370.0,511.0,538.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),2.0,1.0,17.0,12.0,34.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,92.0,111.0,94.0,106.0,157.0,,Income Statement
Normalized Income After Tax,320.0,326.0,276.0,405.0,382.0,,Income Statement
Normalzd Inc Avail to Common,319.0,326.0,275.0,404.0,381.0,,Income Statement
Basic Normalized EPS,3.2,3.42,2.97,4.42,4.19,,Income Statement
Diluted Normalized EPS,3.17,3.39,2.95,4.37,4.15,,Income Statement
Date,2015-10-02 00:00:00,2016-09-30 00:00:00,2017-09-29 00:00:00,2018-09-28 00:00:00,2019-09-27 00:00:00,,Cash Flow
Net Income,412.0,400.0,219.0,150.0,292.0,,Cash Flow
Depreciation/Depletion,60.0,64.0,59.0,52.0,54.0,,Cash Flow
Amortization,8.0,16.0,18.0,21.0,39.0,,Cash Flow
Deferred Taxes,5.0,-28.0,-23.0,48.0,19.0,,Cash Flow
Unusual Items,0.0,2.0,51.0,22.0,69.0,,Cash Flow
Purchased R&D,,,,0.0,21.0,,Cash Flow
Equity in Net Earnings/Loss,0.0,2.0,0.0,0.0,-22.0,,Cash Flow
Other Non-Cash Items,49.0,52.0,88.0,60.0,52.0,,Cash Flow
Non-Cash Items,49.0,55.0,139.0,82.0,120.0,,Cash Flow
"Cash Taxes Pd, Supplemental",120.0,156.0,144.0,86.0,129.0,,Cash Flow
"Cash Interest Pd, Suppl",7.0,11.0,9.0,5.0,3.0,,Cash Flow
Accounts Receivable,-79.0,-168.0,-18.0,-76.0,-112.0,,Cash Flow
Inventories,-42.0,-42.0,-7.0,-16.0,-107.0,,Cash Flow
Prepaid Expenses,-8.0,7.0,-49.0,-4.0,-40.0,,Cash Flow
Accounts Payable,6.0,10.0,6.0,22.0,50.0,,Cash Flow
Accrued Expenses,-14.0,59.0,13.0,176.0,-15.0,,Cash Flow
Changes in Working Capital,-65.0,-150.0,-13.0,102.0,-153.0,,Cash Flow
Total Cash from Operations,470.0,356.0,399.0,455.0,372.0,,Cash Flow
Capital Expenditures,-91.0,-80.0,-59.0,-48.0,-58.0,,Cash Flow
Acquisition of Business,-95.0,-21.0,-3.0,-109.0,-576.0,,Cash Flow
Sale/Maturity of Investment,1.0,9.0,0.0,16.0,38.0,,Cash Flow
Purchase of Investments,-2.0,-4.0,-22.0,-28.0,-33.0,,Cash Flow
Other Investing Cash Flow,-23.0,-12.0,-46.0,-6.0,-3.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-120.0,-29.0,-71.0,-127.0,-574.0,,Cash Flow
Total Cash from Investing,-211.0,-109.0,-130.0,-175.0,-632.0,,Cash Flow
Financing Cash Flow Items,-4.0,-12.0,145.0,-16.0,-11.0,,Cash Flow
Sale/Issuance of Common,91.0,61.0,72.0,61.0,63.0,,Cash Flow
Repurch/Retirement Common,-422.0,-461.0,-295.0,-182.0,-167.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-331.0,-401.0,-222.0,-121.0,-103.0,,Cash Flow
Short Term Debt Issued,145.0,83.0,231.0,503.0,637.0,,Cash Flow
Short Term Debt Reduction,-195.0,-133.0,-224.0,-503.0,-637.0,,Cash Flow
"Short Term Debt, Net",59.0,167.0,-315.0,-350.0,410.0,,Cash Flow
"Long Term Debt, Net",,,,0.0,-17.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",59.0,167.0,-315.0,-350.0,393.0,,Cash Flow
Total Cash From Financing,-277.0,-246.0,-392.0,-487.0,279.0,,Cash Flow
Foreign Exchange Effects,14.0,-3.0,-4.0,5.0,8.0,,Cash Flow
Net Change in Cash,-4.0,-2.0,-127.0,-202.0,28.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,849.0,846.0,844.0,719.0,516.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,845.0,844.0,716.0,516.0,544.0,,Cash Flow
"Depreciation, Supplemental",60.0,64.0,59.0,52.0,54.0,,Cash Flow
Free Cash Flow,379.0,276.0,340.0,407.0,314.0,,
FCF Growth,,-0.27176781002638517,0.2318840579710144,0.19705882352941173,-0.22850122850122845,0.0,
