,2015,2016,2017,2018,2019,2020,Report
Non-Cash Items,93.0,60.0,21.0,789.0,106.0,,Cash Flow
"Cash Taxes Pd, Supplemental",40.0,23.0,121.0,27.0,103.0,,Cash Flow
"Cash Interest Pd, Suppl",46.0,44.0,64.0,79.0,76.0,,Cash Flow
Accounts Receivable,-20.0,-42.0,-11.0,-89.0,-26.0,,Cash Flow
Inventories,-25.0,-22.0,-4.0,-61.0,-92.0,,Cash Flow
Accounts Payable,18.0,-8.0,15.0,22.0,13.0,,Cash Flow
Accrued Expenses,6.0,16.0,-1.0,63.0,0.0,,Cash Flow
Changes in Working Capital,-166.0,-126.0,27.0,80.0,-35.0,,Cash Flow
Total Cash from Operations,376.0,420.0,328.0,555.0,998.0,,Cash Flow
Capital Expenditures,-92.0,-91.0,-72.0,-132.0,-120.0,,Cash Flow
Acquisition of Business,-574.0,-10.0,-1702.0,-5.0,-88.0,,Cash Flow
Sale of Fixed Assets,1.0,10.0,8.0,29.0,2.0,,Cash Flow
Sale/Maturity of Investment,1.0,1.0,45.0,0.0,7.0,,Cash Flow
Purchase of Investments,-7.0,,,,,,Cash Flow
Other Investing Cash Flow,0.0,0.0,-1.0,0.0,3.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-579.0,1.0,-1650.0,24.0,-76.0,,Cash Flow
Total Cash from Investing,-671.0,-90.0,-1722.0,-108.0,-196.0,,Cash Flow
Financing Cash Flow Items,-45.0,-9.0,-28.0,-25.0,-30.0,,Cash Flow
Sale/Issuance of Common,,0.0,444.0,0.0,0.0,,Cash Flow
Repurch/Retirement Common,,-62.0,0.0,-120.0,-159.0,,Cash Flow
"Common Stock, Net",,-62.0,444.0,-120.0,-159.0,,Cash Flow
Options Exercised,26.0,43.0,51.0,64.0,67.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",26.0,-19.0,495.0,-56.0,-92.0,,Cash Flow
"Short Term Debt, Net",0.0,0.0,212.0,40.0,0.0,,Cash Flow
"Long Term Debt, Net",0.0,0.0,1069.0,0.0,500.0,,Cash Flow
Total Debt Reduction,0.0,-1.0,-323.0,-300.0,-500.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",0.0,-1.0,958.0,-260.0,0.0,,Cash Flow
Total Cash From Financing,-19.0,-29.0,1425.0,-341.0,-122.0,,Cash Flow
Foreign Exchange Effects,-13.0,-1.0,4.0,-9.0,3.0,,Cash Flow
Net Change in Cash,-327.0,300.0,35.0,97.0,683.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,810.0,483.0,783.0,820.0,917.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,483.0,783.0,818.0,917.0,1600.0,,Cash Flow
"Depreciation, Supplemental",99.0,85.0,92.0,103.0,96.0,,Cash Flow
Free Cash Flow,284.0,329.0,256.0,423.0,878.0,,
FCF Growth,,0.158450704225352,-0.22188449848024316,0.65234375,1.0756501182033098,0.0,
