,2015,2016,2017,2018,2019,2020,Report
Financing Cash Flow Items,-12.0,-11.0,-13.0,-17.0,-14.0,,Cash Flow
Total Cash Dividends Paid,-175.0,-195.0,-207.0,-216.0,-234.0,,Cash Flow
Sale/Issuance of Common,14.0,11.0,,,,,Cash Flow
Repurch/Retirement Common,-400.0,-386.0,-50.0,-75.0,-25.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-386.0,-376.0,-55.0,-83.0,-28.0,,Cash Flow
Total Cash From Financing,-573.0,-582.0,-275.0,-317.0,-276.0,,Cash Flow
Foreign Exchange Effects,-8.0,54.0,-2.0,7.0,-12.0,,Cash Flow
Net Change in Cash,-154.0,198.0,153.0,21.0,152.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,437.0,284.0,482.0,635.0,656.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,284.0,482.0,635.0,656.0,808.0,,Cash Flow
Free Cash Flow,,,,,,,
FCF Growth,,,,,,,
