,2015,2016,2017,2018,2019,2020,Report
Sale of Fixed Assets,2.0,0.0,1.0,11.0,4.0,,Cash Flow
Other Investing Cash Flow,-203.0,0.0,0.0,-14.0,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-331.0,-183.0,-944.0,-54.0,-2993.0,,Cash Flow
Total Cash from Investing,-380.0,-233.0,-1033.0,-147.0,-3178.0,,Cash Flow
Financing Cash Flow Items,-15.0,-7.0,-7.0,-12.0,-16.0,,Cash Flow
Total Cash Dividends Paid,-27.0,-32.0,-42.0,-46.0,-82.0,,Cash Flow
"Common Stock, Net",-388.0,-212.0,0.0,0.0,,,Cash Flow
Options Exercised,3.0,2.0,4.0,10.0,1.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-385.0,-210.0,4.0,10.0,1.0,,Cash Flow
Total Debt Issued,787.0,1875.0,1217.0,3481.0,3982.0,,Cash Flow
Total Debt Reduction,-613.0,-1103.0,-1270.0,-1454.0,-3424.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",175.0,772.0,-53.0,2027.0,559.0,,Cash Flow
Total Cash From Financing,-251.0,523.0,-97.0,1978.0,462.0,,Cash Flow
Foreign Exchange Effects,-19.0,-26.0,32.0,-37.0,-37.0,,Cash Flow
Net Change in Cash,-200.0,714.0,-910.0,2109.0,-1738.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,426.0,429.0,1143.0,233.0,2342.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,226.0,1143.0,233.0,2342.0,604.0,,Cash Flow
"Depreciation, Supplemental",65.0,70.0,103.0,109.0,401.0,,Cash Flow
Free Cash Flow,402.0,401.0,100.0,222.0,831.0,,
FCF Growth,,-0.0024875621890547706,-0.7506234413965087,1.2200000000000002,2.7432432432432434,0.0,
