,2015,2016,2017,2018,2019,2020,Report
"Sell/Gen/AdminExpenses,Tot",562.0,588.0,603.0,634.0,683.0,,Income Statement
Research & Development,427.0,468.0,512.0,568.0,605.0,,Income Statement
Total Operating Expense,2271.0,2413.0,2438.0,2569.0,2812.0,,Income Statement
Total Operating Income,550.0,633.0,684.0,778.0,946.0,,Income Statement
"Inter Income, Non-Operating",30.0,33.0,37.0,47.0,53.0,,Income Statement
"Invest Income, Non-Operat",-23.0,-32.0,-23.0,-8.0,-17.0,,Income Statement
"Inter/Invest Inc, Non-Oper",6.0,2.0,14.0,40.0,36.0,,Income Statement
OtherNon-OperatInc (Expnse),11.0,4.0,-1.0,5.0,6.0,,Income Statement
"Other, Net",11.0,4.0,-1.0,5.0,6.0,,Income Statement
Income Before Tax,567.0,639.0,697.0,823.0,987.0,,Income Statement
Income Tax - Total,111.0,121.0,-12.0,129.0,35.0,,Income Statement
Income After Tax,456.0,518.0,709.0,694.0,952.0,,Income Statement
Net Inc Before Extra Items,456.0,518.0,709.0,694.0,952.0,,Income Statement
Total Net Income,456.0,518.0,709.0,694.0,952.0,,Income Statement
Income Available to Common Excl. Extra. Items,456.0,518.0,709.0,694.0,952.0,,Income Statement
Income Available to Common Incl. Extra. Items,456.0,518.0,709.0,694.0,952.0,,Income Statement
Basic/Primary Weighted Average Shares,191.0,189.0,188.0,189.0,190.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.39,2.74,3.77,3.68,5.01,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.39,2.74,3.77,3.68,5.01,,Income Statement
Diluted Weighted Average Shares,191.0,189.0,189.0,190.0,191.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.39,2.73,3.76,3.66,4.99,,Income Statement
Diluted EPS Incl. Extra. Items,2.39,2.73,3.76,3.66,4.99,,Income Statement
Div/Share-ComStockPrimIssue,2.04,2.04,2.04,2.1,2.24,,Income Statement
Gross Divid - Common Stock,386.0,385.0,383.0,401.0,434.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Depreciat/Amort, Suppl",51.0,56.0,60.0,65.0,72.0,,Income Statement
Normalzd Income Before Tax,567.0,639.0,697.0,823.0,987.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,111.0,121.0,-12.0,129.0,35.0,,Income Statement
Normalized Income After Tax,456.0,518.0,709.0,694.0,952.0,,Income Statement
Normalzd Inc Avail to Common,456.0,518.0,709.0,694.0,952.0,,Income Statement
Basic Normalized EPS,2.39,2.74,3.77,3.68,5.01,,Income Statement
Diluted Normalized EPS,2.39,2.73,3.76,3.66,4.99,,Income Statement
Date,2015-12-26 00:00:00,2016-12-31 00:00:00,2017-12-30 00:00:00,2018-12-29 00:00:00,2019-12-28 00:00:00,,Cash Flow
Net Income,456.0,518.0,709.0,694.0,952.0,,Cash Flow
Depreciation/Depletion,51.0,56.0,60.0,65.0,72.0,,Cash Flow
Amortization,27.0,31.0,26.0,31.0,34.0,,Cash Flow
Deferred Taxes,6.0,4.0,-90.0,39.0,-88.0,,Cash Flow
Unusual Items,0.0,-1.0,1.0,0.0,-1.0,,Cash Flow
Other Non-Cash Items,85.0,85.0,99.0,97.0,82.0,,Cash Flow
Non-Cash Items,85.0,84.0,99.0,97.0,81.0,,Cash Flow
"Cash Taxes Pd, Supplemental",253.0,116.0,106.0,68.0,160.0,,Cash Flow
"Cash Interest Pd, Suppl",0.0,0.0,,,,,Cash Flow
Accounts Receivable,22.0,9.0,-40.0,5.0,-123.0,,Cash Flow
Inventories,-122.0,-2.0,-39.0,-82.0,-170.0,,Cash Flow
Other Assets,-107.0,2.0,-22.0,7.0,-86.0,,Cash Flow
Accounts Payable,36.0,-11.0,-17.0,41.0,26.0,,Cash Flow
Changes in Working Capital,-345.0,14.0,-144.0,-7.0,-353.0,,Cash Flow
Total Cash from Operations,280.0,706.0,661.0,920.0,699.0,,Cash Flow
Purchase of Fixed Assets,-81.0,-91.0,-140.0,-156.0,-118.0,,Cash Flow
Purchase/Acq of Intangibles,-4.0,-6.0,-12.0,-5.0,-2.0,,Cash Flow
Capital Expenditures,-84.0,-97.0,-152.0,-160.0,-120.0,,Cash Flow
Acquisition of Business,-39.0,-78.0,-90.0,-29.0,-300.0,,Cash Flow
Sale of Fixed Assets,8.0,1.0,0.0,2.0,1.0,,Cash Flow
Sale/Maturity of Investment,919.0,957.0,635.0,284.0,759.0,,Cash Flow
Purchase of Investments,-916.0,-905.0,-588.0,-403.0,-789.0,,Cash Flow
Other Investing Cash Flow,0.0,,,,,,Cash Flow
"OtherInvestCashFlowItms,Tot",-27.0,-25.0,-42.0,-147.0,-330.0,,Cash Flow
Total Cash from Investing,-112.0,-122.0,-194.0,-308.0,-451.0,,Cash Flow
Financing Cash Flow Items,-2.0,2.0,,,,,Cash Flow
Total Cash Dividends Paid,-378.0,-481.0,-383.0,-296.0,-417.0,,Cash Flow
Sale/Issuance of Common,17.0,19.0,22.0,27.0,27.0,,Cash Flow
Repurch/Retirement Common,-137.0,-101.0,-87.0,-17.0,-26.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-120.0,-82.0,-65.0,10.0,1.0,,Cash Flow
Total Cash From Financing,-500.0,-562.0,-448.0,-286.0,-416.0,,Cash Flow
Foreign Exchange Effects,-32.0,-9.0,27.0,-16.0,-6.0,,Cash Flow
Net Change in Cash,-363.0,14.0,45.0,310.0,-174.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1196.0,833.0,847.0,892.0,1202.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,833.0,847.0,892.0,1202.0,1028.0,,Cash Flow
"Depreciation, Supplemental",51.0,56.0,60.0,65.0,72.0,,Cash Flow
Free Cash Flow,196.0,609.0,509.0,760.0,579.0,,
FCF Growth,,2.107142857142857,-0.16420361247947457,0.4931237721021611,-0.23815789473684212,0.0,
