,2019,2020,2015,2016,2017,2018,Report
Unrealized Gain (Loss),,,0.0,,,,Balance Sheet
Cum. Trans. Adjustment,-609.0,,-73.0,-189.0,-276.0,-669.0,Balance Sheet
Min. Pension Lblty Adj.,-90.0,,,,,-31.0,Balance Sheet
Other Comprehensive Income,-23.0,,0.0,-13.0,-7.0,-9.0,Balance Sheet
"Other Equity, Total",-722.0,,-73.0,-202.0,-283.0,-709.0,Balance Sheet
Total Equity,5609.0,,1466.0,784.0,800.0,627.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,17165.0,,8547.0,8682.0,9083.0,9058.0,Balance Sheet
Ttl Comm. Shares Outs.,1625.0,,1178.0,1156.0,1157.0,1156.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,1.0,,3.0,2.0,1.0,1.0,Balance Sheet
Date,2019-06-30 00:00:00,,2015-06-30 00:00:00,2016-06-30 00:00:00,2017-06-30 00:00:00,2018-06-30 00:00:00,Income Statement
Total Revenue,9458.0,,9612.0,9421.0,9101.0,9319.0,Income Statement
"Cost of Revenue, Total",7659.0,,7680.0,7427.0,7189.0,7462.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",951.0,,944.0,954.0,850.0,793.0,Income Statement
Research & Development,64.0,,63.0,67.0,69.0,73.0,Income Statement
"Inter/Invest Inc, Operating",,,-21.0,-23.0,,,Income Statement
Restructuring Charge,103.0,,,95.0,121.0,36.0,Income Statement
Impair-Assets Held for Use,75.0,,18.0,28.0,22.0,4.0,Income Statement
Other Unusual Expnse (In),,,-12.0,376.0,,,Income Statement
Unusual Expense (Income),179.0,,-23.0,498.0,143.0,41.0,Income Statement
Loss(Gain)/Sale Asts (Oper),,,-29.0,-1.0,,,Income Statement
"Other, Net",4.0,,-10.0,-9.0,-22.0,-74.0,Income Statement
"Other Operat Expse, Total",-186.0,,-95.0,-77.0,-67.0,-43.0,Income Statement
Total Operating Expense,8667.0,,8547.0,8846.0,8185.0,8325.0,Income Statement
Total Operating Income,792.0,,1065.0,576.0,916.0,994.0,Income Statement
"Inter Expse,Net Non-Operat",-208.0,,-186.0,-192.0,-191.0,-210.0,Income Statement
"Inter Income, Non-Operating",17.0,,,,12.0,13.0,Income Statement
"Invest Income, Non-Operat",,,27.0,34.0,,,Income Statement
"Inter/Invest Inc, Non-Oper",17.0,,27.0,34.0,12.0,13.0,Income Statement
OtherNon-OperatInc (Expnse),4.0,,-10.0,-9.0,-22.0,-74.0,Income Statement
Income Before Tax,604.0,,896.0,409.0,716.0,723.0,Income Statement
Income Tax - Total,172.0,,188.0,135.0,149.0,119.0,Income Statement
Income After Tax,433.0,,708.0,274.0,567.0,604.0,Income Statement
Minority Interest,-7.0,,-28.0,-30.0,-17.0,-11.0,Income Statement
Equity In Affiliates,4.0,,,,14.0,-18.0,Income Statement
Net Inc Before Extra Items,430.0,,680.0,244.0,564.0,575.0,Income Statement
Discontinued Operations,1.0,,0.0,,0.0,0.0,Income Statement
Tax on Extraordinary Items,0.0,,,,,,Income Statement
Total Extraordinary Items,1.0,,0.0,,0.0,0.0,Income Statement
Total Net Income,430.0,,680.0,244.0,564.0,575.0,Income Statement
Income Available to Common Excl. Extra. Items,430.0,,680.0,244.0,564.0,575.0,Income Statement
Income Available to Common Incl. Extra. Items,430.0,,680.0,244.0,564.0,575.0,Income Statement
Basic/Primary Weighted Average Shares,1180.0,,1203.0,1162.0,1154.0,1154.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,0.36,,0.57,0.21,0.49,0.5,Income Statement
Basic/Primary EPS Incl. Extra. Items,0.36,,0.57,0.21,0.49,0.5,Income Statement
Diluted Weighted Average Shares,1184.0,,1225.0,1177.0,1164.0,1162.0,Income Statement
Diluted EPS Excl. Extra. Items,0.36,,0.56,0.21,0.48,0.5,Income Statement
Diluted EPS Incl. Extra. Items,0.36,,0.56,0.21,0.48,0.5,Income Statement
Div/Share-ComStockPrimIssue,0.58,,0.41,0.22,0.43,0.44,Income Statement
Gross Divid - Common Stock,680.0,,472.0,475.0,498.0,521.0,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",208.0,,186.0,192.0,191.0,210.0,Income Statement
"Depreciat/Amort, Suppl",306.0,,327.0,322.0,345.0,325.0,Income Statement
Total Special Items,179.0,,15.0,509.0,143.0,41.0,Income Statement
Normalzd Income Before Tax,783.0,,911.0,917.0,859.0,764.0,Income Statement
Efct/SpecItemsIncTxs (STEC),51.0,,3.0,-53.0,30.0,7.0,Income Statement
IncTxsExcl ImpctofSpec Itms,222.0,,191.0,83.0,179.0,125.0,Income Statement
Normalized Income After Tax,560.0,,720.0,835.0,680.0,638.0,Income Statement
Normalzd Inc Avail to Common,557.0,,692.0,805.0,677.0,609.0,Income Statement
Basic Normalized EPS,0.47,,0.58,0.69,0.59,0.53,Income Statement
Diluted Normalized EPS,0.47,,0.57,0.68,0.58,0.52,Income Statement
Date,2019-06-30 00:00:00,,2015-06-30 00:00:00,2016-06-30 00:00:00,2017-06-30 00:00:00,2018-06-30 00:00:00,Cash Flow
Net Income,437.0,,708.0,274.0,581.0,587.0,Cash Flow
Depreciation/Depletion,453.0,,377.0,390.0,374.0,357.0,Cash Flow
Deferred Taxes,73.0,,,,-29.0,-74.0,Cash Flow
Discontinued Operations,-42.0,,0.0,,0.0,0.0,Cash Flow
Unusual Items,-145.0,,-29.0,384.0,-28.0,-18.0,Cash Flow
Equity in Net Earnings/Loss,-4.0,,-21.0,-17.0,-14.0,18.0,Cash Flow
Other Non-Cash Items,-91.0,,373.0,285.0,-2.0,91.0,Cash Flow
Non-Cash Items,-282.0,,323.0,651.0,-45.0,91.0,Cash Flow
"Cash Taxes Pd, Supplemental",148.0,,155.0,170.0,160.0,150.0,Cash Flow
"Cash Interest Pd, Suppl",220.0,,188.0,184.0,188.0,209.0,Cash Flow
Accounts Receivable,-84.0,,-86.0,-107.0,-13.0,1.0,Cash Flow
Inventories,3.0,,-17.0,-66.0,-48.0,-95.0,Cash Flow
Prepaid Expenses,-52.0,,2.0,4.0,-21.0,-10.0,Cash Flow
Accounts Payable,121.0,,44.0,211.0,138.0,137.0,Cash Flow
Accrued Expenses,-32.0,,,,-5.0,-54.0,Cash Flow
Changes in Working Capital,53.0,,-406.0,-216.0,27.0,-89.0,Cash Flow
Total Cash from Operations,735.0,,1002.0,1099.0,909.0,871.0,Cash Flow
Capital Expenditures,-332.0,,-323.0,-349.0,-379.0,-365.0,Cash Flow
Acquisition of Business,,,-98.0,-498.0,-336.0,,Cash Flow
Sale of Business,258.0,,1.0,2.0,0.0,0.0,Cash Flow
Sale of Fixed Assets,85.0,,84.0,30.0,83.0,137.0,Cash Flow
"Investment, Net",,,,,0.0,-13.0,Cash Flow
Other Investing Cash Flow,-1.0,,2.0,-182.0,0.0,-1.0,Cash Flow
"OtherInvestCashFlowItms,Tot",342.0,,-12.0,-648.0,-253.0,123.0,Cash Flow
Total Cash from Investing,10.0,,-335.0,-997.0,-632.0,-242.0,Cash Flow
Financing Cash Flow Items,-45.0,,-2.0,0.0,-84.0,-75.0,Cash Flow
Total Cash Dividends Paid,-680.0,,-480.0,-480.0,-489.0,-527.0,Cash Flow
Sale/Issuance of Common,19.0,,46.0,40.0,24.0,28.0,Cash Flow
Repurch/Retirement Common,,,-421.0,-349.0,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",19.0,,-375.0,-310.0,24.0,28.0,Cash Flow
"Short Term Debt, Net",379.0,,,,114.0,155.0,Cash Flow
"Long Term Debt, Net",-439.0,,,,213.0,-125.0,Cash Flow
Total Debt Issued,,,6084.0,5701.0,,,Cash Flow
Total Debt Reduction,,,-5701.0,-5038.0,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-60.0,,383.0,663.0,327.0,31.0,Cash Flow
Total Cash From Financing,-765.0,,-473.0,-127.0,-223.0,-543.0,Cash Flow
Foreign Exchange Effects,1.0,,-1.0,-160.0,-8.0,-28.0,Cash Flow
Net Change in Cash,-19.0,,192.0,-184.0,46.0,59.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,621.0,,505.0,698.0,516.0,562.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,602.0,,698.0,513.0,562.0,621.0,Cash Flow
"Depreciation, Supplemental",453.0,,377.0,390.0,374.0,357.0,Cash Flow
Free Cash Flow,403.0,,679.0,750.0,530.0,506.0,
FCF Growth,,0.0,0.684863523573201,0.10456553755522835,-0.29333333333333333,-0.04528301886792452,
