,2015,2016,2017,2018,2019,2020,Report
Inventories,,-290.0,-172.0,-348.0,-521.0,-579.0,Cash Flow
Prepaid Expenses,,-25.0,-25.0,-49.0,-12.0,-14.0,Cash Flow
Accounts Payable,,106.0,56.0,428.0,375.0,429.0,Cash Flow
Accrued Expenses,,45.0,43.0,76.0,66.0,100.0,Cash Flow
Changes in Working Capital,,-185.0,-72.0,-52.0,-36.0,-92.0,Cash Flow
Total Cash from Operations,,1392.0,1605.0,1802.0,2144.0,2238.0,Cash Flow
Capital Expenditures,,-505.0,-560.0,-646.0,-734.0,-785.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,1.0,9.0,1.0,3.0,2.0,Cash Flow
Total Cash from Investing,,-503.0,-551.0,-645.0,-732.0,-782.0,Cash Flow
Financing Cash Flow Items,,0.0,11.0,-1.0,11.0,20.0,Cash Flow
Total Cash Dividends Paid,,-258.0,-281.0,-283.0,-307.0,-328.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,-1300.0,-990.0,-580.0,-1007.0,-1200.0,Cash Flow
"Short Term Debt, Net",,0.0,491.0,-60.0,-63.0,58.0,Cash Flow
Long Term Debt Issued,,2533.0,1584.0,600.0,499.0,0.0,Cash Flow
Long Term Debt Reduction,,-2286.0,-1838.0,-753.0,-577.0,-1.0,Cash Flow
"Long Term Debt, Net",,248.0,-254.0,-153.0,-78.0,-1.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,248.0,236.0,-213.0,-141.0,57.0,Cash Flow
Total Cash From Financing,,-1310.0,-1024.0,-1078.0,-1444.0,-1451.0,Cash Flow
Net Change in Cash,,-422.0,30.0,80.0,-32.0,5.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,580.0,158.0,188.0,267.0,235.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,158.0,188.0,267.0,235.0,240.0,Cash Flow
"Depreciation, Supplemental",,352.0,380.0,404.0,454.0,505.0,Cash Flow
Free Cash Flow,,887.0,1045.0,1156.0,1410.0,1453.0,
FCF Growth,,,0.1781285231116121,0.10622009569377999,0.21972318339100338,0.03049645390070932,
