,2015,2016,2017,2018,2019,2020,Report
Treasury Stock - Common,-757.0,-787.0,-800.0,-957.0,-986.0,,Balance Sheet
Cum. Trans. Adjustment,-93.0,-156.0,-46.0,-94.0,-94.0,,Balance Sheet
Min. Pension Lblty Adj.,-31.0,-28.0,-29.0,-23.0,-26.0,,Balance Sheet
Other Comprehensive Income,-23.0,-18.0,-14.0,-12.0,-7.0,,Balance Sheet
"Other Equity, Total",-146.0,-202.0,-90.0,-129.0,-127.0,,Balance Sheet
Total Equity,1443.0,1544.0,1887.0,1995.0,2263.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,2805.0,3155.0,3400.0,3474.0,3814.0,,Balance Sheet
Ttl Comm. Shares Outs.,77.0,76.0,77.0,76.0,76.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,14.0,14.0,13.0,14.0,14.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,2021.0,2113.0,2287.0,2484.0,2495.0,,Income Statement
"Cost of Revenue, Total",1116.0,1182.0,1261.0,1366.0,1370.0,,Income Statement
Selling/Gen/Admin Expense,474.0,492.0,525.0,537.0,499.0,,Income Statement
Labor & Related Expense,,,,,26.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",474.0,492.0,525.0,537.0,525.0,,Income Statement
Restructuring Charge,11.0,4.0,8.0,12.0,21.0,,Income Statement
Other Unusual Expnse (In),-18.0,22.0,-9.0,0.0,0.0,,Income Statement
Unusual Expense (Income),-7.0,26.0,-1.0,12.0,21.0,,Income Statement
Total Operating Expense,1584.0,1701.0,1785.0,1915.0,1916.0,,Income Statement
Total Operating Income,437.0,412.0,503.0,569.0,579.0,,Income Statement
"Inter Expse,Net Non-Operat",-42.0,-46.0,-45.0,-44.0,-44.0,,Income Statement
OtherNon-OperatInc (Expnse),-3.0,2.0,-2.0,4.0,-2.0,,Income Statement
"Other, Net",-3.0,2.0,-2.0,4.0,-2.0,,Income Statement
Income Before Tax,392.0,369.0,455.0,529.0,533.0,,Income Statement
Income Tax - Total,110.0,97.0,118.0,123.0,108.0,,Income Statement
Income After Tax,283.0,271.0,337.0,406.0,425.0,,Income Statement
Net Inc Before Extra Items,283.0,271.0,337.0,406.0,425.0,,Income Statement
Total Extraordinary Items,,,0.0,5.0,0.0,,Income Statement
Total Net Income,283.0,271.0,337.0,411.0,426.0,,Income Statement
Income Available to Common Excl. Extra. Items,283.0,271.0,337.0,406.0,425.0,,Income Statement
Income Available to Common Incl. Extra. Items,283.0,271.0,337.0,411.0,426.0,,Income Statement
Basic/Primary Weighted Average Shares,77.0,76.0,76.0,76.0,76.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.67,3.58,4.42,5.31,5.62,,Income Statement
Basic/Primary EPS Incl. Extra. Items,3.67,3.58,4.42,5.37,5.63,,Income Statement
Diluted Weighted Average Shares,78.0,77.0,77.0,78.0,76.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.63,3.53,4.36,5.23,5.56,,Income Statement
Diluted EPS Incl. Extra. Items,3.63,3.53,4.36,5.29,5.57,,Income Statement
Div/Share-ComStockPrimIssue,1.24,1.34,1.45,1.66,1.93,,Income Statement
Gross Divid - Common Stock,100.0,103.0,114.0,132.0,152.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",42.0,46.0,45.0,44.0,44.0,,Income Statement
"Depreciat/Amort, Suppl",36.0,38.0,38.0,39.0,40.0,,Income Statement
Total Special Items,-7.0,26.0,-1.0,12.0,21.0,,Income Statement
Normalzd Income Before Tax,386.0,394.0,454.0,541.0,554.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),-2.0,7.0,0.0,3.0,-5.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,108.0,104.0,118.0,126.0,103.0,,Income Statement
Normalized Income After Tax,278.0,290.0,337.0,415.0,451.0,,Income Statement
Normalzd Inc Avail to Common,278.0,290.0,337.0,415.0,451.0,,Income Statement
Basic Normalized EPS,3.6,3.83,4.41,5.43,5.97,,Income Statement
Diluted Normalized EPS,3.56,3.78,4.35,5.35,5.9,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,283.0,271.0,337.0,411.0,426.0,,Cash Flow
Depreciation/Depletion,36.0,38.0,38.0,39.0,40.0,,Cash Flow
Amortization,42.0,49.0,46.0,38.0,37.0,,Cash Flow
Deferred Taxes,0.0,-17.0,-34.0,-4.0,7.0,,Cash Flow
Unusual Items,-17.0,22.0,-9.0,1.0,10.0,,Cash Flow
Other Non-Cash Items,23.0,32.0,32.0,33.0,35.0,,Cash Flow
Non-Cash Items,6.0,55.0,23.0,34.0,46.0,,Cash Flow
"Cash Taxes Pd, Supplemental",113.0,109.0,105.0,91.0,109.0,,Cash Flow
"Cash Interest Pd, Suppl",34.0,37.0,37.0,36.0,37.0,,Cash Flow
Accounts Receivable,9.0,0.0,-16.0,-23.0,22.0,,Cash Flow
Inventories,5.0,33.0,1.0,-23.0,-3.0,,Cash Flow
Other Assets,-3.0,-22.0,-20.0,25.0,-2.0,,Cash Flow
Accounts Payable,-3.0,0.0,13.0,-1.0,-9.0,,Cash Flow
Accrued Expenses,-17.0,-5.0,20.0,4.0,-37.0,,Cash Flow
Changes in Working Capital,-6.0,5.0,22.0,-38.0,-27.0,,Cash Flow
Total Cash from Operations,360.0,400.0,433.0,479.0,528.0,,Cash Flow
Purchase of Fixed Assets,-44.0,-38.0,-44.0,-56.0,-51.0,,Cash Flow
Purchase/Acq of Intangibles,,,,-4.0,0.0,,Cash Flow
Capital Expenditures,-44.0,-38.0,-44.0,-60.0,-51.0,,Cash Flow
Acquisition of Business,-195.0,-510.0,-38.0,-20.0,-87.0,,Cash Flow
Sale of Business,28.0,39.0,22.0,,0.0,,Cash Flow
Sale of Fixed Assets,1.0,0.0,6.0,0.0,1.0,,Cash Flow
Other Investing Cash Flow,0.0,0.0,-1.0,-2.0,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-167.0,-471.0,-11.0,-21.0,-86.0,,Cash Flow
Total Cash from Investing,-210.0,-509.0,-55.0,-81.0,-137.0,,Cash Flow
Financing Cash Flow Items,0.0,-5.0,8.0,-5.0,-14.0,,Cash Flow
Total Cash Dividends Paid,-96.0,-103.0,-111.0,-127.0,-147.0,,Cash Flow
"Common Stock, Net",-211.0,-57.0,-29.0,-174.0,-55.0,,Cash Flow
Options Exercised,19.0,30.0,23.0,28.0,39.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-192.0,-27.0,-6.0,-146.0,-16.0,,Cash Flow
"Short Term Debt, Net",414.0,502.0,33.0,0.0,,,Cash Flow
Long Term Debt Issued,,200.0,0.0,,0.0,,Cash Flow
Long Term Debt Reduction,-422.0,-520.0,-201.0,-11.0,-50.0,,Cash Flow
"Long Term Debt, Net",-422.0,-320.0,-201.0,-11.0,-50.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-8.0,181.0,-168.0,-11.0,-50.0,,Cash Flow
Total Cash From Financing,-296.0,47.0,-277.0,-290.0,-228.0,,Cash Flow
Foreign Exchange Effects,-35.0,-29.0,39.0,-17.0,3.0,,Cash Flow
Net Change in Cash,-181.0,-92.0,140.0,90.0,166.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,509.0,328.0,236.0,376.0,466.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,328.0,236.0,376.0,466.0,633.0,,Cash Flow
"Depreciation, Supplemental",36.0,38.0,38.0,39.0,40.0,,Cash Flow
Free Cash Flow,316.0,362.0,389.0,419.0,477.0,,
FCF Growth,,0.14556962025316467,0.07458563535911611,0.07712082262210807,0.13842482100238662,0.0,
