,2015,2016,2017,2018,2019,2020,Report
Unrealized Gain (Loss),19.0,7.0,2.0,7.0,0.0,,Balance Sheet
Cum. Trans. Adjustment,-328.0,-346.0,-281.0,-373.0,-425.0,,Balance Sheet
Min. Pension Lblty Adj.,-6.0,-8.0,-6.0,-4.0,-6.0,,Balance Sheet
"Other Equity, Total",-334.0,-354.0,-287.0,-377.0,-432.0,,Balance Sheet
Total Equity,11841.0,11936.0,12620.0,9899.0,9907.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,16336.0,16099.0,17534.0,14384.0,14532.0,,Balance Sheet
Ttl Comm. Shares Outs.,604.0,570.0,555.0,519.0,499.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-09-30 00:00:00,2016-09-30 00:00:00,2017-09-30 00:00:00,2018-09-30 00:00:00,2019-09-30 00:00:00,,Income Statement
Total Revenue,7949.0,6618.0,6392.0,6319.0,5775.0,,Income Statement
Selling/Gen/Admin Expense,3468.0,2891.0,2794.0,2810.0,2632.0,,Income Statement
Labor & Related Expense,1453.0,1361.0,1334.0,1391.0,1585.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",4921.0,4252.0,4128.0,4201.0,4217.0,,Income Statement
Unusual Expense (Income),10.0,11.0,1.0,2.0,,,Income Statement
Total Operating Expense,4931.0,4263.0,4129.0,4202.0,4217.0,,Income Statement
Total Operating Income,3018.0,2355.0,2264.0,2117.0,1557.0,,Income Statement
"Inter Expse,Net Non-Operat",-40.0,-50.0,-52.0,-49.0,-25.0,,Income Statement
"Inter Income, Non-Operating",11.0,37.0,75.0,77.0,31.0,,Income Statement
"Invest Income, Non-Operat",24.0,140.0,240.0,45.0,64.0,,Income Statement
"Inter/Invest Inc, Non-Oper",35.0,176.0,315.0,122.0,95.0,,Income Statement
Gain(Loss)on Sale of Assets,8.0,6.0,,,,,Income Statement
"Other, Net",7.0,13.0,22.0,25.0,20.0,,Income Statement
Income Before Tax,3028.0,2500.0,2549.0,2215.0,1648.0,,Income Statement
Income Tax - Total,924.0,742.0,759.0,504.0,442.0,,Income Statement
Income After Tax,2105.0,1758.0,1790.0,1712.0,1206.0,,Income Statement
Minority Interest,-69.0,-31.0,-93.0,22.0,-10.0,,Income Statement
Net Inc Before Extra Items,2035.0,1727.0,1697.0,1733.0,1196.0,,Income Statement
Total Extraordinary Items,,,,-969.0,,,Income Statement
Total Net Income,2035.0,1727.0,1697.0,764.0,1196.0,,Income Statement
Total Adjust to Net Income,-12.0,-11.0,-12.0,-18.0,-11.0,,Income Statement
Income Available to Common Excl. Extra. Items,2023.0,1716.0,1684.0,1716.0,1185.0,,Income Statement
Income Available to Common Incl. Extra. Items,2023.0,1716.0,1684.0,747.0,1185.0,,Income Statement
Basic/Primary Weighted Average Shares,615.0,584.0,559.0,537.0,504.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.29,2.94,3.01,3.19,2.35,,Income Statement
Basic/Primary EPS Incl. Extra. Items,3.29,2.94,3.01,1.39,2.35,,Income Statement
Diluted Weighted Average Shares,615.0,584.0,559.0,538.0,504.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.29,2.94,3.01,3.19,2.35,,Income Statement
Diluted EPS Incl. Extra. Items,3.29,2.94,3.01,1.39,2.35,,Income Statement
Div/Share-ComStockPrimIssue,0.57,0.69,0.78,0.89,1.01,,Income Statement
Gross Divid - Common Stock,682.0,421.0,450.0,2131.0,926.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",40.0,50.0,52.0,49.0,25.0,,Income Statement
"Depreciat/Amort, Suppl",82.0,81.0,82.0,79.0,83.0,,Income Statement
Total Special Items,2.0,5.0,1.0,2.0,20.0,,Income Statement
Normalzd Income Before Tax,3030.0,2505.0,2550.0,2217.0,1668.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),1.0,1.0,0.0,0.0,5.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,924.0,744.0,760.0,504.0,448.0,,Income Statement
Normalized Income After Tax,2106.0,1761.0,1790.0,1713.0,1220.0,,Income Statement
Normalzd Inc Avail to Common,2024.0,1719.0,1685.0,1717.0,1199.0,,Income Statement
Basic Normalized EPS,3.29,2.94,3.01,3.19,2.38,,Income Statement
Diluted Normalized EPS,3.29,2.94,3.01,3.19,2.38,,Income Statement
Date,2015-09-30 00:00:00,2016-09-30 00:00:00,2017-09-30 00:00:00,2018-09-30 00:00:00,2019-09-30 00:00:00,,Cash Flow
Net Income,2105.0,1758.0,1790.0,743.0,1206.0,,Cash Flow
Depreciation/Depletion,97.0,87.0,80.0,76.0,93.0,,Cash Flow
Deferred Taxes,,,,-51.0,-1.0,,Cash Flow
Unusual Items,-38.0,-7.0,3.0,,,,Cash Flow
Equity in Net Earnings/Loss,63.0,-57.0,-108.0,-44.0,10.0,,Cash Flow
Other Non-Cash Items,230.0,246.0,131.0,240.0,249.0,,Cash Flow
Non-Cash Items,256.0,183.0,26.0,196.0,259.0,,Cash Flow
"Cash Taxes Pd, Supplemental",925.0,759.0,712.0,524.0,521.0,,Cash Flow
"Cash Interest Pd, Suppl",45.0,47.0,42.0,39.0,27.0,,Cash Flow
Accounts Receivable,45.0,-11.0,-161.0,-22.0,-69.0,,Cash Flow
Other Assets,-158.0,-122.0,-745.0,374.0,143.0,,Cash Flow
Accrued Expenses,-97.0,-135.0,49.0,-35.0,46.0,,Cash Flow
Changes in Working Capital,-206.0,-300.0,-761.0,1265.0,-1355.0,,Cash Flow
Total Cash from Operations,2252.0,1728.0,1135.0,2230.0,202.0,,Cash Flow
Capital Expenditures,-69.0,-98.0,-124.0,-107.0,-234.0,,Cash Flow
Acquisition of Business,,,-14.0,-87.0,-684.0,,Cash Flow
Sale of Business,0.0,,,,,,Cash Flow
Sale/Maturity of Investment,644.0,597.0,368.0,73.0,0.0,,Cash Flow
"Investment, Net",406.0,405.0,345.0,286.0,343.0,,Cash Flow
Purchase of Investments,-736.0,-701.0,-487.0,-432.0,-394.0,,Cash Flow
Other Investing Cash Flow,4.0,-12.0,-36.0,-25.0,-109.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",318.0,290.0,176.0,-184.0,-843.0,,Cash Flow
Total Cash from Investing,249.0,192.0,52.0,-290.0,-1077.0,,Cash Flow
Financing Cash Flow Items,103.0,-14.0,867.0,138.0,1191.0,,Cash Flow
Total Cash Dividends Paid,-666.0,-409.0,-441.0,-2117.0,-519.0,,Cash Flow
Sale/Issuance of Common,,,,,23.0,,Cash Flow
Repurch/Retirement Common,-1060.0,-1308.0,-765.0,-1425.0,-755.0,,Cash Flow
"Common Stock, Net",-1060.0,-1308.0,-765.0,-1425.0,-731.0,,Cash Flow
Options Exercised,26.0,24.0,25.0,25.0,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1034.0,-1284.0,-740.0,-1400.0,-731.0,,Cash Flow
Long Term Debt Issued,968.0,34.0,21.0,0.0,20.0,,Cash Flow
Long Term Debt Reduction,-982.0,-180.0,-609.0,-383.0,-4.0,,Cash Flow
"Long Term Debt, Net",-15.0,-146.0,-588.0,-383.0,16.0,,Cash Flow
Total Debt Issued,,93.0,0.0,0.0,2.0,,Cash Flow
Total Debt Reduction,,-41.0,-54.0,0.0,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-15.0,-94.0,-642.0,-383.0,18.0,,Cash Flow
Total Cash From Financing,-1612.0,-1801.0,-956.0,-3762.0,-41.0,,Cash Flow
Foreign Exchange Effects,-117.0,-4.0,35.0,-17.0,-37.0,,Cash Flow
Net Change in Cash,772.0,115.0,266.0,-1839.0,-953.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,7596.0,8368.0,8483.0,8750.0,6911.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,8368.0,8483.0,8750.0,6911.0,5958.0,,Cash Flow
"Depreciation, Supplemental",97.0,87.0,80.0,76.0,93.0,,Cash Flow
Free Cash Flow,2183.0,1630.0,1011.0,2123.0,-32.0,,
FCF Growth,,-0.25332111772789734,-0.3797546012269939,1.0999010880316518,-1.0150730098916627,0.0,
