,2015,2016,2017,2018,2019,2020,Report
Total Equity,6134.0,7555.0,8949.0,10365.0,14409.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,18203.0,20609.0,22690.0,24449.0,29790.0,,Balance Sheet
Shr Outs.-Com. Primary Iss.,627.0,621.0,616.0,639.0,636.0,,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,23.0,22.0,21.0,1.0,1.0,,Balance Sheet
Shr Outs.-Com. Stk. Iss. 3,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Ttl Comm. Shares Outs.,650.0,643.0,636.0,640.0,636.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,178.0,34.0,23.0,24.0,19.0,,Balance Sheet
Trsy. Shrs-Comm. Iss. 3,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-08-31 00:00:00,2016-08-31 00:00:00,2017-08-31 00:00:00,2018-08-31 00:00:00,2019-08-31 00:00:00,,Income Statement
Total Revenue,32914.0,34798.0,36177.0,40993.0,43215.0,,Income Statement
"Cost of Revenue, Total",23105.0,24520.0,25105.0,28499.0,29900.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",5309.0,5467.0,5880.0,6595.0,7010.0,,Income Statement
Restructuring Charge,0.0,0.0,,,,,Income Statement
Other Unusual Expnse (In),64.0,-849.0,510.0,0.0,0.0,,Income Statement
Unusual Expense (Income),64.0,-849.0,510.0,0.0,0.0,,Income Statement
Total Operating Expense,28479.0,29138.0,31495.0,35094.0,36910.0,,Income Statement
Total Operating Income,4436.0,5659.0,4681.0,5899.0,6305.0,,Income Statement
"Inter Expse,Net Non-Operat",-15.0,-16.0,-16.0,-20.0,-23.0,,Income Statement
"Inter Income, Non-Operating",34.0,30.0,38.0,56.0,88.0,,Income Statement
"Invest Income, Non-Operat",,-84.0,67.0,-114.0,-112.0,,Income Statement
"Inter/Invest Inc, Non-Oper",34.0,-54.0,105.0,-58.0,-25.0,,Income Statement
OtherNon-OperatInc (Expnse),-45.0,14.0,-154.0,-13.0,-6.0,,Income Statement
"Other, Net",-45.0,14.0,-154.0,-13.0,-6.0,,Income Statement
Income Before Tax,4411.0,5604.0,4616.0,5808.0,6252.0,,Income Statement
Income Tax - Total,1137.0,1254.0,981.0,1416.0,1406.0,,Income Statement
Income After Tax,3274.0,4350.0,3635.0,4392.0,4846.0,,Income Statement
Minority Interest,-220.0,-238.0,-190.0,-155.0,-67.0,,Income Statement
Net Inc Before Extra Items,3054.0,4112.0,3445.0,4238.0,4779.0,,Income Statement
Total Extraordinary Items,,,,-178.0,,,Income Statement
Total Net Income,3054.0,4112.0,3445.0,4060.0,4779.0,,Income Statement
Income Available to Common Excl. Extra. Items,3054.0,4112.0,3445.0,4238.0,4779.0,,Income Statement
Income Available to Common Incl. Extra. Items,3054.0,4112.0,3445.0,4060.0,4779.0,,Income Statement
Basic/Primary Weighted Average Shares,627.0,625.0,620.0,628.0,638.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,4.87,6.58,5.56,6.74,7.49,,Income Statement
Basic/Primary EPS Incl. Extra. Items,4.87,6.58,5.56,6.46,7.49,,Income Statement
Dilution Adjustment,179.0,196.0,149.0,95.0,7.0,,Income Statement
Diluted Weighted Average Shares,679.0,668.0,660.0,655.0,650.0,,Income Statement
Diluted EPS Excl. Extra. Items,4.76,6.45,5.44,6.61,7.36,,Income Statement
Diluted EPS Incl. Extra. Items,4.76,6.45,5.44,6.34,7.36,,Income Statement
Div/Share-ComStockPrimIssue,2.04,2.2,2.42,2.66,2.92,,Income Statement
Gross Divid - Common Stock,1328.0,1372.0,1499.0,1671.0,1862.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",15.0,16.0,16.0,20.0,23.0,,Income Statement
"Depreciat/Amort, Suppl",646.0,611.0,363.0,423.0,441.0,,Income Statement
Total Special Items,64.0,-849.0,510.0,0.0,0.0,,Income Statement
Normalzd Income Before Tax,4475.0,4755.0,5126.0,5808.0,6252.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),17.0,-190.0,108.0,0.0,0.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,1153.0,1064.0,1090.0,1416.0,1406.0,,Income Statement
Normalized Income After Tax,3322.0,3691.0,4037.0,4392.0,4846.0,,Income Statement
Normalzd Inc Avail to Common,3101.0,3453.0,3847.0,4238.0,4779.0,,Income Statement
Basic Normalized EPS,4.95,5.53,6.2,6.74,7.49,,Income Statement
Diluted Normalized EPS,4.83,5.46,6.05,6.61,7.36,,Income Statement
Date,2015-08-31 00:00:00,2016-08-31 00:00:00,2017-08-31 00:00:00,2018-08-31 00:00:00,2019-08-31 00:00:00,,Cash Flow
Net Income,3274.0,4350.0,3635.0,4215.0,4846.0,,Cash Flow
Depreciation/Depletion,646.0,729.0,802.0,927.0,893.0,,Cash Flow
Deferred Taxes,-459.0,66.0,-364.0,94.0,-96.0,,Cash Flow
Unusual Items,0.0,-849.0,461.0,0.0,0.0,,Cash Flow
Other Non-Cash Items,442.0,704.0,883.0,985.0,1006.0,,Cash Flow
Non-Cash Items,442.0,-144.0,1345.0,985.0,1006.0,,Cash Flow
"Cash Taxes Pd, Supplemental",1434.0,1425.0,1289.0,1373.0,1587.0,,Cash Flow
"Cash Interest Pd, Suppl",15.0,16.0,16.0,20.0,23.0,,Cash Flow
Accounts Receivable,-427.0,-370.0,-73.0,-711.0,-526.0,,Cash Flow
Other Assets,-401.0,-656.0,-416.0,-510.0,-490.0,,Cash Flow
Accounts Payable,114.0,73.0,174.0,-168.0,177.0,,Cash Flow
Accrued Expenses,587.0,386.0,-118.0,646.0,387.0,,Cash Flow
Changes in Working Capital,189.0,-333.0,-444.0,-193.0,-21.0,,Cash Flow
Total Cash from Operations,4092.0,4667.0,4973.0,6027.0,6627.0,,Cash Flow
Capital Expenditures,-395.0,-497.0,-516.0,-619.0,-599.0,,Cash Flow
Acquisition of Business,-792.0,-933.0,-1728.0,-658.0,-1193.0,,Cash Flow
Sale of Business,11.0,815.0,,20.0,28.0,,Cash Flow
Sale of Fixed Assets,6.0,4.0,10.0,7.0,,,Cash Flow
Other Investing Cash Flow,,,,,9.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-775.0,-114.0,-1718.0,-630.0,-1157.0,,Cash Flow
Total Cash from Investing,-1170.0,-610.0,-2234.0,-1250.0,-1756.0,,Cash Flow
Financing Cash Flow Items,-27.0,-102.0,-86.0,-148.0,-58.0,,Cash Flow
Total Cash Dividends Paid,-1277.0,-1372.0,-1499.0,-1671.0,-1862.0,,Cash Flow
Sale/Issuance of Common,554.0,591.0,676.0,753.0,848.0,,Cash Flow
Repurch/Retirement Common,-2453.0,-2605.0,-2649.0,-2639.0,-2691.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1899.0,-2014.0,-1973.0,-1886.0,-1843.0,,Cash Flow
"Short Term Debt, Net",0.0,,,,,,Cash Flow
"Long Term Debt, Net",1.0,-1.0,-2.0,-4.0,-5.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1.0,-1.0,-2.0,-4.0,-5.0,,Cash Flow
Total Cash From Financing,-3202.0,-3489.0,-3560.0,-3709.0,-3767.0,,Cash Flow
Foreign Exchange Effects,-280.0,-23.0,42.0,-134.0,-39.0,,Cash Flow
Net Change in Cash,-561.0,545.0,-779.0,935.0,1065.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,4921.0,4361.0,4906.0,4127.0,5061.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,4361.0,4906.0,4127.0,5061.0,6127.0,,Cash Flow
"Depreciation, Supplemental",646.0,729.0,802.0,927.0,893.0,,Cash Flow
Free Cash Flow,3697.0,4170.0,4457.0,5408.0,6028.0,,
FCF Growth,,0.12794157424939145,0.06882494004796169,0.213372223468701,0.11464497041420119,0.0,
