,2015,2016,2017,2018,2019,2020,Report
Unrealized Gain (Loss),-1.0,2.0,-8.0,4.0,2.0,,Balance Sheet
Cum. Trans. Adjustment,-193.0,-332.0,-239.0,-339.0,-321.0,,Balance Sheet
Min. Pension Lblty Adj.,-406.0,-443.0,-402.0,-407.0,-305.0,,Balance Sheet
"Other Equity, Total",-599.0,-775.0,-641.0,-746.0,-626.0,,Balance Sheet
Total Equity,194.0,650.0,711.0,628.0,479.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,8183.0,8669.0,9425.0,9441.0,11348.0,,Balance Sheet
Ttl Comm. Shares Outs.,266.0,259.0,254.0,249.0,244.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,146.0,153.0,158.0,45.0,50.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,5313.0,5661.0,6063.0,6258.0,6699.0,,Income Statement
"Cost of Revenue, Total",1672.0,1773.0,1695.0,1701.0,1801.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1578.0,1467.0,1605.0,1420.0,1400.0,,Income Statement
Depreciation,90.0,85.0,82.0,84.0,82.0,,Income Statement
Amortiz of Intangibles,67.0,96.0,98.0,122.0,122.0,,Income Statement
Depreciation/Amortization,157.0,181.0,180.0,206.0,204.0,,Income Statement
Litigation,,,,74.0,,,Income Statement
Impair-Assets Held for Use,,,,11.0,11.0,,Income Statement
Other Unusual Expnse (In),,-1101.0,0.0,56.0,170.0,,Income Statement
Unusual Expense (Income),,-1101.0,0.0,141.0,181.0,,Income Statement
"Other Operat Expse, Total",-11.0,,,,,,Income Statement
Total Operating Expense,3396.0,2320.0,3480.0,3468.0,3586.0,,Income Statement
Total Operating Income,1917.0,3341.0,2583.0,2790.0,3113.0,,Income Statement
"Inter Expse,Net Non-Operat",-102.0,-181.0,-149.0,-134.0,-198.0,,Income Statement
"Inter/Invest Inc, Non-Oper",,,,-5.0,-19.0,,Income Statement
OtherNon-OperatInc (Expnse),,28.0,27.0,30.0,34.0,,Income Statement
"Other, Net",,28.0,27.0,30.0,34.0,,Income Statement
Income Before Tax,1815.0,3188.0,2461.0,2681.0,2930.0,,Income Statement
Income Tax - Total,547.0,960.0,674.0,560.0,627.0,,Income Statement
Income After Tax,1268.0,2228.0,1787.0,2121.0,2303.0,,Income Statement
Minority Interest,-112.0,-122.0,-142.0,-163.0,-180.0,,Income Statement
Net Inc Before Extra Items,1156.0,2106.0,1645.0,1958.0,2123.0,,Income Statement
Discontinued Operations,0.0,,,,,,Income Statement
Extraordinary Item,,,-149.0,,,,Income Statement
Total Extraordinary Items,0.0,,-149.0,,,,Income Statement
Total Net Income,1156.0,2106.0,1496.0,1958.0,2123.0,,Income Statement
Income Available to Common Excl. Extra. Items,1156.0,2106.0,1645.0,1958.0,2123.0,,Income Statement
Income Available to Common Incl. Extra. Items,1156.0,2106.0,1496.0,1958.0,2123.0,,Income Statement
Basic/Primary Weighted Average Shares,272.0,263.0,256.0,251.0,245.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,4.26,8.01,6.42,7.8,8.65,,Income Statement
Basic/Primary EPS Incl. Extra. Items,4.26,8.01,5.84,7.8,8.65,,Income Statement
Diluted Weighted Average Shares,275.0,265.0,259.0,253.0,247.0,,Income Statement
Diluted EPS Excl. Extra. Items,4.21,7.94,6.35,7.73,8.6,,Income Statement
Diluted EPS Incl. Extra. Items,4.21,7.94,5.78,7.73,8.6,,Income Statement
Div/Share-ComStockPrimIssue,1.32,1.44,1.64,2.0,2.28,,Income Statement
Gross Divid - Common Stock,359.0,380.0,421.0,503.0,560.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",102.0,181.0,149.0,134.0,198.0,,Income Statement
"Depreciat/Amort, Suppl",90.0,85.0,82.0,84.0,82.0,,Income Statement
Total Special Items,,-1058.0,122.0,141.0,181.0,,Income Statement
Normalzd Income Before Tax,1815.0,2130.0,2583.0,2822.0,3111.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,-319.0,33.0,29.0,39.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,547.0,641.0,707.0,589.0,666.0,,Income Statement
Normalized Income After Tax,1268.0,1489.0,1876.0,2233.0,2445.0,,Income Statement
Normalzd Inc Avail to Common,1156.0,1367.0,1734.0,2070.0,2265.0,,Income Statement
Basic Normalized EPS,4.26,5.2,6.76,8.25,9.23,,Income Statement
Diluted Normalized EPS,4.21,5.15,6.7,8.17,9.17,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1268.0,2228.0,1638.0,2121.0,2303.0,,Cash Flow
Depreciation/Depletion,90.0,85.0,82.0,84.0,82.0,,Cash Flow
Amortization,67.0,96.0,98.0,122.0,122.0,,Cash Flow
Deferred Taxes,280.0,79.0,0.0,81.0,46.0,,Cash Flow
Discontinued Operations,-129.0,,0.0,,,,Cash Flow
Unusual Items,108.0,-1047.0,55.0,1.0,36.0,,Cash Flow
Other Non-Cash Items,143.0,115.0,211.0,167.0,189.0,,Cash Flow
Non-Cash Items,122.0,-932.0,266.0,168.0,225.0,,Cash Flow
"Cash Taxes Pd, Supplemental",260.0,683.0,709.0,558.0,659.0,,Cash Flow
"Cash Interest Pd, Suppl",65.0,150.0,139.0,151.0,162.0,,Cash Flow
Accounts Receivable,-118.0,-177.0,-196.0,-164.0,-135.0,,Cash Flow
Prepaid Expenses,134.0,179.0,42.0,-8.0,-122.0,,Cash Flow
Accrued Expenses,-1624.0,-150.0,-4.0,-108.0,-1.0,,Cash Flow
Payable/Accrued,-9.0,19.0,75.0,-106.0,73.0,,Cash Flow
Changes in Working Capital,-1600.0,4.0,-68.0,-512.0,-2.0,,Cash Flow
Total Cash from Operations,227.0,1560.0,2016.0,2064.0,2776.0,,Cash Flow
Capital Expenditures,-139.0,-115.0,-123.0,-113.0,-115.0,,Cash Flow
Acquisition of Business,-2396.0,-177.0,-83.0,-401.0,-91.0,,Cash Flow
Sale of Fixed Assets,14.0,1498.0,2.0,6.0,85.0,,Cash Flow
"Investment, Net",-4.0,-1.0,-5.0,-5.0,-10.0,,Cash Flow
Other Investing Cash Flow,,-34.0,,0.0,,,Cash Flow
"OtherInvestCashFlowItms,Tot",-2386.0,1286.0,-86.0,-400.0,-16.0,,Cash Flow
Total Cash from Investing,-2525.0,1171.0,-209.0,-513.0,-131.0,,Cash Flow
Financing Cash Flow Items,-217.0,-176.0,-160.0,-245.0,-209.0,,Cash Flow
Total Cash Dividends Paid,-363.0,-380.0,-421.0,-503.0,-560.0,,Cash Flow
"Common Stock, Net",-974.0,-1123.0,-1001.0,-1660.0,-1240.0,,Cash Flow
Options Exercised,86.0,88.0,75.0,34.0,40.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-888.0,-1035.0,-926.0,-1626.0,-1200.0,,Cash Flow
"Short Term Debt, Net",143.0,-143.0,0.0,0.0,,,Cash Flow
Long Term Debt Issued,2674.0,493.0,0.0,489.0,1086.0,,Cash Flow
Long Term Debt Reduction,0.0,-421.0,0.0,-403.0,-868.0,,Cash Flow
"Long Term Debt, Net",2674.0,72.0,0.0,86.0,218.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",2817.0,-71.0,0.0,86.0,218.0,,Cash Flow
Total Cash From Financing,1349.0,-1662.0,-1507.0,-2288.0,-1751.0,,Cash Flow
Foreign Exchange Effects,-67.0,-158.0,87.0,-84.0,34.0,,Cash Flow
Net Change in Cash,-1016.0,911.0,387.0,-821.0,928.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,2497.0,1481.0,2392.0,2779.0,1958.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1481.0,2392.0,2779.0,1958.0,2886.0,,Cash Flow
"Depreciation, Supplemental",90.0,85.0,82.0,84.0,82.0,,Cash Flow
Free Cash Flow,88.0,1445.0,1893.0,1951.0,2661.0,,
FCF Growth,,15.420454545454547,0.31003460207612465,0.03063919704173279,0.3639159405433112,0.0,
