,2015,2016,2017,2018,2019,2020,Report
Gross Divid - Common Stock,440.0,502.0,528.0,564.0,610.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",81.0,92.0,100.0,147.0,157.0,,Income Statement
"Interest Capitalized, Suppl",-13.0,-6.0,-4.0,-5.0,-6.0,,Income Statement
"Depreciat/Amort, Suppl",223.0,275.0,238.0,257.0,245.0,,Income Statement
Total Special Items,460.0,121.0,345.0,202.0,171.0,,Income Statement
Normalzd Income Before Tax,1361.0,1221.0,1455.0,1612.0,1552.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),198.0,42.0,120.0,35.0,29.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,587.0,421.0,507.0,282.0,263.0,,Income Statement
Normalized Income After Tax,774.0,800.0,949.0,1330.0,1289.0,,Income Statement
Normalzd Inc Avail to Common,774.0,800.0,975.0,1336.0,1292.0,,Income Statement
Basic Normalized EPS,3.53,3.73,4.59,6.36,6.17,,Income Statement
Diluted Normalized EPS,3.51,3.71,4.56,6.33,6.13,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,513.0,720.0,757.0,1171.0,1147.0,,Cash Flow
Depreciation/Depletion,245.0,302.0,262.0,295.0,292.0,,Cash Flow
Deferred Taxes,-39.0,-38.0,19.0,36.0,-15.0,,Cash Flow
Unusual Items,349.0,21.0,275.0,108.0,163.0,,Cash Flow
Other Non-Cash Items,27.0,64.0,72.0,61.0,109.0,,Cash Flow
Non-Cash Items,375.0,85.0,347.0,169.0,272.0,,Cash Flow
"Cash Taxes Pd, Supplemental",369.0,426.0,352.0,119.0,238.0,,Cash Flow
"Cash Interest Pd, Suppl",88.0,91.0,102.0,132.0,140.0,,Cash Flow
Accounts Receivable,-24.0,21.0,-7.0,9.0,40.0,,Cash Flow
Inventories,52.0,14.0,-71.0,-13.0,-21.0,,Cash Flow
Prepaid Expenses,118.0,-43.0,18.0,-40.0,14.0,,Cash Flow
Payable/Accrued,10.0,-63.0,-53.0,-100.0,41.0,,Cash Flow
Changes in Working Capital,162.0,-56.0,-134.0,-71.0,68.0,,Cash Flow
Total Cash from Operations,1256.0,1013.0,1250.0,1600.0,1764.0,,Cash Flow
Capital Expenditures,-357.0,-269.0,-258.0,-329.0,-318.0,,Cash Flow
Acquisition of Business,-219.0,-285.0,,-1338.0,-402.0,,Cash Flow
Sale of Business,32.0,0.0,0.0,167.0,0.0,,Cash Flow
Sale of Fixed Assets,1.0,4.0,8.0,50.0,28.0,,Cash Flow
"Investment, Net",95.0,0.0,0.0,,,,Cash Flow
Other Investing Cash Flow,-31.0,-44.0,-79.0,-53.0,-88.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-120.0,-326.0,-71.0,-1174.0,-462.0,,Cash Flow
Total Cash from Investing,-477.0,-595.0,-329.0,-1503.0,-780.0,,Cash Flow
Financing Cash Flow Items,-48.0,-36.0,0.0,-72.0,0.0,,Cash Flow
Total Cash Dividends Paid,-476.0,-499.0,-526.0,-563.0,-610.0,,Cash Flow
"Common Stock, Net",-583.0,-593.0,-300.0,-248.0,-527.0,,Cash Flow
Options Exercised,56.0,95.0,63.0,63.0,241.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-527.0,-498.0,-237.0,-184.0,-286.0,,Cash Flow
"Short Term Debt, Net",11.0,276.0,-81.0,646.0,-1168.0,,Cash Flow
Long Term Debt Issued,599.0,793.0,1.0,1200.0,990.0,,Cash Flow
Long Term Debt Reduction,-355.0,-500.0,0.0,-911.0,-6.0,,Cash Flow
"Long Term Debt, Net",244.0,293.0,1.0,289.0,983.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",254.0,569.0,-80.0,935.0,-185.0,,Cash Flow
Total Cash From Financing,-797.0,-464.0,-844.0,116.0,-1081.0,,Cash Flow
Foreign Exchange Effects,-10.0,-3.0,6.0,-5.0,3.0,,Cash Flow
Net Change in Cash,-28.0,-50.0,83.0,208.0,-95.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,375.0,347.0,297.0,380.0,588.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,347.0,297.0,380.0,588.0,493.0,,Cash Flow
"Depreciation, Supplemental",245.0,302.0,262.0,295.0,292.0,,Cash Flow
Free Cash Flow,899.0,744.0,992.0,1271.0,1446.0,,
FCF Growth,,-0.1724137931034483,0.33333333333333326,0.28125,0.13768686073957515,0.0,
